symbol,source_list,first_seen_timestamp,time_bucket,first_seen_price,pct_change_at_first_seen,in_experiment_bracket,decline_bucket,price_bucket,simulated,closed,closed_at,decay_close_roi_pct,peak_price_reached,pct_of_target_reached_if_not_closed,liquidation_triggered,liquidation_exit_price,liquidation_roi_pct,eod_sell_price,eod_sell_roi_pct
HWO,under120,2026-09-03T13:36:00Z,morning,27.19,-0.9969172470515038,False,other_price_or_range,10-120,False,,,,,,,,,,
HXC,under120,2026-09-03T13:36:00Z,morning,25.01,-0.9958670218152502,False,other_price_or_range,10-120,False,,,,,,,,,,
APH,under120,2026-09-03T13:36:00Z,morning,80.395,-0.49778235882058974,False,other_price_or_range,10-120,False,,,,,,,,,,
RARE,under120,2026-09-03T13:36:00Z,morning,14.08,-0.4692800603090841,False,other_price_or_range,10-120,False,,,,,,,,,,
GIXI,under120,2026-09-03T13:36:00Z,morning,7.725,-0.35625,False,other_price_or_range,3-10,False,,,,,,,,,,
MDCX,under120,2026-09-03T13:36:00Z,morning,0.1819,-0.3001154290111582,False,other_price_or_range,<1,False,,,,,,,,,,
NVC,under120,2026-09-03T13:36:00Z,morning,23.0,-0.2611794787781836,False,other_price_or_range,10-120,False,,,,,,,,,,
XFEB,under120,2026-09-03T13:36:00Z,morning,28.91,-0.24070912672357195,False,other_price_or_range,10-120,False,,,,,,,,,,
SDST,under120,2026-09-03T13:36:00Z,morning,0.199,-0.21188118811881185,True,in_bracket,<1,True,False,,,0.2023,-227.5,False,,,0.1899,-4.5729
HPEL,under120,2026-09-03T13:36:00Z,morning,12.57,-0.20089001907183726,False,other_price_or_range,10-120,False,,,,,,,,,,
ADBT,under120,2026-09-03T13:36:00Z,morning,1.39,-0.1918604651162791,True,in_bracket,1-3,True,False,,,1.39,-3483.33,False,,,0.345,-75.1799
VACI,under120,2026-09-03T13:36:00Z,morning,7.9612,-0.1909349593495935,True,in_bracket,3-10,True,True,2026-09-03T13:45:00Z,5.0093,8.49,,False,,,8.6204,8.2802
CIEG,under120,2026-09-03T13:36:00Z,morning,3.57,-0.18306636155606412,True,in_bracket,3-10,True,False,,,3.7,-287.5,False,,,3.34,-6.4426
CIEX,under120,2026-09-03T13:36:00Z,morning,9.46,-0.17810599478714154,True,in_bracket,3-10,True,False,,,9.64,-305.21,False,,,8.8801,-6.13
APVO,under120,2026-09-03T13:36:00Z,morning,2.1461,-0.17457692307692305,True,in_bracket,1-3,True,False,,,2.18,-1038.72,False,,,1.6901,-21.2478
TNMG,under120,2026-09-03T13:36:00Z,morning,0.3918,-0.1638924455825865,True,in_bracket,<1,True,True,2026-09-03T14:30:00Z,6.9423,0.4275,,False,,,0.451,15.1097
SGLD,under120,2026-09-03T13:36:00Z,morning,6.09,-0.15767634854771792,True,in_bracket,3-10,True,False,,,6.29,-273.08,False,,,5.735,-5.8292
BRZX,under120,2026-09-03T13:36:00Z,morning,23.3349,-0.1576061254769735,False,other_price_or_range,10-120,False,,,,,,,,,,
UXJA,under120,2026-09-03T13:36:00Z,morning,33.0101,-0.14986620928010552,False,other_price_or_range,10-120,False,,,,,,,,,,
FAMI,under120,2026-09-03T13:36:00Z,morning,0.1281,-0.14656895403064635,True,in_bracket,<1,True,True,2026-09-03T14:10:00Z,5.3864,0.1357,,False,,,0.1254,-2.1077
UXJL,under120,2026-09-03T13:36:00Z,morning,31.72,-0.14526920517042075,False,other_price_or_range,10-120,False,,,,,,,,,,
PSNY,under120,2026-09-03T13:36:00Z,morning,10.31,-0.14011676396997497,False,other_price_or_range,10-120,False,,,,,,,,,,
CRCD,under120,2026-09-03T13:36:00Z,morning,2.12,-0.13821138211382109,True,in_bracket,1-3,True,False,,,2.12,-940.0,False,,,1.65,-22.1698
SCNI,under120,2026-09-03T13:36:00Z,morning,2.02,-0.13675213675213668,True,in_bracket,1-3,True,False,,,2.08,-130.0,False,,,1.955,-3.2178
ETD,under120,2026-09-03T13:36:00Z,morning,21.455,-0.13172804532577914,False,other_price_or_range,10-120,False,,,,,,,,,,
GMEC,under120,2026-09-03T13:36:00Z,morning,15.42,-0.1260435617975617,False,other_price_or_range,10-120,False,,,,,,,,,,
SHUS,under120,2026-09-03T13:36:00Z,morning,45.5,-0.125321276223541,False,other_price_or_range,10-120,False,,,,,,,,,,
CONI,under120,2026-09-03T13:36:00Z,morning,28.64,-0.1244267808009783,False,other_price_or_range,10-120,False,,,,,,,,,,
XTLB,under120,2026-09-03T13:36:00Z,morning,2.3303,-0.12394736842105275,True,in_bracket,1-3,True,True,2026-09-03T14:10:00Z,5.1367,2.46,,False,,,2.5,7.2823
WDCX,under120,2026-09-03T13:36:00Z,morning,15.285,-0.12054085155350973,False,other_price_or_range,10-120,False,,,,,,,,,,
WDCC,under120,2026-09-03T13:36:00Z,morning,11.5,-0.11964418314463103,False,other_price_or_range,10-120,False,,,,,,,,,,
ANVS,under120,2026-09-03T13:36:00Z,morning,1.5,-0.11764705882352938,True,in_bracket,1-3,True,False,,,1.5,-400.0,False,,,1.38,-8.0
SMST,under120,2026-09-03T13:36:00Z,morning,24.44,-0.11705202312138722,False,other_price_or_range,10-120,False,,,,,,,,,,
AVGX,under120,2026-09-03T13:36:00Z,morning,37.16,-0.11502738747320802,False,other_price_or_range,10-120,False,,,,,,,,,,
AEHG,under120,2026-09-03T13:36:00Z,morning,5.5,-0.1143317230273752,True,in_bracket,3-10,True,True,2026-09-03T13:40:00Z,5.4545,5.91,,False,,,5.58,1.4545
AVL,under120,2026-09-03T13:36:00Z,morning,35.35,-0.11403508771929818,False,other_price_or_range,10-120,False,,,,,,,,,,
BRTX,under120,2026-09-03T13:36:00Z,morning,0.1787,-0.11403073872087255,True,in_bracket,<1,True,False,,,0.1787,-830.23,False,,,0.143,-19.9776
AVGG,under120,2026-09-03T13:36:00Z,morning,21.72,-0.11346938775510208,False,other_price_or_range,10-120,False,,,,,,,,,,
EHLD,under120,2026-09-03T13:36:00Z,morning,10.5501,-0.11343697478991595,False,other_price_or_range,10-120,False,,,,,,,,,,
IQSZ,under120,2026-09-03T13:36:00Z,morning,28.7,-0.11324783023793998,False,other_price_or_range,10-120,False,,,,,,,,,,
