symbol,source_list,first_seen_timestamp,time_bucket,first_seen_price,pct_change_at_first_seen,in_experiment_bracket,decline_bucket,price_bucket,simulated,closed,closed_at,decay_close_roi_pct,peak_price_reached,pct_of_target_reached_if_not_closed,liquidation_triggered,liquidation_exit_price,liquidation_roi_pct,eod_sell_price,eod_sell_roi_pct
AARD,under120,2026-08-11T14:37:00Z,morning,6.76,-0.1058201058201058,True,in_bracket,3-10,True,True,2026-08-11T17:50:00Z,4.14201183431953,,,False,,,7.14,5.621301775147928
ABTS,under120,2026-08-11T13:30:00Z,morning,0.9502,-0.24587301587301585,True,in_bracket,<1,True,True,2026-08-11T13:30:00Z,5.241001894338029,,,False,,,1.31,37.865712481582825
ABX,under120,2026-08-11T19:37:00Z,afternoon,8.911,-0.06397058823529411,False,shallow_outside,3-10,True,False,,,8.97,98.67986798679868,,,,8.92,0.10099876557064687
ACCS,under120,2026-08-11T14:37:00Z,morning,6.03,-0.07230769230769227,False,shallow_outside,3-10,True,False,,,6.04,98.05194805194805,False,,,5.3699,-10.946932006633498
ACGO,under120,2026-08-11T13:30:00Z,morning,36.07,-0.062447202547273935,False,other_price_or_range,10-120,False,,,,,,,,,,
ACH,under120,2026-08-11T13:30:00Z,morning,1.324,-0.05428571428571418,False,shallow_outside,1-3,True,False,,,1.38,101.47058823529412,False,,,1.25,-5.589123867069492
ACM,under120,2026-08-11T13:30:00Z,morning,66.328,-0.09511596180081848,False,other_price_or_range,10-120,False,,,,,,,,,,
ACTU,under120,2026-08-11T13:30:00Z,morning,0.95,-0.06862745098039222,False,shallow_outside,<1,True,True,2026-08-11T13:30:00Z,5.263157894736848,,,False,,,1.02,7.368421052631585
ACVA,under120,2026-08-11T14:37:00Z,morning,6.745,-0.07093663911845725,False,shallow_outside,3-10,True,True,2026-08-11T14:55:00Z,5.114899925871011,,,False,,,7.25,7.487027427724239
ADGM,under120,2026-08-11T13:30:00Z,morning,0.6974,-0.06288632088148341,False,shallow_outside,<1,True,True,2026-08-11T13:30:00Z,5.1046745053054146,,,False,,,0.73,4.674505305420126
AGEN,under120,2026-08-11T13:30:00Z,morning,6.6,-0.0571428571428572,False,shallow_outside,3-10,True,True,2026-08-11T19:45:00Z,2.12121212121213,,,False,,,6.83,3.4848484848484915
AGL,under120,2026-08-11T19:37:00Z,afternoon,87.15,-0.09950402975821446,False,other_price_or_range,10-120,False,,,,,,,,,,
AGPU,under120,2026-08-11T19:37:00Z,afternoon,7.74,-0.07966706302021402,False,shallow_outside,3-10,True,True,2026-08-11T19:50:00Z,2.0671834625323013,7.97,,,,,7.97,2.971576227390175
AGRZ,under120,2026-08-11T13:30:00Z,morning,0.2684,-0.058245614035087545,False,shallow_outside,<1,True,False,,,0.2709,98.86861313868611,False,,,0.2493,-7.116244411326391
AHR,under120,2026-08-11T19:37:00Z,afternoon,52.48,-0.05390301063638006,False,other_price_or_range,10-120,False,,,,,,,,,,
AIIO,under120,2026-08-11T19:37:00Z,afternoon,2.975,-0.06446540880503146,False,shallow_outside,1-3,True,False,,,2.98,98.02631578947368,,,,2.975,0.0
AIIR,under120,2026-08-11T14:37:00Z,morning,6.38,-0.06314243759177676,False,shallow_outside,3-10,True,True,2026-08-11T17:20:00Z,5.015673981191227,,,False,,,7.3427,15.089341692789967
AIM,under120,2026-08-11T19:37:00Z,afternoon,0.2493,-0.05209125475285178,False,shallow_outside,<1,True,True,2026-08-11T19:55:00Z,2.2864019253910994,0.2567,,,,,0.2567,2.9683112715603652
AIOT,under120,2026-08-11T19:37:00Z,afternoon,2.865,-0.06372549019607837,False,shallow_outside,1-3,True,False,,,2.88,98.29351535836176,,,,2.835,-1.0471204188481762
AIXC,under120,2026-08-11T19:37:00Z,afternoon,0.7401,-0.06233371341695176,False,shallow_outside,<1,True,True,2026-08-11T19:50:00Z,2.01324145385759,,,,,,0.7975,7.755708688015134
AIXI,under120,2026-08-11T15:37:00Z,morning,0.95,-0.05940594059405946,False,shallow_outside,<1,True,True,2026-08-11T19:55:00Z,2.2105263157894757,0.99,,False,,,0.971,2.2105263157894757
ALGS,under120,2026-08-11T19:37:00Z,afternoon,7.22,-0.056209150326797463,False,shallow_outside,3-10,True,True,2026-08-11T19:55:00Z,2.077562326869811,,,,,,7.32,1.3850415512465448
ALIT,under120,2026-08-11T19:37:00Z,afternoon,13.79,-0.05806010928961758,False,other_price_or_range,10-120,False,,,,,,,,,,
ALM,under120,2026-08-11T15:37:00Z,morning,12.85,-0.062043795620437936,False,other_price_or_range,10-120,False,,,,,,,,,,
ALMS,under120,2026-08-11T13:30:00Z,morning,25.12,-0.08754086451144207,False,other_price_or_range,10-120,False,,,,,,,,,,
ALPS,under120,2026-08-11T14:37:00Z,morning,0.3929,-0.057793764988009484,False,shallow_outside,<1,True,False,,,0.4,99.75062344139651,False,,,0.3879,-1.2725884448969214
ALTI,under120,2026-08-11T13:30:00Z,morning,4.05,-0.05813953488372093,False,shallow_outside,3-10,True,False,,,4.1511,100.26811594202898,False,,,4.072,0.5432098765432158
