symbol,name,last_price,pct_change,market_cap,volume
SKHY,SK hynix Inc. ADR,176.085,-0.07357815541642546,9.52663077439e+11,4.721786304276e+06
AMD,AMD,484.94,-0.060430511692790574,8.42569343427e+11,2.783269415041e+06
ORCL,Oracle,142.3799,-0.052569204152249194,4.3287718188e+11,6.574189276222e+06
LRCX,Lam Research Corp,275.14,-0.07739252900543236,3.7316894862e+11,867932.337584
AMAT,Applied Materials,422.03,-0.07548905781068596,3.62269296755e+11,677706.608469
ARM,Arm Holdings plc,243.92,-0.078817175875222,2.82795341085e+11,701107.538125
ANET,Arista,186.6,-0.06508342101307685,2.51727827494e+11,536682.41358
KLAC,KLA,169.15,-0.06360717449069964,2.36014610881e+11,674880.192127
MRVL,Marvell Technology,214.9,-0.08979246082168568,2.12184159129e+11,3.254601011611e+06
ETN,Eaton,390.75,-0.08138796812187038,1.65213708e+11,252021.455582
SCCO,Southern Copper,183.5354,-0.05144762003204299,1.63372059804e+11,67471.699969
WDC,Western Digital,419.76,-0.06131759023212133,1.61226699337e+11,752022.503403
GLW,Corning,150.53,-0.09537259615384618,1.43335018278e+11,1.15704647712e+06
VRT,Vertiv,232.23,-0.09659223527581114,9.8965059751e+10,1.584994728992e+06
JCI,Johnson Controls,138.25,-0.053147044722964124,8.8444312034e+10,132518.215707
BE,Bloom Energy,252.635,-0.08382592928377157,8.1215915659e+10,2.62850067884e+06
NBIS,Nebius Group,209.95,-0.06501892674237374,6.1045089201e+10,2.773072361051e+06
COHR,Coherent,277.1564,-0.09239152503520315,5.9801292961e+10,627934.981757
TER,Teradyne,342.63,-0.09767723585800071,5.936570959e+10,217936.214198
KEYS,Keysight Technologies,320.95,-0.05223836522560831,5.7651680446e+10,23147.568469
ALAB,"Astera Labs, Inc.",266.155,-0.08606895130828944,5.0522331986e+10,435911.750216
CIEN,Ciena,325.2,-0.06963437660925798,4.9567751828e+10,174952.027436
CBRS,Cerebras Systems,179.225,-0.06619600896160065,4.5595666388e+10,636207.730609
CLS,Celestica,314.7,-0.09190592988024822,4.3770207861e+10,313806.866931
JBL,Jabil Inc.,297.84,-0.06363179074446683,3.3330677269e+10,32674.423355
CRDO,Credo Technology Group,151.135,-0.0725069039582694,3.0626765038e+10,1.159136285771e+06
NVT,nVent Electric,148.18,-0.08744919325040022,2.6282492134e+10,97738.490077
TSEM,Tower Semiconductor,196.81,-0.06954425113464452,2.3811083638e+10,113260.428988
ENTG,Entegris,130,-0.07387618436987964,2.1448536e+10,104619.669045
MTSI,MACOM,251.05,-0.0867588213895961,2.0994368931e+10,64043.00271
MTZ,Mastec,226.475,-0.05796347905661163,1.9306112548e+10,44007.613116
MKSI,MKS Inc,245.795,-0.08048707493172726,1.8074849428e+10,34855.373345
WCC,Wesco,336.91,-0.054473506960035833,1.7364490537e+10,17785.379489
STRL,Sterling Infrastructure,465.97,-0.08819270507201,1.5631956238e+10,52572.319956
SMTC,Semtech,152.5,-0.08813680937574749,1.5607777692e+10,190753.829982
TLN,Talen Energy,296.84,-0.050840954147215046,1.4984705359e+10,39639.093928
FN,Fabrinet,386.84,-0.06691109074243816,1.4856417917e+10,59124.625237
ONTO,Onto Innovation,254.63,-0.09468107800611532,1.3802622711e+10,42107.191116
IESC,IES,320.02,-0.07431083856411443,1.3776098225e+10,10125.719258
NVMI,Nova,344.4051,-0.07370673193297651,1.1832209953e+10,25340.946689
ARW,Arrow Electronics,213.8753,-0.06277256792287458,1.1616617528e+10,10933.024465
SANM,Sanmina,199.28,-0.0774074074074074,1.1577028896e+10,24670.976057
AEIS,Advanced Energy,264.14,-0.08045256744995653,1.1513300561e+10,45657.475652
LFUS,Littelfuse,406.615,-0.059414758269720105,1.0979370353e+10,3910.010768
MOD,Modine,174.37,-0.07886951928156369,1.0054235624e+10,60181.269177
SIMO,Silicon Motion,263.3,-0.07445163104611925,9.637091166e+09,72958.661683
SPXC,SPX Technologies,181.4,-0.05432175998331763,9.607469665e+09,22075.010252
DY,Dycom,289.13,-0.05964809574917888,9.273589448e+09,33243.761497
VICR,Vicor,181.84,-0.08119852458188062,9.110690242e+09,53621.721574
CAMT,Camtek,137.11,-0.07339325538960591,6.90549015e+09,28430.043319
PLXS,Plexus,240.5,-0.058118586982063146,6.805346958e+09,3428.858606
POWL,Powell Industries,169.01,-0.07391780821917814,6.644935347e+09,43552.84219
AGX,Argan,388.43,-0.061173683956107706,5.804706829e+09,18008.832761
BELFA,Bel Fuse Class A,197.81,-0.05227098505174395,3.526704384e+09,2405.6518
