symbol,name,last_price,pct_change,market_cap,volume
BE,Bloom Energy,187.37,-0.1377358490566038,6.1809652516e+10,1.1417947964994e+07
SOXL,Direxion Daily Semiconductor Bull 3X ETF,136.55,-0.13301587301587295,,6.3532130049653e+07
NBIS,Nebius Group,193.09,-0.12617097343530795,5.6103883927e+10,1.8536720380472e+07
CBRS,Cerebras Systems,197.5325,-0.10212500000000001,4.9011525199e+10,5.147970862845e+06
CRDO,Credo Technology Group,213.1782,-0.09861226215644818,4.4102022877e+10,4.151402320422e+06
TSEM,Tower Semiconductor,235.09,-0.0972659549957761,2.7999391026e+10,933261.297886
ALAB,"Astera Labs, Inc.",295.5085,-0.09622136587454506,5.6045253814e+10,2.431507923482e+06
COHR,Coherent,283.78,-0.09399144371368384,6.1278148123e+10,2.883398579241e+06
VICR,Vicor,211.495,-0.08594087648024891,1.054662595e+10,740969.357006
CLS,Celestica,306.045,-0.08575056011949211,3.8434307229e+10,1.466348086569e+06
TTMI,TTM Technologies,132.495,-0.08529513289609934,1.5045796547e+10,861765.107299
SKHY,SK hynix Inc. ADR,155.12,-0.08483775811209437,9.21889461968e+11,2.2276013244688e+07
KALU,Kaiser Aluminum,165.99,-0.08089700996677733,2.94833554e+09,205082.890781
CHRW,C.H. Robinson,189.07,-0.07999610724538951,2.4225267591e+10,2.774527763865e+06
SMTC,Semtech,127.94,-0.077444476492645,1.292472456e+10,919946.081388
FN,Fabrinet,477.72,-0.07727966314488245,1.855013129e+10,351281.799729
ARM,Arm Holdings plc,261.63,-0.07564301865460721,3.0230901223e+11,3.428901438622e+06
MRVL,Marvell Technology,194.32,-0.07166061532581694,1.83734067662e+11,1.4554829660771e+07
ONTO,Onto Innovation,271.835,-0.06672503175747589,1.448880876e+10,602440.445403
SIMO,Silicon Motion,269.87,-0.06645219316452186,9.809197587e+09,538305.680671
AMUU,Direxion Daily AMD Bull 2X ETF,226.045,-0.0644607234500456,,96816.870281
LSCC,Lattice Semiconductor,129.345,-0.06359950771012812,1.8918044894e+10,1.317816104414e+06
WST,West Pharmaceutical Services,333.01,-0.06321030719027801,2.5025792e+10,991280.519067
TER,Teradyne,350.655,-0.0617926421404683,5.8507633047e+10,1.418224249654e+06
EWY,iShares MSCI South Korea fund,163.84,-0.057632577936270614,,1.427692141868e+07
MYRG,MYR Group,384.385,-0.05649239077074126,6.343640066e+09,268642.534345
GLW,Corning,147.245,-0.05648468537741893,1.34311138969e+11,6.829801944037e+06
PSI,Invesco Semiconductors ETF,144.59,-0.05613943468894833,,244114.362279
ACLS,Axcelis Technologies,133.7,-0.05519044590488307,4.349153764e+09,267228.401499
MTSI,MACOM,267.53,-0.05406265469203034,2.1577970802e+10,483936.57196
XSD,State Street SPDR S&P Semiconductor ETF,495.43,-0.05331244148051904,,144365.461679
POWL,Powell Industries,229.755,-0.05243947704870707,8.833581933e+09,337046.247619
AVAV,AeroVironment,150.595,-0.051250551250551196,8.033012601e+09,891684.272409
DOCN,DigitalOcean,124.465,-0.05097216927182617,1.533249679e+10,1.423911610379e+06
GNRC,Generac Holdings,199.82,-0.05073634204275538,1.239185735e+10,726364.016802
