symbol,source_list,first_seen_timestamp,time_bucket,first_seen_price,pct_change_at_first_seen,in_experiment_bracket,decline_bucket,price_bucket,simulated,closed,closed_at,decay_close_roi_pct,peak_price_reached,pct_of_target_reached_if_not_closed,liquidation_triggered,liquidation_exit_price,liquidation_roi_pct,eod_sell_price,eod_sell_roi_pct
HXC,under120,2026-08-31T13:36Z,morning,25.01,-0.9959732126707557,False,other_price_or_range,10-120,False,,,,,,,,,,
FNGR,under120,2026-08-31T13:36Z,morning,0.2611,-0.3439698492462312,False,other_price_or_range,<1,False,,,,,,,,,,
JUNS,under120,2026-08-31T13:36Z,morning,3.14,-0.24880382775119608,True,in_bracket,3-10,True,True,2026-08-31T15:15:00Z,5.095541401273875,,,False,,,3.485,10.987261146496808
WHLR,under120,2026-08-31T13:36Z,morning,0.8065,-0.2462616822429907,True,in_bracket,<1,True,False,,,0.8454,101.978287092883,False,,,0.673,-16.553006819590816
DAIC,under120,2026-08-31T13:36Z,morning,3.679,-0.20711206896551723,True,in_bracket,3-10,True,True,2026-08-31T19:25:00Z,3.017124218537652,,,False,,,3.53,-4.050013590649634
EIX,under120,2026-08-31T13:36Z,morning,56.47,-0.19524013111016109,False,other_price_or_range,10-120,False,,,,,,,,,,
PCG,under120,2026-08-31T13:36Z,morning,13.4201,-0.19156024096385552,False,other_price_or_range,10-120,False,,,,,,,,,,
BTAI,under120,2026-08-31T13:36Z,morning,0.15,-0.17309812568908495,True,in_bracket,<1,True,True,2026-08-31T13:45:00Z,5.333333333333338,,,False,,,0.1608,7.200000000000004
AEMD,under120,2026-08-31T13:36Z,morning,2.08,-0.16465863453815266,True,in_bracket,1-3,True,False,,,2.13,100.0,False,,,2.03,-2.4038461538461666
LX,under120,2026-08-31T13:36Z,morning,0.9917,-0.1595762711864406,True,in_bracket,<1,True,True,2026-08-31T15:25:00Z,5.87879399011798,,,False,,,1.07,7.895532923263087
RNAZ,under120,2026-08-31T13:36Z,morning,1.8401,-0.15591743119266058,True,in_bracket,1-3,True,True,2026-08-31T13:45:00Z,5.42905276887125,,,False,,,2.11,14.6676811042878
CRE,under120,2026-08-31T13:36Z,morning,3.3341,-0.14728900255754482,True,in_bracket,3-10,True,True,2026-08-31T18:45:00Z,3.1762694580246573,,,False,,,3.21,-3.7221439069014095
CHAI,under120,2026-08-31T13:36Z,morning,0.3429,-0.1427500000000001,True,in_bracket,<1,True,True,2026-08-31T14:40:00Z,5.278506853310005,,,False,,,0.3808,11.052785068533113
NCNA,under120,2026-08-31T13:36Z,morning,1.51,-0.14204545454545456,True,in_bracket,1-3,True,False,,,1.52,98.06451612903226,False,,,1.45,-3.973509933774838
RDIB,under120,2026-08-31T13:36Z,morning,15.72,-0.14145275805570717,False,other_price_or_range,10-120,False,,,,,,,,,,
TENX,under120,2026-08-31T13:36Z,morning,1.84,-0.13615023474178395,True,in_bracket,1-3,True,True,2026-08-31T13:40:00Z,5.434782608695644,,,False,,,1.84,0.0
DUO,under120,2026-08-31T13:36Z,morning,0.8333,-0.13215996667360966,True,in_bracket,<1,True,True,2026-08-31T13:40:00Z,5.004200168006715,,,False,,,0.7501,-9.984399375975045
MWHS,under120,2026-08-31T13:36Z,morning,17.05,-0.1256410256410256,False,other_price_or_range,10-120,False,,,,,,,,,,
MEDS,under120,2026-08-31T13:36Z,morning,0.8412,-0.12429731417863842,True,in_bracket,<1,True,True,2026-08-31T13:50:00Z,5.087969567284838,,,False,,,0.9654,14.764621968616273
LRNX,under120,2026-08-31T13:36Z,morning,22.1,-0.12172285388409122,False,other_price_or_range,10-120,False,,,,,,,,,,
HLF,under120,2026-08-31T13:36Z,morning,10.9201,-0.1214722445695897,False,other_price_or_range,10-120,False,,,,,,,,,,
VCX,under120,2026-08-31T13:36Z,morning,35.175,-0.11709337349397606,False,other_price_or_range,10-120,False,,,,,,,,,,
XCOM,under120,2026-08-31T13:36Z,morning,22.0,-0.11611443907417006,False,other_price_or_range,10-120,False,,,,,,,,,,
AFRU,under120,2026-08-31T13:36Z,morning,9.918,-0.11446428571428573,True,in_bracket,3-10,True,True,2026-08-31T18:00:00Z,4.053236539624935,,,False,,,10.22,3.0449687436983406
ZTEK,under120,2026-08-31T13:36Z,morning,0.479,-0.11296296296296306,True,in_bracket,<1,True,True,2026-08-31T14:40:00Z,5.0104384133611735,,,False,,,0.505,5.427974947807939
CELU,under120,2026-08-31T13:36Z,morning,1.41,-0.10759493670886085,True,in_bracket,1-3,True,True,2026-08-31T14:00:00Z,5.6737588652482325,,,False,,,1.8301,29.794326241134762
VNRX,under120,2026-08-31T13:36Z,morning,0.4024,-0.10438459826396616,True,in_bracket,<1,True,True,2026-08-31T15:55:00Z,5.119284294234594,,,True,0.391,-2.8330019880715622,0.4259,5.839960238568594
XLAB,under120,2026-08-31T13:36Z,morning,4.6154,-0.10206225680933843,True,in_bracket,3-10,True,False,,,4.6154,97.99150743099788,True,4.24,-8.133639554534817,4.2474,-7.973306755644155
XAGI,under120,2026-08-31T13:36Z,morning,17.5,-0.10136130923954628,False,other_price_or_range,10-120,False,,,,,,,,,,
LGCL,under120,2026-08-31T13:36Z,morning,0.035,-0.10025706940874021,True,in_bracket,<1,True,True,2026-08-31T13:45:00Z,5.714285714285698,,,False,,,0.0351,0.28571428571427404
