timestamp_utc,symbol,old_target,new_target,peak_price,low_since_buy,decay_pct,reason
20260915T1938Z,CNXU,4.56,4.56,4.56,4.36,0.02,no_change_decay_still_valid
20260915T1938Z,BBOT,5.86,5.86,5.79,4.7201,0.02,no_change_decay_still_valid
20260915T1938Z,CVV,5.04,5.04,4.95,4.50,0.02,no_change_decay_still_valid
20260915T1938Z,SMR,9.27,9.27,9.1865,8.235,0.02,no_change_decay_still_valid
20260915T1938Z,MKDW,7.03,7.03,6.89,6.1619,0.02,no_change_decay_still_valid
20260915T1938Z,RADX,1.85,1.85,1.81,1.50,0.02,no_change_decay_still_valid
20260915T1938Z,PRPL,2.92,2.92,2.93,2.801,0.02,no_change_decay_still_valid
