symbol,source_list,first_seen_timestamp,time_bucket,first_seen_price,pct_change_at_first_seen,in_experiment_bracket,decline_bucket,price_bucket,simulated,closed,closed_at,decay_close_roi_pct,peak_price_reached,pct_of_target_reached_if_not_closed,liquidation_triggered,liquidation_exit_price,liquidation_roi_pct,eod_sell_price,eod_sell_roi_pct
AIRJ,under120,2026-09-23T19:40:00Z,afternoon,4.14,-0.05045871559633042,False,shallow_outside,3-10,true,false,,,4.155,98.227,,,,4.149,0.2174
AIRS,under120,2026-09-23T15:41:00Z,morning,2.21,-0.1264822134387351,True,in_bracket,1-3,true,false,,,2.27,100.4425,false,,,2.155,-2.4887
AIRT,under120,2026-09-23T19:40:00Z,afternoon,28.75,-0.08816999682841742,False,other_price_or_range,10-120,false,,,,,,,,,,
AIXI,under120,2026-09-23T13:41:00Z,morning,1.8951,-0.0710294117647059,False,shallow_outside,1-3,true,true,2026-09-23T19:40:00Z,2.3693,,,false,,,1.87,-1.3245
AKTS,under120,2026-09-23T19:40:00Z,afternoon,20.16,-0.08819538670284936,False,other_price_or_range,10-120,false,,,,,,,,,,
ALAR,under120,2026-09-23T15:41:00Z,morning,1.88,-0.06930693069306937,False,shallow_outside,1-3,true,false,,,1.88,97.9167,true,1.835,-2.3936,1.8,-4.2553
ALBG,under120,2026-09-23T13:41:00Z,morning,4.925,-0.061600899338833635,False,shallow_outside,3-10,true,false,,,5.0603,100.6024,true,4.92,-0.1015,4.95,0.5076
ALGT,under120,2026-09-23T19:40:00Z,afternoon,77.3,-0.05339211364192995,False,other_price_or_range,10-120,false,,,,,,,,,,
ALKT,under120,2026-09-23T13:41:00Z,morning,14.7,-0.1873963515754561,False,other_price_or_range,10-120,false,,,,,,,,,,
ALLR,under120,2026-09-23T19:40:00Z,afternoon,1.0365,-0.06621621621621632,False,shallow_outside,1-3,true,false,,,1.045,98.5849,,,,1.03,-0.6271
ALM,under120,2026-09-23T15:41:00Z,morning,13.55,-0.05574912891986056,False,other_price_or_range,10-120,false,,,,,,,,,,
ALMS,under120,2026-09-23T15:41:00Z,morning,7.515,-0.07336621454993832,False,shallow_outside,3-10,true,false,,,7.53,98.1747,false,,,7.43,-1.1311
ALMU,under120,2026-09-23T19:40:00Z,afternoon,13.13,-0.05539568345323738,False,other_price_or_range,10-120,false,,,,,,,,,,
ALT,under120,2026-09-23T15:41:00Z,morning,3.23,-0.05278592375366573,False,shallow_outside,3-10,true,false,,,3.24,98.1818,false,,,3.19,-1.2384
ALXO,under120,2026-09-23T15:41:00Z,morning,1.495,-0.06562499999999999,False,shallow_outside,1-3,true,false,,,1.51,98.6928,true,1.465,-2.0067,1.45,-3.01
AMLX,under120,2026-09-23T19:40:00Z,afternoon,30.81,-0.0663636363636364,False,other_price_or_range,10-120,false,,,,,,,,,,
AMOD,under120,2026-09-23T15:41:00Z,morning,1.7093,-0.10036842105263151,True,in_bracket,1-3,true,false,,,1.71,97.7143,false,,,1.65,-3.4693
AMPU,under120,2026-09-23T13:41:00Z,morning,2.1,-0.060402684563758295,False,shallow_outside,1-3,true,true,2026-09-23T13:50:00Z,5.2381,,,false,,,2.091,-0.4286
AMRC,under120,2026-09-23T19:40:00Z,afternoon,22.94,-0.052848885218827316,False,other_price_or_range,10-120,false,,,,,,,,,,
AMSS,under120,2026-09-23T15:41:00Z,morning,0.73,-0.07041894817267288,False,shallow_outside,<1,true,false,,,0.7477,100.3624,false,,,0.7259,-0.5616
AMTX,under120,2026-09-23T13:41:00Z,morning,1.97,-0.06855791962174952,False,shallow_outside,1-3,true,false,,,2.01,100.0,false,,,1.9,-3.5533
ANAB,under120,2026-09-23T15:41:00Z,morning,50.36,-0.0660237388724036,False,other_price_or_range,10-120,false,,,,,,,,,,
ANGI,under120,2026-09-23T13:41:00Z,morning,5.18,-0.06498194945848382,False,shallow_outside,3-10,true,false,,,5.3932,101.9509,false,,,5.055,-2.4131
ANGX,under120,2026-09-23T15:41:00Z,morning,4.805,-0.05784313725490195,False,shallow_outside,3-10,true,false,,,4.86,98.9817,false,,,4.85,0.9365
ANIX,under120,2026-09-23T15:41:00Z,morning,2.645,-0.05197132616487456,False,shallow_outside,1-3,true,true,2026-09-23T18:35:00Z,3.2136,,,false,,,2.76,4.3478
ANNX,under120,2026-09-23T15:41:00Z,morning,3.895,-0.06818181818181811,False,shallow_outside,3-10,true,false,,,3.905,98.1156,false,,,3.87,-0.6418
ANRO,under120,2026-09-23T15:41:00Z,morning,27.85,-0.09519168291098114,False,other_price_or_range,10-120,false,,,,,,,,,,
APMD,under120,2026-09-23T15:41:00Z,morning,23.42,-0.08192865542924342,False,other_price_or_range,10-120,false,,,,,,,,,,
APP,120to500,2026-09-23T13:41:00Z,morning,309.71,-0.05785903324917117,False,other_price_or_range,120-500,false,,,,,,,,,,
APPC,under120,2026-09-23T13:41:00Z,morning,10.28,-0.10594701779408962,False,other_price_or_range,10-120,false,,,,,,,,,,
APPX,under120,2026-09-23T13:41:00Z,morning,12.345,-0.11314655172413789,False,other_price_or_range,10-120,false,,,,,,,,,,
ARBB,under120,2026-09-23T19:40:00Z,afternoon,4.2,-0.07894736842105252,False,shallow_outside,3-10,false,,,,,,,,,,
ARCT,under120,2026-09-23T15:41:00Z,morning,13.59,-0.054937413073713554,False,other_price_or_range,10-120,false,,,,,,,,,,
ARCX,under120,2026-09-23T13:41:00Z,morning,12.3601,-0.052183181755440726,False,other_price_or_range,10-120,false,,,,,,,,,,
AREC,under120,2026-09-23T19:40:00Z,afternoon,1.89,-0.06896551724137927,False,shallow_outside,1-3,true,false,,,1.895,98.1865,,,,1.88,-0.5291
ARIS,under120,2026-09-23T15:41:00Z,morning,18.58,-0.06350806451612911,False,other_price_or_range,10-120,false,,,,,,,,,,
ARMP,under120,2026-09-23T13:41:00Z,morning,3.9899,-0.05002380952380956,False,shallow_outside,3-10,true,false,,,3.9899,98.0319,true,3.69,-7.5165,3.65,-8.519
ARTL,under120,2026-09-23T13:41:00Z,morning,3.925,-0.054216867469879644,False,shallow_outside,3-10,true,true,2026-09-23T13:55:00Z,5.2229,,,false,,,7.3,85.9873
ARTV,under120,2026-09-23T19:40:00Z,afternoon,7.645,-0.05500618046971573,False,shallow_outside,3-10,true,false,,,7.735,99.1667,,,,7.715,0.9156
ARVN,under120,2026-09-23T19:40:00Z,afternoon,7.88,-0.07403055229142184,False,shallow_outside,3-10,true,false,,,7.885,98.0721,,,,7.82,-0.7614
ARWR,under120,2026-09-23T15:41:00Z,morning,67.65,-0.05858613971611458,False,other_price_or_range,10-120,false,,,,,,,,,,
ASM,under120,2026-09-23T13:41:00Z,morning,6.13,-0.05546995377503857,False,shallow_outside,3-10,true,false,,,6.13,97.9233,true,6.02,-1.7945,6.04,-1.4682
ASMB,under120,2026-09-23T19:40:00Z,afternoon,24.06,-0.054616895874263285,False,other_price_or_range,10-120,false,,,,,,,,,,
ASND,120to500,2026-09-23T19:40:00Z,afternoon,221.685,-0.06686450309382494,False,other_price_or_range,120-500,false,,,,,,,,,,
ASTH,under120,2026-09-23T15:41:00Z,morning,33.1,-0.05724864710908568,False,other_price_or_range,10-120,false,,,,,,,,,,
ASTI,under120,2026-09-23T15:41:00Z,morning,2.94,-0.06369426751592362,False,shallow_outside,1-3,true,false,,,2.97,99.0,false,,,2.89,-1.7007
ATLX,under120,2026-09-23T13:41:00Z,morning,2.79,-0.08823529411764706,False,shallow_outside,1-3,true,false,,,2.8688,100.6596,false,,,2.755,-1.2545
ATTO,under120,2026-09-23T19:40:00Z,afternoon,18.41,-0.11617858857417179,False,other_price_or_range,10-120,false,,,,,,,,,,
AU,under120,2026-09-23T13:41:00Z,morning,99.3428,-0.05026003824091776,False,other_price_or_range,10-120,false,,,,,,,,,,
AUC,under120,2026-09-23T15:41:00Z,morning,7.7,-0.16304347826086948,True,in_bracket,3-10,true,true,2026-09-23T18:35:00Z,5.0649,,,false,,,8.0103,4.0299
AUGO,under120,2026-09-23T15:41:00Z,morning,84.07,-0.09378031691279512,False,other_price_or_range,10-120,false,,,,,,,,,,
AUR,under120,2026-09-23T15:41:00Z,morning,5.905,-0.0859133126934984,False,shallow_outside,3-10,true,true,2026-09-23T17:45:00Z,4.149,,,false,,,6.33,7.1973
AURA,under120,2026-09-23T15:41:00Z,morning,6.025,-0.06589147286821702,False,shallow_outside,3-10,true,false,,,6.09,99.0244,false,,,6.01,-0.249
AURE,under120,2026-09-23T15:41:00Z,morning,1.08,-0.08860759493670885,False,shallow_outside,1-3,true,true,2026-09-23T19:10:00Z,3.7037,,,false,,,1.115,3.2407
AVAT,under120,2026-09-23T19:40:00Z,afternoon,2.03,-0.10176991150442478,True,in_bracket,1-3,true,true,2026-09-23T19:45:00Z,2.4631,,,,,,2.2,8.3744
AVAX,under120,2026-09-23T13:41:00Z,morning,10.66,-0.05737125070741366,False,other_price_or_range,10-120,false,,,,,,,,,,
AVAZ,under120,2026-09-23T13:41:00Z,morning,17.2,-0.07542788337490333,False,other_price_or_range,10-120,false,,,,,,,,,,
AVIR,under120,2026-09-23T19:40:00Z,afternoon,5.275,-0.06471631205673747,False,shallow_outside,3-10,true,false,,,5.295,98.2375,,,,5.29,0.2844
AVLN,under120,2026-09-23T15:41:00Z,morning,30.54,-0.058859784283513204,False,other_price_or_range,10-120,false,,,,,,,,,,
AVR,under120,2026-09-23T19:40:00Z,afternoon,7.59,-0.06642066420664218,False,shallow_outside,3-10,true,false,,,7.665,98.9032,,,,7.62,0.3953
AVTX,under120,2026-09-23T15:41:00Z,morning,15.63,-0.053301029678982474,False,other_price_or_range,10-120,false,,,,,,,,,,
AVX,under120,2026-09-23T15:41:00Z,morning,4.09,-0.07256235827664405,False,shallow_outside,3-10,true,false,,,4.18,100.0,false,,,4.1,0.2445
AVXL,under120,2026-09-23T15:41:00Z,morning,2.315,-0.06275303643724706,False,shallow_outside,1-3,true,false,,,2.36,99.5781,false,,,2.34,1.0799
AXTC,under120,2026-09-23T13:41:00Z,morning,20.1,-0.05322656617993401,False,other_price_or_range,10-120,false,,,,,,,,,,
AXTI,under120,2026-09-23T19:40:00Z,afternoon,73.86,-0.050520632472040194,False,other_price_or_range,10-120,false,,,,,,,,,,
AXTL,under120,2026-09-23T13:41:00Z,morning,3.25,-0.05523255813953487,False,shallow_outside,3-10,true,false,,,3.38,101.8072,false,,,3.015,-7.2308
AXTU,under120,2026-09-23T13:41:00Z,morning,45.19,-0.058541666666666714,False,other_price_or_range,10-120,false,,,,,,,,,,
AYA,under120,2026-09-23T13:41:00Z,morning,28.7141,-0.05483541803818304,False,other_price_or_range,10-120,false,,,,,,,,,,
AZUL,under120,2026-09-23T19:40:00Z,afternoon,6.25,-0.05589123867069488,False,shallow_outside,3-10,true,false,,,6.335,99.2947,,,,6.335,1.36
BABU,under120,2026-09-23T13:41:00Z,morning,9.5,-0.07407407407407406,False,shallow_outside,3-10,true,false,,,9.5,98.0392,true,9.34,-1.6842,9.29,-2.2105
BABX,under120,2026-09-23T13:41:00Z,morning,17.65,-0.07543216343635419,False,other_price_or_range,10-120,false,,,,,,,,,,
BAFN,under120,2026-09-23T19:40:00Z,afternoon,8.3,-0.07572383073496655,False,shallow_outside,3-10,true,false,,,8.41,99.2916,,,,8.28,-0.241
BAK,under120,2026-09-23T19:40:00Z,afternoon,1.565,-0.06287425149700598,False,shallow_outside,1-3,true,false,,,1.5699,98.1188,,,,1.542,-1.4696
BAOS,under120,2026-09-23T19:40:00Z,afternoon,0.2649,-0.053252323087919835,False,shallow_outside,<1,true,false,,,0.2669,98.4871,,,,0.2669,0.755
BBOT,under120,2026-09-23T15:41:00Z,morning,4.4,-0.05579399141630897,False,shallow_outside,3-10,true,false,,,4.4,97.9955,false,,,4.155,-5.5682
BCAX,under120,2026-09-23T15:41:00Z,morning,21.435,-0.05904302019315199,False,other_price_or_range,10-120,false,,,,,,,,,,
BDTX,under120,2026-09-23T15:41:00Z,morning,1.88,-0.05050505050505055,False,shallow_outside,1-3,true,true,2026-09-23T19:50:00Z,2.1277,,,false,,,1.905,1.3298
BEAM,under120,2026-09-23T19:40:00Z,afternoon,24.53,-0.053991515618974105,False,other_price_or_range,10-120,false,,,,,,,,,,
BEAT,under120,2026-09-23T15:41:00Z,morning,0.3981,-0.08208439013142718,False,shallow_outside,<1,true,false,,,0.4008,98.4767,false,,,0.3889,-2.311
BETR,under120,2026-09-23T15:41:00Z,morning,12.2499,-0.06773972602739728,False,other_price_or_range,10-120,false,,,,,,,,,,
BFLY,under120,2026-09-23T19:40:00Z,afternoon,9.3354,-0.05987915407854983,False,shallow_outside,3-10,true,false,,,9.3354,97.958,,,,9.2,-1.4504
BHVN,under120,2026-09-23T15:41:00Z,morning,14.07,-0.05252525252525248,False,other_price_or_range,10-120,false,,,,,,,,,,
BIAF,under120,2026-09-23T13:41:00Z,morning,8.0704,-0.0566452367036821,False,shallow_outside,3-10,true,false,,,8.165,99.0898,false,,,7.85,-2.731
BIDG,under120,2026-09-23T13:41:00Z,morning,6.48,-0.055393586005830886,False,shallow_outside,3-10,true,false,,,6.48,98.0333,true,6.42,-0.9259,6.46,-0.3086
BIOA,under120,2026-09-23T15:41:00Z,morning,8.03,-0.05082742316784887,False,shallow_outside,3-10,true,false,,,8.03,97.9268,true,7.835,-2.4284,7.85,-2.2416
BIOT,under120,2026-09-23T19:40:00Z,afternoon,0.4067,-0.0652723511836359,False,shallow_outside,<1,true,false,,,0.4126,99.4217,,,,0.4126,1.4507
BIOX,under120,2026-09-23T13:41:00Z,morning,0.331,-0.08030008335648786,False,shallow_outside,<1,true,true,2026-09-23T13:45:00Z,5.136,,,false,,,0.387,16.9184
BJDX,under120,2026-09-23T13:41:00Z,morning,0.9401,-0.05989999999999995,False,shallow_outside,<1,true,true,2026-09-23T18:35:00Z,3.0741,,,false,,,0.9636,2.4997
BKKT,under120,2026-09-23T15:41:00Z,morning,9.08,-0.06680369989722511,False,shallow_outside,3-10,true,false,,,9.1,98.1661,false,,,8.785,-3.2489
BLSM,under120,2026-09-23T15:41:00Z,morning,22.985,-0.08970297029702973,False,other_price_or_range,10-120,false,,,,,,,,,,
BMBL,under120,2026-09-23T19:40:00Z,afternoon,2.6727,-0.05558303886925803,False,shallow_outside,1-3,true,false,,,2.68,98.1685,,,,2.68,0.2731
BMEA,under120,2026-09-23T13:41:00Z,morning,1.6,-0.05882352941176463,False,shallow_outside,1-3,true,false,,,1.605,97.8659,false,,,1.435,-10.3125
BMM,under120,2026-09-23T19:40:00Z,afternoon,5.475,-0.05194805194805207,False,shallow_outside,3-10,true,false,,,5.49,98.2111,,,,5.24,-4.2922
BMRA,under120,2026-09-23T19:40:00Z,afternoon,2.6,-0.06474820143884882,False,shallow_outside,1-3,true,false,,,2.6,97.7444,,,,2.6,0.0
BNAI,under120,2026-09-23T19:40:00Z,afternoon,6.49,-0.06752873563218387,False,shallow_outside,3-10,true,false,,,6.61,99.8489,,,,6.48,-0.1541
BNGO,under120,2026-09-23T19:40:00Z,afternoon,1.705,-0.06318681318681318,False,shallow_outside,1-3,true,false,,,1.715,98.5632,,,,1.705,0.0
BNKK,under120,2026-09-23T19:40:00Z,afternoon,1.42,-0.06578947368421058,False,shallow_outside,1-3,true,false,,,1.43,98.6207,,,,1.43,0.7042
BNR,under120,2026-09-23T15:41:00Z,morning,15.0,-0.08814589665653491,False,other_price_or_range,10-120,false,,,,,,,,,,
BNTC,under120,2026-09-23T15:41:00Z,morning,10.01,-0.08584474885844745,False,other_price_or_range,10-120,false,,,,,,,,,,
BOBS,under120,2026-09-23T15:41:00Z,morning,13.7893,-0.09814911706998028,False,other_price_or_range,10-120,false,,,,,,,,,,
BOLD,under120,2026-09-23T19:40:00Z,afternoon,2.71,-0.059027777777777755,False,shallow_outside,1-3,true,false,,,2.72,98.1949,,,,2.7,-0.369
BRBR,under120,2026-09-23T19:40:00Z,afternoon,8.49,-0.05561735261401557,False,shallow_outside,3-10,true,false,,,8.53,98.4988,,,,8.435,-0.6478
BRVE,under120,2026-09-23T19:40:00Z,afternoon,22.13,-0.06268530283778062,False,other_price_or_range,10-120,false,,,,,,,,,,
BTCS,under120,2026-09-23T19:40:00Z,afternoon,1.55,-0.06060606060606053,False,shallow_outside,1-3,true,false,,,1.57,98.7421,,,,1.57,1.2903
BTCT,under120,2026-09-23T13:41:00Z,morning,1.242,-0.05909090909090914,False,shallow_outside,1-3,true,false,,,1.242,97.7953,true,1.22,-1.7713,1.185,-4.5894
BTDR,under120,2026-09-23T19:40:00Z,afternoon,12.3737,-0.055442748091603065,False,other_price_or_range,10-120,false,,,,,,,,,,
BTLN,under120,2026-09-23T13:41:00Z,morning,0.6021,-0.051960321209258434,False,shallow_outside,<1,true,true,2026-09-23T14:10:00Z,5.132,,,false,,,0.6537,8.57
BTTC,under120,2026-09-23T19:40:00Z,afternoon,0.5351,-0.054259455638034554,False,shallow_outside,<1,true,true,2026-09-23T19:55:00Z,2.037,,,,,,0.54,0.9157
BULL,under120,2026-09-23T19:40:00Z,afternoon,7.675,-0.051297898640296664,False,shallow_outside,3-10,true,false,,,7.69,98.212,,,,7.65,-0.3257
BUR,under120,2026-09-23T19:40:00Z,afternoon,3.835,-0.06463414634146335,False,shallow_outside,3-10,true,false,,,3.86,98.4694,,,,3.8,-0.9126
BUUU,under120,2026-09-23T15:41:00Z,morning,44.3,-0.0807221415231376,False,other_price_or_range,10-120,false,,,,,,,,,,
BW,under120,2026-09-23T13:41:00Z,morning,6.96,-0.05177111716621252,False,shallow_outside,3-10,true,false,,,7.04,99.1549,false,,,6.64,-4.5977
BXBL,under120,2026-09-23T19:40:00Z,afternoon,3.985,-0.05119047619047626,False,shallow_outside,3-10,true,false,,,4.03,99.0172,,,,3.99,0.1255
BYND,under120,2026-09-23T13:41:00Z,morning,9.9681,-0.13396177237185058,True,in_bracket,3-10,true,false,,,10.3102,101.3786,false,,,10.04,0.7213
BZAI,under120,2026-09-23T19:40:00Z,afternoon,0.5442,-0.053400591407201166,False,shallow_outside,<1,true,false,,,0.5554,99.8921,,,,0.5553,2.0397
BZFD,under120,2026-09-23T19:40:00Z,afternoon,1.03,-0.05504587155963307,False,shallow_outside,1-3,true,false,,,1.04,98.1132,,,,1.035,0.4854
CABA,under120,2026-09-23T15:41:00Z,morning,2.31,-0.07599999999999998,False,shallow_outside,1-3,true,false,,,2.32,98.3051,false,,,2.205,-4.5455
CABR,under120,2026-09-23T19:40:00Z,afternoon,1.23,-0.06106870229007639,False,shallow_outside,1-3,true,false,,,1.25,99.2063,,,,1.25,1.626
CAMP,under120,2026-09-23T19:40:00Z,afternoon,3.73,-0.10120481927710852,True,in_bracket,3-10,true,false,,,3.75,98.4252,,,,3.711,-0.5094
CAN,under120,2026-09-23T13:41:00Z,morning,0.3868,-0.060709082078679026,False,shallow_outside,<1,true,false,,,0.39,98.7342,false,,,0.3852,-0.4137
CANG,under120,2026-09-23T19:40:00Z,afternoon,2.02,-0.09009009009009017,False,shallow_outside,1-3,true,false,,,2.05,99.0338,,,,2.02,0.0
CAPR,under120,2026-09-23T15:41:00Z,morning,8.77,-0.06102783725910067,False,shallow_outside,3-10,true,false,,,8.82,98.5475,false,,,8.67,-1.1403
CAPS,under120,2026-09-23T15:41:00Z,morning,0.1638,-0.08235294117647055,False,shallow_outside,<1,true,true,2026-09-23T16:40:00Z,5.0061,,,false,,,0.2013,22.8938
CARG,under120,2026-09-23T15:41:00Z,morning,30.03,-0.05979962429555417,False,other_price_or_range,10-120,false,,,,,,,,,,
CARS,under120,2026-09-23T15:41:00Z,morning,10.175,-0.057870370370370364,False,other_price_or_range,10-120,false,,,,,,,,,,
CAST,under120,2026-09-23T15:41:00Z,morning,1.315,-0.05395683453237407,False,shallow_outside,1-3,true,false,,,1.34,99.2593,false,,,1.34,1.9011
CATX,under120,2026-09-23T13:41:00Z,morning,2.805,-0.0523648648648648,False,shallow_outside,1-3,true,false,,,2.805,97.7352,true,2.585,-7.8431,2.6161,-6.7344
CBIO,under120,2026-09-23T15:41:00Z,morning,15.02,-0.08637469586374706,False,other_price_or_range,10-120,false,,,,,,,,,,
CCCC,under120,2026-09-23T15:41:00Z,morning,3.07,-0.0725075528700907,False,shallow_outside,3-10,true,false,,,3.1,98.7261,false,,,3.08,0.3257
CCOI,under120,2026-09-23T15:41:00Z,morning,8.75,-0.060150375939849676,False,shallow_outside,3-10,true,false,,,8.77,98.2083,false,,,8.135,-7.0286
CD,under120,2026-09-23T15:41:00Z,morning,4.25,-0.08108108108108109,False,shallow_outside,3-10,true,false,,,4.4,101.3825,false,,,4.285,0.8235
CDE,under120,2026-09-23T15:41:00Z,morning,19.365,-0.05490483162518302,False,other_price_or_range,10-120,false,,,,,,,,,,
CEPL,under120,2026-09-23T19:40:00Z,afternoon,5.52,-0.07226890756302531,False,shallow_outside,3-10,true,false,,,5.52,97.8723,,,,5.46,-1.087
CGEM,under120,2026-09-23T15:41:00Z,morning,19.56,-0.09736963544070155,False,other_price_or_range,10-120,false,,,,,,,,,,
CGEN,under120,2026-09-23T19:40:00Z,afternoon,2.33,-0.06425702811244985,False,shallow_outside,1-3,true,false,,,2.35,98.7395,,,,2.345,0.6438
CGON,under120,2026-09-23T19:40:00Z,afternoon,72.18,-0.07152045279135565,False,other_price_or_range,10-120,false,,,,,,,,,,
CHNU,under120,2026-09-23T13:41:00Z,morning,33.3201,-0.058355235269181904,False,other_price_or_range,10-120,false,,,,,,,,,,
CHPT,under120,2026-09-23T13:41:00Z,morning,9.2485,-0.06106598984771571,False,shallow_outside,3-10,true,false,,,9.4186,99.7733,false,,,9.215,-0.3622
CHRS,under120,2026-09-23T19:40:00Z,afternoon,1.22,-0.06153846153846159,False,shallow_outside,1-3,true,true,2026-09-23T19:50:00Z,2.459,,,,,,1.255,2.8689
CHYM,under120,2026-09-23T15:41:00Z,morning,26.96,-0.058001397624039136,False,other_price_or_range,10-120,false,,,,,,,,,,
CIEG,under120,2026-09-23T13:41:00Z,morning,4.15,-0.07982261640798213,False,shallow_outside,3-10,true,true,2026-09-23T15:15:00Z,5.0602,,,false,,,4.195,1.0843
CIEX,under120,2026-09-23T13:41:00Z,morning,10.95,-0.07258406030321005,False,other_price_or_range,10-120,false,,,,,,,,,,
CIRC,under120,2026-09-23T15:41:00Z,morning,0.35,-0.11638475132542295,True,in_bracket,<1,true,true,2026-09-23T15:50:00Z,5.1429,,,false,,,0.3373,-3.6286
CLDX,under120,2026-09-23T15:41:00Z,morning,31.015,-0.07445538645180536,False,other_price_or_range,10-120,false,,,,,,,,,,
CLIR,under120,2026-09-23T19:40:00Z,afternoon,3.475,-0.0733333333333333,False,shallow_outside,3-10,true,true,2026-09-23T19:50:00Z,2.1583,,,,,,3.54,1.8705
CLMT,under120,2026-09-23T19:40:00Z,afternoon,53.585,-0.05024813895781639,False,other_price_or_range,10-120,false,,,,,,,,,,
CLPT,under120,2026-09-23T19:40:00Z,afternoon,14.785,-0.06364787840405314,False,other_price_or_range,10-120,false,,,,,,,,,,
CLRB,under120,2026-09-23T19:40:00Z,afternoon,2.1,-0.05829596412556049,False,shallow_outside,1-3,true,false,,,2.105,97.907,,,,2.085,-0.7143
CLYM,under120,2026-09-23T15:41:00Z,morning,12.83,-0.09711470795214643,False,other_price_or_range,10-120,false,,,,,,,,,,
CMCT,under120,2026-09-23T15:41:00Z,morning,2.35,-0.07843137254901951,False,shallow_outside,1-3,true,false,,,2.415,100.625,false,,,2.205,-6.1702
