timestamp_utc,symbol,old_target,new_target,peak_price,low_since_buy,decay_pct,reason
2026-09-11T13:45:50Z,WYHG,5.30,5.30,5.0999,4.44,0.05,no_change_needed;dd=-0.0258;sessions_held=2
2026-09-11T13:45:50Z,BANL,7.51,7.51,7.34,5.88,0.05,no_change_needed;dd=-0.1580;sessions_held=3
2026-09-11T13:45:50Z,OCGN,1.18,1.18,1.15,1.01,0.05,no_change_needed;dd=-0.0670;sessions_held=2
2026-09-11T13:45:50Z,FJET,2.33,2.33,2.23,1.96,0.05,no_change_needed;dd=-0.0973;sessions_held=2
2026-09-11T13:45:50Z,BBOT,6.03,6.03,5.79,5.24,0.05,no_change_needed;dd=-0.0653;sessions_held=1
2026-09-11T13:45:50Z,BENF,1.52,1.52,1.49,1.125,0.05,no_change_needed;dd=-0.0104;sessions_held=1
2026-09-11T13:45:50Z,CVV,5.19,5.19,5.05,4.8707,0.05,no_change_needed;dd=0.0132;sessions_held=0
2026-09-11T13:45:50Z,SGLY,1.86,1.86,1.77,1.73,0.05,no_change_needed;dd=-0.0057;sessions_held=0
