symbol,source_list,first_seen_timestamp,time_bucket,first_seen_price,pct_change_at_first_seen,in_experiment_bracket,decline_bucket,price_bucket,simulated,closed,closed_at,decay_close_roi_pct,peak_price_reached,pct_of_target_reached_if_not_closed,liquidation_triggered,liquidation_exit_price,liquidation_roi_pct,eod_sell_price,eod_sell_roi_pct
AACG,under120,2026-09-15T14:36:00Z,morning,0.8301,-0.053478,False,shallow_outside,<1,True,True,2026-09-15T15:50:00Z,8.661607,,,False,,,0.8302,0.012047
AARD,under120,2026-09-15T14:36:00Z,morning,5.26,-0.052252,False,shallow_outside,3-10,True,False,,,5.41,0.744879,False,,,5.02,-4.562738
ABAT,under120,2026-09-15T14:36:00Z,morning,2.235,-0.052966,False,shallow_outside,1-3,True,False,,,2.27,-0.438596,False,,,2.245,0.447427
ACET,under120,2026-09-15T14:36:00Z,morning,8.98,-0.074227,False,shallow_outside,3-10,True,False,,,8.98,-1.965066,True,8.22,-8.463252,8.43,-6.124722
ACRV,under120,2026-09-15T14:36:00Z,morning,1.855,-0.053571,False,shallow_outside,1-3,True,False,,,1.855,-2.368421,True,1.825,-1.617251,1.825,-1.617251
ADCT,under120,2026-09-15T14:36:00Z,morning,1.045,-0.058559,False,shallow_outside,1-3,True,True,2026-09-15T19:30:00Z,2.392344,,,False,,,1.08,3.349282
ADMA,under120,2026-09-15T14:36:00Z,morning,8.665,-0.051969,False,shallow_outside,3-10,True,False,,,8.85,0.113122,False,,,8.6067,-0.672822
ADXN,under120,2026-09-15T14:36:00Z,morning,3.3,-0.051724,False,shallow_outside,3-10,True,False,,,3.4,0.890208,False,,,3.17,-3.939394
AEHL,under120,2026-09-15T14:36:00Z,morning,5.39,-0.112026,True,in_bracket,3-10,True,False,,,5.39,-2,True,5.21,-3.339518,5.06,-6.122449
AEON,under120,2026-09-15T14:36:00Z,morning,0.2701,-0.056254,False,shallow_outside,<1,True,False,,,0.2706,-1.956522,False,,,0.2657,-1.629026
AEYE,under120,2026-09-15T14:36:00Z,morning,7.625,-0.050436,False,shallow_outside,3-10,True,True,2026-09-15T18:10:00Z,4.786885,,,True,7.4306,-2.549508,7.39,-3.081967
AIXC,under120,2026-09-15T14:36:00Z,morning,1.12,-0.058824,False,shallow_outside,1-3,True,False,,,1.1649,1.295652,False,,,1.025,-8.482143
ALEC,under120,2026-09-15T14:36:00Z,morning,2.095,-0.052036,False,shallow_outside,1-3,True,False,,,2.1,-1.869159,True,2.075,-0.954654,2.03,-3.102625
ALHC,under120,2026-09-15T14:36:00Z,morning,10.5186,-0.187125,False,other_price_or_range,10-120,False,,,,,,,,,,
ALLT,under120,2026-09-15T14:36:00Z,morning,7.9146,-0.055537,False,shallow_outside,3-10,True,True,2026-09-15T19:40:00Z,2.089809,,,False,,,8.07,1.96346
ALMS,under120,2026-09-15T14:36:00Z,morning,8.505,-0.077549,False,shallow_outside,3-10,True,False,,,8.535,-1.670507,False,,,8.41,-1.11699
ALP,under120,2026-09-15T14:36:00Z,morning,3.95,-0.050481,False,shallow_outside,3-10,True,True,2026-09-15T18:30:00Z,3.037975,,,False,,,3.98,0.759494
AMOD,under120,2026-09-15T14:36:00Z,morning,1.98,-0.091743,False,shallow_outside,1-3,True,True,2026-09-15T19:30:00Z,2.525253,,,False,,,1.97,-0.505051
AMZE,under120,2026-09-15T14:36:00Z,morning,0.1347,-0.080546,False,shallow_outside,<1,True,False,,,0.1376,-0.289855,False,,,0.1356,0.668151
APUS,under120,2026-09-15T14:36:00Z,morning,1.93,-0.076555,False,shallow_outside,1-3,True,False,,,1.9664,-0.182741,False,,,1.6175,-16.19171
ARBE,under120,2026-09-15T14:36:00Z,morning,0.7005,-0.052097,False,shallow_outside,<1,True,False,,,0.7045,-1.468531,False,,,0.694,-0.927909
ARMP,under120,2026-09-15T14:36:00Z,morning,4.91,-0.115315,True,in_bracket,3-10,True,False,,,4.912,-1.956088,True,4.3447,-11.513238,4.37,-10.997963
ARTV,under120,2026-09-15T14:36:00Z,morning,9.47,-0.066075,False,shallow_outside,3-10,True,False,,,9.495,-1.708075,False,,,8.9,-6.019007
ARWR,under120,2026-09-15T14:36:00Z,morning,74.78,-0.073014,False,other_price_or_range,10-120,False,,,,,,,,,,
ASND,120to500,2026-09-15T14:37:00Z,morning,235.095,-0.112581,False,other_price_or_range,120-500,False,,,,,,,,,,
ATCX,under120,2026-09-15T14:36:00Z,morning,3.0501,-0.061508,False,shallow_outside,3-10,True,True,2026-09-15T18:45:00Z,3.275302,,,False,,,3.17,3.931019
ATER,under120,2026-09-15T14:36:00Z,morning,0.68,-0.08195,False,shallow_outside,<1,True,True,2026-09-15T19:55:00Z,2.352941,,,False,,,0.7069,3.955882
AUID,under120,2026-09-15T14:36:00Z,morning,0.4704,-0.052186,False,shallow_outside,<1,True,True,2026-09-15T15:00:00Z,5.017007,,,False,,,0.4749,0.956633
AUXX,under120,2026-09-15T14:36:00Z,morning,6.0,-0.058085,False,shallow_outside,3-10,True,False,,,6.025,-1.552288,False,,,5.805,-3.25
AVAT,under120,2026-09-15T14:36:00Z,morning,0.9479,-0.097238,False,shallow_outside,<1,True,False,,,0.9569,-1.044467,False,,,0.8913,-5.971094
AXON,120to500,2026-09-15T14:37:00Z,morning,440.63,-0.101085,False,other_price_or_range,120-500,False,,,,,,,,,,
BESS,under120,2026-09-15T14:36:00Z,morning,2.818,-0.057525,False,shallow_outside,1-3,True,False,,,2.84,-1.388889,False,,,2.78,-1.348474
BFRI,under120,2026-09-15T14:36:00Z,morning,1.28,-0.058824,False,shallow_outside,1-3,True,False,,,1.29,-1.526718,False,,,1.1964,-6.53125
BIAF,under120,2026-09-15T14:36:00Z,morning,6.45,-0.186633,True,in_bracket,3-10,True,False,,,6.4754,-1.589666,False,,,6.21,-3.72093
BIOX,under120,2026-09-15T14:36:00Z,morning,0.3878,-0.094348,False,shallow_outside,<1,True,True,2026-09-15T15:35:00Z,5.7246,,,False,,,0.399,2.888087
BIVI,under120,2026-09-15T14:36:00Z,morning,1.68,-0.180488,True,in_bracket,1-3,True,True,2026-09-15T16:20:00Z,5.357143,,,False,,,1.76,4.761905
BKKT,under120,2026-09-15T14:36:00Z,morning,7.8,-0.056832,False,shallow_outside,3-10,True,False,,,7.91,-0.628141,True,7.7231,-0.985897,7.71,-1.153846
BLMN,under120,2026-09-15T14:36:00Z,morning,8.445,-0.052189,False,shallow_outside,3-10,True,False,,,8.455,-1.914153,False,,,8.005,-5.210184
BLSH,under120,2026-09-15T14:36:00Z,morning,35.46,-0.057416,False,other_price_or_range,10-120,False,,,,,,,,,,
BMEA,under120,2026-09-15T14:36:00Z,morning,1.689,-0.051124,False,shallow_outside,1-3,True,True,2026-09-15T18:55:00Z,3.019538,,,False,,,1.81,7.164002
BMGL,under120,2026-09-15T14:36:00Z,morning,6.0401,-0.154048,True,in_bracket,3-10,True,False,,,6.0655,-1.693679,False,,,5.7,-5.630701
BMM,under120,2026-09-15T14:36:00Z,morning,5.21,-0.082746,False,shallow_outside,3-10,True,False,,,5.24,-1.503759,True,5.11,-1.919386,5.18,-0.575816
BMNR,under120,2026-09-15T14:36:00Z,morning,24.1,-0.064441,False,other_price_or_range,10-120,False,,,,,,,,,,
BOOT,120to500,2026-09-15T14:37:00Z,morning,134.59,-0.057757,False,other_price_or_range,120-500,False,,,,,,,,,,
BOXL,under120,2026-09-15T14:36:00Z,morning,4.75,-0.12523,True,in_bracket,3-10,True,True,2026-09-15T14:45:00Z,5.052632,,,False,,,5.115,7.684211
BRCB,under120,2026-09-15T14:36:00Z,morning,7.68,-0.058824,False,shallow_outside,3-10,True,False,,,7.6937,-1.866071,False,,,6.97,-9.244792
BRLS,under120,2026-09-15T14:36:00Z,morning,1.2901,-0.0785,False,shallow_outside,1-3,True,True,2026-09-15T14:40:00Z,6.193318,,,False,,,1.3,0.767382
BSEM,under120,2026-09-15T14:36:00Z,morning,3.96,-0.059382,False,shallow_outside,3-10,True,True,2026-09-15T16:15:00Z,5.050505,,,False,,,4.04,2.020202
BST,under120,2026-09-15T14:36:00Z,morning,47.77,-0.051241,False,other_price_or_range,10-120,False,,,,,,,,,,
BSTZ,under120,2026-09-15T14:36:00Z,morning,28.5,-0.063732,False,other_price_or_range,10-120,False,,,,,,,,,,
