symbol,name,last_price,pct_change,market_cap,volume
PODD,Insulet,133.725,-0.19838748351516605,1.1545728509e+10,5.872291187703e+06
DVA,DaVita,188.7,-0.1723321198298172,1.463353815e+10,3.051791969596e+06
RRX,Regal Rexnord,185.63,-0.1563806580621705,1.4647968842e+10,3.320433529608e+06
AMUU,Direxion Daily AMD Bull 2X ETF,186.12,-0.15565031982942432,,202821.877921
ALAB,"Astera Labs, Inc.",324.9,-0.10166726573948637,6.1993109298e+10,6.83058946758e+06
TSEM,Tower Semiconductor,215.63,-0.09977873335281595,2.4721778971e+10,2.75436741167e+06
LSCC,Lattice Semiconductor,126.9,-0.0804347826086956,1.9713062495e+10,2.857680238111e+06
CDW,CDW,141.85,-0.07889610389610394,1.9686806799e+10,4.711891599094e+06
JBTM,JBT Marel Corporation,122.41,-0.07594172265418588,6.897423055e+09,1.137656409381e+06
AMD,AMD,484.58,-0.06556365459524095,8.45596879372e+11,4.1284268827235e+07
EOG,EOG Resources,134.605,-0.062116778149386986,7.6442846625e+10,4.092895324257e+06
SIMO,Silicon Motion,251.88,-0.06186450147119078,9.101880149e+09,699574.999623
SBAC,SBA Communications,176.58,-0.0602448110697179,1.9950453497e+10,1.680183718837e+06
