symbol,name,last_price,pct_change,market_cap,volume
IESC,IES,335.91,-0.5096490715870605,1.3641210335e+10,9735.676144
MRNA,Moderna,133.8,-0.07806793908909243,5.794110457e+10,3.863718448985e+06
COHR,Coherent,267.92,-0.07460624481901067,5.6697351861e+10,1.047369216353e+06
CRDO,Credo Technology Group,215.76,-0.06423212039727633,4.2996208941e+10,441223.668684
BE,Bloom Energy,188.91,-0.062248696947133246,5.9332533851e+10,1.452620929795e+06
CIEN,Ciena,371.31,-0.06185098158114156,5.6025230998e+10,112762.433844
AMUU,Direxion Daily AMD Bull 2X ETF,164.88,-0.059322904186492297,,4757.898396
MRVL,Marvell Technology,223.195,-0.05840786365170435,2.12753930027e+11,2.420512039734e+06
NBIS,Nebius Group,206.445,-0.05788801168256287,5.9571633919e+10,2.199730022022e+06
TWST,Twist Bioscience,137.5,-0.05556700322824372,9.12957386e+09,91680.958304
SKHY,SK hynix Inc. ADR,154.43,-0.05495379719723389,8.8171864598e+11,3.001137974602e+06
LABU,Direxion Daily S&P Biotech Bull 3X ETF,300.785,-0.05174968474148791,,99645.955552
