"symbol","name","last_price","pct_change","market_cap","volume"
"NVVE","Nuvve","8.829","-0.5904916512059368","1.1384905e+07","1.461232549994e+06"
"PLAG","Planet Green Holdings","0.9081","-0.5051226158038147","2.611703e+07","441336.290287"
"SOBR","SOBR Safe","1.05","-0.4927536231884057","5.911334e+06","1.1775407696158e+07"
"STFS","Star Fashion Culture Holdings","10.17","-0.37987804878048775","1.9577926e+07","46066.880397"
"ALP","Alpha Compute","0.2094","-0.34357366771159875","7.611021e+06","1.093353796614e+07"
"JAGX","Jaguar Health","1.282","-0.3425641025641025","9.471561e+06","152157.239334"
"ARI","Apollo Commercial Real Estate Finance","6.995","-0.33633776091081585","1.380184025e+09","1.0491297145595e+07"
"CNEY","CN Energy Group","0.6785","-0.3215","8.203307e+06","2.931055427596e+06"
"VCIG","VCI Global","1.0881","-0.31566037735849056","1.0109763e+07","519998.694209"
"DFNS","T3 Defense","0.0487","-0.2972582972582973","8.854464e+06","3.7181240103099e+07"
"GORO","Gold Resource","0.9566","-0.28075187969924814","2.15313402e+08","1.3334331437126e+07"
"VIVS","VivoSim Labs","0.6159","-0.27787548364403797","2.997563e+06","1.0364621157215e+07"
"SGRP","SPAR","0.6065","-0.27103365384615374","2.3738356e+07","994610.2939"
"CIIT","Tianci International","0.3055","-0.25669099756690994","3.975975e+06","2.457369468631e+06"
"LABT","Lakewood-Amedex Biotherapeutics Inc","1.83","-0.2469135802469136","4.262849e+06","169099.307304"
"SST","System1","1.9199","-0.24413385826771658","2.087217e+07","250684.571068"
"VMAR","Vision Marine Technologies","1.0086","-0.23007633587786266","2.985194e+06","3.457458415167e+06"
"MODD","Modular Medical","3.23","-0.22911694510739863","2.2248087e+07","339333.555016"
"KIDZ","KIDZ AI Inc. Class B","0.46","-0.22689075630252095","1.18973e+06","808500.188613"
"RBNE","Robin Energy","4.075","-0.2267552182163187","3.069901e+06","263094.078174"
"JLHL","Julong Holding Limited","8.3552","-0.22277209302325582","2.2671204e+08","748830.689056"
"SNTI","Senti Biosciences Holdings","0.4649","-0.20298302760157733","1.816362e+07","1.220791559634e+06"
"ELVA","Electrovaya Inc.","9.405","-0.20025510204081637","5.72943506e+08","3.068608024652e+06"
"FTH","Faeth Therapeutics","25.44","-0.19161105815061957","8.12159644e+08","627643.085359"
"GETY","Getty Images","0.5137","-0.18369617034800562","2.63651052e+08","2.0675631043711e+07"
"MWC","Micware Co., Ltd.","2.0097","-0.18304878048780485","1.46171758e+08","350841.103838"
"BANL","CBL International","0.34","-0.18229918229918224","1.1412941e+07","600269"
"KALA","KALA BIO, Inc","0.8465","-0.17815533980582524","1.914748e+07","197597.943501"
"BGDE","Big Digital Energy","5.23","-0.17767295597484273","3.5115162e+07","171401.027171"
"NTRP","NextTrip, Inc.","1.68","-0.17647058823529416","2.9668674e+07","495139.134732"
"ASTS","AST SpaceMobile","54.69","-0.17523752073593732","1.9809872656e+10","4.5587915528696e+07"
"INV","Innventure, Inc.","3.68","-0.17488789237668156","3.74839576e+08","3.542603759962e+06"
"CHRN","ChronoScale Holdings Corporation","24.5","-0.17313533580830237","4.354992601e+09","600597.611551"
"APM","Aptorum Group","0.6764","-0.17300403472307124","6.610287e+06","503179.353"
"YHC","LQR House Inc","1.78","-0.1720930232558139","2.104495e+06","363467.095199"
"FRGT","Freight Technologies","4.3","-0.16988416988416988","2.866346e+06","52803.390305"
"OMH","Ohmyhome Limited Class A","0.2899","-0.16791044776119401","7.900586e+06","249388"
"ABSI","Absci","8.155","-0.16444672131147545","1.65334725e+09","5.719440531691e+06"
"PSQH","PSQ Holdings, Inc.","3.22","-0.1636363636363636","1.2923156e+07","59563.937518"
"WKSP","Worksport","0.6801","-0.1620256283883686","1.2109771e+07","385187.08036"
"MXL","MaxLinear","74.47","-0.16175146330481768","7.957053916e+09","3.057196342994e+06"
"BMR","Beamr Imaging","1.175","-0.16071428571428564","2.1741795e+07","303310.593561"
"GFUZ","General Fusion Group","9.25","-0.1590909090909091","8.8795344e+08","575443.84787"
"FXHO","UTime Limited Class A","16.015","-0.15799158780231332","9.88543e+07","53889.051379"
"AIAI","AIAI Holdings Corporation","7.065","-0.15287769784172656","5.83606117e+08","156835.30637"
"FCEL","FuelCell Energy","17.16","-0.15259259259259259","1.619373736e+09","9.198822723754e+06"
"CPOP","Pop Culture Group","0.4154","-0.15224489795918367","6.094964e+06","820305.346065"
"ASPI","ASP Isotopes Inc","3.885","-0.15174672489082974","5.75378752e+08","6.470859282817e+06"
"EROC","ERock, Inc.","10.23","-0.1517412935323383","5.80978717e+08","1.550775112678e+06"
"AXTI","AXT","45.34","-0.15125421190565327","3.493925141e+09","7.08223369778e+06"
"ENLV","Enlivex Ltd.","4.96","-0.1506849315068493","9.8298967e+07","97840.274844"
"ASTI","Ascent Solar Technologies","3.17","-0.15013404825737267","3.7007944e+07","591206.963938"
"QH","Quhuo Ltd.","5.53","-0.14660493827160495","2.0353833e+07","23916.8075"
"VSME","VS Media","1.17","-0.14598540145985414","3.75213e+06","42096.155"
"MITQ","Moving iMage Technologies","0.5792","-0.1406528189910979","6.700282e+06","127595.233497"
"JTAI","Jet.AI","2.7","-0.14012738853503182","4.449986e+06","6.726323605623e+06"
"MANE","Veradermics","106.51","-0.138965238480194","5.168023581e+09","1.123301853798e+06"
"BB","Blackberry","9.165","-0.1386278195488723","6.180124992e+09","2.5661704898194e+07"
"KOPN","Kopin","3.65","-0.13711583924349893","7.87530452e+08","3.959000064866e+06"
"HPAI","Helport AI Limited","0.4838","-0.13699607563325006","2.1104857e+07","108406.984019"
"SVCO","Silvaco Group","8.99","-0.13640730067243034","3.48842878e+08","458769.597794"
"AOSL","Alpha & Omega Semiconductor","30.54","-0.13606789250353613","1.058010582e+09","772240.193745"
"GOVX","GeoVax Labs","0.8728","-0.13584158415841582","5.314674e+06","708678.801251"
"EZRA","Reliance Global Group","2.24","-0.135135135135135","2.126255e+06","76284.731772"
"GREE","Greenidge Generation","1.67","-0.13471502590673576","3.4778103e+07","736217.77656"
"AREC","American Resources","1.575","-0.13461538461538466","1.94687715e+08","4.112788290171e+06"
"EJH","E-Home Household Service","1.5801","-0.13181318681318682","5.82428e+06","4529.869564"
"NXXT","NextNRG","0.2521","-0.13068965517241377","4.5112644e+07","2.646821837532e+06"
"ALDX","Aldeyra Therapeutics","1.67","-0.13020833333333334","1.16721266e+08","2.292722248988e+06"
