symbol,old_target,new_target,peak_price,decay_pct,reason
COHH,9.90,9.91,9.71,0.05,decay_target_higher
PLTD,6.77,6.78,6.47,0.05,decay_target_higher
CRIS,3.24,3.25,3.119,0.05,decay_target_higher
GLND,2.03,2.03,2.015,0.05,no_change_within_threshold
NIOG,10.49,10.49,10.27,0.05,no_change_within_threshold
