symbol,source_list,first_seen_timestamp,time_bucket,first_seen_price,pct_change_at_first_seen,in_experiment_bracket,decline_bucket,price_bucket,simulated,closed,closed_at,decay_close_roi_pct,peak_price_reached,pct_of_target_reached_if_not_closed,liquidation_triggered,liquidation_exit_price,liquidation_roi_pct,eod_sell_price,eod_sell_roi_pct
AADX,under120,2026-08-12T14:38Z,morning,18.9,-0.08207867897037403,false,other_price_or_range,10-120,false,,,,,,,,,,
AARD,under120,2026-08-12T19:36Z,afternoon,6.55,-0.08901251738525738,false,shallow_outside,3-10,true,false,,,6.59,98.50523168908818,,,,6.525,-0.38167938931296896
ABAT,under120,2026-08-12T19:36Z,afternoon,2.5259,-0.05041353383458651,false,shallow_outside,1-3,true,false,,,2.53,98.06201550387595,,,,2.525,-0.03563086424641208
ABVC,under120,2026-08-12T13:40Z,morning,0.91,-0.07614213197969538,false,shallow_outside,<1,true,true,2026-08-12T18:35:00Z,3.0769230769230673,,,false,,,0.9869,8.450549450549447
ACHR,under120,2026-08-12T14:38Z,morning,6.361,-0.0631811487481591,false,shallow_outside,3-10,true,false,,,6.4,98.613251,false,,,6.285,-1.194781
ACM,under120,2026-08-12T14:38Z,morning,62.665,-0.06539895600298282,false,other_price_or_range,10-120,false,,,,,,,,,,
ADIG,under120,2026-08-12T19:36Z,afternoon,25.04,-0.10315186246418347,false,other_price_or_range,10-120,false,,,,,,,,,,
ADVB,under120,2026-08-12T19:36Z,afternoon,7.35,-0.05405405405405405,false,shallow_outside,3-10,true,true,2026-08-12T19:45:00Z,2.040816326530617,,,,,,7.43,1.0884353741496609
AEMD,under120,2026-08-12T13:40Z,morning,3.0201,-0.05028301886792464,false,shallow_outside,3-10,true,false,,,3.08,99.67637540453075,false,,,2.97,-1.6588854673686166
AEO,under120,2026-08-12T15:39Z,morning,16.385,-0.056163594470045965,false,other_price_or_range,10-120,false,,,,,,,,,,
AGMB,under120,2026-08-12T19:36Z,afternoon,14.01,-0.056565656565656555,false,other_price_or_range,10-120,false,,,,,,,,,,
AGMH,under120,2026-08-12T14:38Z,morning,0.9704,-0.10972477064220186,true,in_bracket,<1,true,true,2026-08-12T19:10:00Z,6.141797,,,false,,,1.0289,6.028442
