symbol,name,last_price,pct_change,market_cap,volume
"BANL","CBL International","9.0487","-0.40469078947368414","3.2093219e+07","55173.152406"
"TRBG","TurboGen","7.095","-0.40076013513513514","1.54640399e+08","544312.33327"
"NCT","Intercont (Cayman) Limited Class A","0.337","-0.3349121768304717","5.173222e+06","1.0449422638243e+07"
"FGL","Founder Group Limited Class A","9.18","-0.29655172413793107","149500","52717.90305"
"CBRZ","Tradr 2X Short CBRS Daily ETF","7.565","-0.25099009900990094","","1.088060791711e+06"
"DVLT","Datavault AI Inc.","0.2103","-0.22655388010297903","2.32326756e+08","1.00471490058526e+08"
"BTAI","BioXcel Therapeutics","0.0922","-0.21531914893617013","3.512476e+06","1.3253548526379e+07"
"WETO","Wetour Robotics","2.57","-0.20186335403726718","3.470627e+06","1.7552306829898e+07"
"EGAN","eGain","5.68","-0.2011251758087202","1.95170075e+08","580443.664633"
"FAMI","Farmmi","0.0997","-0.19271255060728745","4.623586e+06","1.148650416944e+07"
"AXTQ","Tradr 2X Short AXTI Daily ETF","50.5","-0.18184042161950234","","171676.26609"
"VACI","Viking Acquisition Corp. I","7.055","-0.1806039488966318","2.69722602e+08","34769.664145"
"LULU","Lululemon","100.59","-0.1739344666173934","1.3828079937e+10","2.4478571140849e+07"
"VIOT","Viomi","1.13","-0.16911764705882368","8.9690038e+07","910403.991268"
"PATH","UiPath","15.165","-0.16767288693743138","9.440151246e+09","4.7473575942646e+07"
"GYGY","Game Your Game","1.26","-0.16556291390728478","2.1588e+07","1.046328070246e+06"
"OXM","Oxford Industries","30.605","-0.16448266448266452","5.46920039e+08","928978.260052"
"CMND","Clearmind Medicine","1.425","-0.1617647058823529","2.525436e+06","1.4021363992922e+07"
"BRZX","Corgi Brazil 2x Daily ETF","23.3349","-0.15936019597600737","","0"
"SPWR","SunPower","0.3385","-0.15796019900497513","8.3936368e+07","1.1578218147001e+07"
"ALP","Alpha Compute","0.0976","-0.15130434782608693","9.016239e+06","7.027303127186e+06"
"CYCN","Cyclerion Therapeutics","4.23","-0.1471774193548386","2.3172687e+07","47776.405875"
"MGN","Megan Holdings","0.1002","-0.14578005115089518","108502","1.342820694174e+06"
"GIXI","Gix Internet","5.8","-0.14074074074074078","1.7063053e+07","55218.520654"
"ASAN","Asana","8.685","-0.13924677898909807","2.325844154e+09","7.499632966463e+06"
"JAGX","Jaguar Health","0.5987","-0.1378168202764977","3.588867e+06","240995.710545"
"WHLR","Wheeler Real Estate Investment Trust","0.4442","-0.13225239304551678","311667","788099.648474"
"BRNX","BrenX Ltd.","2.65","-0.12828947368421056","2.241961e+06","347518.729579"
"ADBG","Leverage Shares 2X Long ADBE Daily ETF","4.75","-0.1268382352941177","","2.145335952067e+06"
"CAN","Canaan","0.3439","-0.12560386473429952","2.89297473e+08","1.8403400165822e+07"
"DETX","Liberty Defense Holdings","2.275","-0.12500000000000006","1.4773319e+07","200079.362221"
"ADBU","Direxion Daily ADBE Bull 2X ETF","26.84","-0.12487773068144772","","19918.686561"
"ABTC","American Bitcoin Corp.","8.21","-0.12098501070663802","6.80136118e+08","2.014694056473e+06"
"COHQ","Tradr 2X Short COHR Daily ETF","36.04","-0.11554809513993182","","3825.8982"
"GRAN","Grande Group Limited","1.13","-0.11372549019607846","3.1755468e+07","8848.433754"
"SNSC","SunScout Holding","1.12","-0.11111111111111104","4.8006e+07","40516.37644"
"GELS","Gelteq Limited","0.7952","-0.10971786833855797","9.506064e+06","1.098427824485e+06"
"SWVL","Swvl","4.92","-0.10869565217391298","1.05198368e+08","120044.748473"
"NXL","Nexalin Technology","4.78","-0.1082089552238806","4.545106e+06","10301.731978"
"PFAI","Pinnacle Food Group Limited","2.69","-0.10631229235880395","3.5327105e+07","3072.122019"
"AAOZ","Tradr 2X Short AAOI Daily ETF","13.605","-0.10611038107752957","","586109.275032"
"USDE","StablecoinX Inc. Class A","7.835","-0.10610382201939539","2.10617471e+08","2.846194282539e+06"
"OMH","Ohmyhome Limited Class A","2.7511","-0.10387622149837125","5.226488e+06","45904.991101"
"SQFT","Presidio Property Trust","1.26","-0.10320284697508898","2.051237e+06","27179.6401"
"SGLD","Scorpio Gold","5.14","-0.1029668411867366","9.8754048e+07","486488.387362"
"SSM","Sono Group N.V.","3.1401","-0.10282857142857146","5.141567e+06","66297.412043"
