symbol,old_target,new_target,peak_price,decay_pct,reason
PLTD,6.77,6.78,6.4901,0.05,decay_target_updated_before_1_30pm_morning_bracket_trailing_invalid_peak_lt_avg_buy
CRIS,3.24,3.25,3.119,0.05,decay_target_updated_before_1_30pm_morning_bracket_trailing_invalid_peak_lt_avg_buy
GFR,6.50,6.50,6.22,0.05,no_change_initial_target_set_at_buy_this_cycle_trailing_invalid
RCAX,5.16,5.16,4.96,0.05,no_change_initial_target_set_at_buy_this_cycle_trailing_invalid
ONDG,3.48,3.48,3.34,0.05,no_change_initial_target_set_at_buy_this_cycle_trailing_invalid
ENVX,3.96,3.96,3.86,0.05,no_change_initial_target_set_at_buy_this_cycle_trailing_invalid
