symbol,source_list,first_seen_timestamp,time_bucket,first_seen_price,pct_change_at_first_seen,in_experiment_bracket,decline_bucket,price_bucket,simulated,closed,closed_at,decay_close_roi_pct,peak_price_reached,pct_of_target_reached_if_not_closed,liquidation_triggered,liquidation_exit_price,liquidation_roi_pct,eod_sell_price,eod_sell_roi_pct
CMPS,under120,20260924T1542Z,morning,13.06,-0.05018181818181815,False,other_price_or_range,10-120,False,,,,,,,,,,
CMTL,under120,20260924T1542Z,morning,1.365,-0.0520833333333333,False,shallow_outside,1-3,True,False,,,1.4,100.0,False,,,1.39,1.831501831501825
CNXC,under120,20260924T1440Z,morning,28.5,-0.05660377358490569,False,other_price_or_range,10-120,False,,,,,,,,,,
CNXU,under120,20260924T1440Z,morning,3.97,-0.05700712589073629,False,shallow_outside,3-10,True,False,,,4.05,100.0,False,,,3.93,-1.0075566750629732
COAG,under120,20260924T1542Z,morning,34.535,-0.05976041383065615,False,other_price_or_range,10-120,False,,,,,,,,,,
COOK,under120,20260924T1943Z,afternoon,45.62,-0.05313408053134085,False,other_price_or_range,10-120,False,,,,,,,,,,
CORD,under120,20260924T1340Z,morning,2.8,-0.058823529411764795,False,shallow_outside,1-3,True,True,2026-09-24T13:45:00Z,5.000000000000004,2.94,,False,,,2.75,-1.7857142857142794
COSM,under120,20260924T1943Z,afternoon,0.3692,-0.09198229217904585,False,shallow_outside,<1,True,True,2026-09-24T19:50:00Z,2.112676056338036,0.3776,,,,,0.38,2.925243770314202
CRBP,under120,20260924T1542Z,morning,7.33,-0.052971576227390196,False,shallow_outside,3-10,True,True,2026-09-24T18:55:00Z,3.001364256480215,7.59,,False,,,7.45,1.6371077762619386
CRIS,under120,20260924T1542Z,morning,0.9,-0.05452253387960915,False,shallow_outside,<1,True,False,,,0.905,98.5838779956427,False,,,0.8827,-1.9222222222222203
CRMT,under120,20260924T1943Z,afternoon,1.35,-0.19161676646706577,True,in_bracket,1-3,True,True,2026-09-24T19:40:00Z,2.2222222222222077,1.38,,,,,1.365,1.1111111111111038
CRVS,under120,20260924T1440Z,morning,11.795,-0.05940988835725672,False,other_price_or_range,10-120,False,,,,,,,,,,
CSIQ,under120,20260924T1542Z,morning,10.71,-0.05555555555555547,False,other_price_or_range,10-120,False,,,,,,,,,,
CSQR,under120,20260924T1943Z,afternoon,17.46,-0.05774419859686995,False,other_price_or_range,10-120,False,,,,,,,,,,
CTEV,under120,20260924T1943Z,afternoon,23.645,-0.055710862619808295,False,other_price_or_range,10-120,False,,,,,,,,,,
CTNM,under120,20260924T1440Z,morning,11.78,-0.05835331734612314,False,other_price_or_range,10-120,False,,,,,,,,,,
CTNT,under120,20260924T1340Z,morning,0.0318,-0.1718749999999999,True,in_bracket,<1,True,True,2026-09-24T19:30:00Z,3.7735849056603756,0.033,,False,,,0.033,3.7735849056603756
CTSO,under120,20260924T1943Z,afternoon,4.465,-0.09063136456211818,False,shallow_outside,3-10,True,False,,,4.465,97.91666666666667,,,,4.3,-3.695408734602464
CVKD,under120,20260924T1943Z,afternoon,1.2246,-0.07227272727272738,False,shallow_outside,1-3,True,False,,,1.2246,97.96799999999999,,,,1.19,-2.825412379552504
CVRX,under120,20260924T1542Z,morning,2.55,-0.06250000000000014,False,shallow_outside,1-3,True,False,,,2.6,99.6168582375479,False,,,2.525,-0.9803921568627416
CWD,under120,20260924T1340Z,morning,0.7004,-0.07108753315649864,False,shallow_outside,<1,True,True,2026-09-24T14:30:00Z,5.082809822958304,0.7425,,False,,,0.6549,-6.496287835522556
CYAB,under120,20260924T1440Z,morning,0.24,-0.05919247353978833,False,shallow_outside,<1,True,False,,,0.2438,99.51020408163265,False,,,0.2364,-1.499999999999997
CYCU,under120,20260924T1943Z,afternoon,2.845,-0.05481727574750817,False,shallow_outside,1-3,True,False,,,2.89,99.3127147766323,,,,2.85,0.17574692442881873
CYD,under120,20260924T1542Z,morning,32.2601,-0.0676271676300578,False,other_price_or_range,10-120,False,,,,,,,,,,
CYH,under120,20260924T1943Z,afternoon,2.83,-0.059800664451827155,False,shallow_outside,1-3,True,False,,,2.88,99.65397923875432,,,,2.87,1.413427561837457
CYN,under120,20260924T1542Z,morning,0.7251,-0.05806703039750594,False,shallow_outside,<1,True,False,,,0.735,99.32432432432432,False,,,0.7265,0.19307681699076926
DAN,under120,20260924T1542Z,morning,28.04,-0.055892255892255896,False,other_price_or_range,10-120,False,,,,,,,,,,
DARE,under120,20260924T1440Z,morning,0.7532,-0.0671290562298737,False,shallow_outside,<1,True,True,2026-09-24T19:50:00Z,2.097716409984073,0.7706,,False,,,0.743,-1.3542219861922449
DAVA,under120,20260924T1340Z,morning,1.8,-0.09999999999999998,False,shallow_outside,1-3,True,False,,,1.81,98.36956521739131,False,,,1.695,-5.833333333333332
DBGI,under120,20260924T1440Z,morning,4.92,-0.138353765323993,True,in_bracket,3-10,True,True,2026-09-24T16:30:00Z,5.08130081300813,5.18,,False,,,5.11,3.861788617886187
DCGO,under120,20260924T1440Z,morning,0.3304,-0.08779679734953062,False,shallow_outside,<1,True,True,2026-09-24T18:35:00Z,3.2082324455205806,0.3431,,False,,,0.3401,2.935835351089584
DCH,under120,20260924T1440Z,morning,5.28,-0.07042253521126751,False,shallow_outside,3-10,True,True,2026-09-24T18:35:00Z,3.030303030303033,5.47,,False,,,5.415,2.5568181818181777
DCOY,under120,20260924T1340Z,morning,3.53,-0.08311688311688319,False,shallow_outside,3-10,True,False,,,3.67,101.66204986149584,False,,,3.14,-11.04815864022662
DCX,under120,20260924T1340Z,morning,0.0565,-0.23024523160762947,True,in_bracket,<1,True,True,2026-09-24T18:30:00Z,4.424778761061939,0.0595,,False,,,0.0601,6.371681415929202
DDC,under120,20260924T1440Z,morning,0.1961,-0.08364485981308412,False,shallow_outside,<1,True,True,2026-09-24T18:10:00Z,4.0285568587455325,0.2057,,False,,,0.215,9.637939826619073
DFH,under120,20260924T1943Z,afternoon,11.0,-0.05417024935511614,False,other_price_or_range,10-120,False,,,,,,,,,,
DFSC,under120,20260924T1440Z,morning,1.09,-0.06837606837606826,False,shallow_outside,1-3,True,False,,,1.09,97.32142857142857,False,,,1.061,-2.660550458715609
DGICB,under120,20260924T1440Z,morning,17.97,-0.07371134020618555,False,other_price_or_range,10-120,False,,,,,,,,,,
DGNX,under120,20260924T1943Z,afternoon,1.385,-0.057823129251700654,False,shallow_outside,1-3,True,False,,,1.4,98.59154929577466,,,,1.395,0.7220216606498201
DK,under120,20260924T1340Z,morning,67.475,-0.06621920841406048,False,other_price_or_range,10-120,False,,,,,,,,,,
DLXY,under120,20260924T1542Z,morning,0.4678,-0.06998011928429425,False,shallow_outside,<1,True,False,,,0.487,101.88284518828452,False,,,0.4699,0.44890979050876245
DNN,under120,20260924T1542Z,morning,2.63,-0.06737588652482268,False,shallow_outside,1-3,True,False,,,2.69,100.0,False,,,2.627,-0.1140684410646431
DOMH,under120,20260924T1440Z,morning,2.325,-0.0510204081632653,False,shallow_outside,1-3,True,False,,,2.38,100.0,False,,,2.29,-1.5053763440860275
DRUG,under120,20260924T1943Z,afternoon,53.49,-0.07648480662983424,False,other_price_or_range,10-120,False,,,,,,,,,,
DSC,under120,20260924T1943Z,afternoon,6.2,-0.07462686567164178,False,shallow_outside,3-10,True,False,,,6.2,97.94628751974723,,,,6.2,0.0
DTSS,under120,20260924T1542Z,morning,0.8486,-0.06065972990923175,False,shallow_outside,<1,True,True,2026-09-24T18:35:00Z,3.1110063634221046,0.876,,False,,,0.8781,3.4763139288239415
DWTX,under120,20260924T1943Z,afternoon,1.43,-0.052980132450331174,False,shallow_outside,1-3,True,False,,,1.44,98.63013698630137,,,,1.44,0.6993006993007
DXLG,under120,20260924T1542Z,morning,0.5248,-0.10367207514944488,True,in_bracket,<1,True,False,,,0.5475,101.95530726256983,False,,,0.52,-0.9146341463414684
DXST,under120,20260924T1542Z,morning,2.26,-0.09960159362549802,False,shallow_outside,1-3,True,True,2026-09-24T15:55:00Z,6.194690265486732,2.44,,False,,,2.4,6.194690265486732
EAF,under120,20260924T1943Z,afternoon,10.61,-0.06602112676056339,False,other_price_or_range,10-120,False,,,,,,,,,,
EDHL,under120,20260924T1340Z,morning,4.83,-0.05847953216374266,False,shallow_outside,3-10,True,True,2026-09-24T13:45:00Z,5.175983436853001,5.13,,False,,,5.11,5.797101449275368
EDVA,under120,20260924T1340Z,morning,0.1912,-0.06777181862506092,False,shallow_outside,<1,True,False,,,0.1967,100.35714285714286,False,,,0.1842,-3.66108786610879
EGHT,under120,20260924T1440Z,morning,2.165,-0.05458515283842795,False,shallow_outside,1-3,True,True,2026-09-24T16:15:00Z,5.31177829099306,2.3,,False,,,2.28,5.31177829099306
EHCC,under120,20260924T1340Z,morning,22.738,-0.05108087805692347,False,other_price_or_range,10-120,False,,,,,,,,,,
