symbol,source_list,first_seen_timestamp,time_bucket,first_seen_price,pct_change_at_first_seen,in_experiment_bracket,decline_bucket,price_bucket,simulated,closed,closed_at,decay_close_roi_pct,peak_price_reached,pct_of_target_reached_if_not_closed,liquidation_triggered,liquidation_exit_price,liquidation_roi_pct,eod_sell_price,eod_sell_roi_pct
LGCL,under120,2026-08-18T13:37:00Z,morning,0.76,-0.4609929078014184,false,other_price_or_range,<1,false,,,,,,,,,,
BBBYW,under120,2026-08-18T13:37:00Z,morning,0.4301,-0.33317829457364345,false,other_price_or_range,<1,false,,,,,,,,,,
NCPL,under120,2026-08-18T13:37:00Z,morning,0.2226,-0.30306825297432693,false,other_price_or_range,<1,false,,,,,,,,,,
UCL,under120,2026-08-18T13:37:00Z,morning,0.4897,-0.2798529411764706,false,deep_outside,<1,true,false,,,0.495,99.0,false,,,0.4821,-1.551971
SNYR,under120,2026-08-18T13:37:00Z,morning,0.1121,-0.276307295029051,false,deep_outside,<1,true,false,,,0.1154,100.347826,true,0.1078,-3.835861,0.109,-2.765388
DCGO,under120,2026-08-18T13:37:00Z,morning,0.5301,-0.2534854245880861,false,deep_outside,<1,true,false,,,0.55,101.663586,false,,,0.4752,-10.356537
FAMI,under120,2026-08-18T13:37:00Z,morning,0.0989,-0.2496206373292868,true,in_bracket,<1,true,true,2026-08-18T13:40:00Z,5.156724,,,false,,,0.1,1.112235
NOMA,under120,2026-08-18T13:37:00Z,morning,2.07,-0.24727272727272734,true,in_bracket,1-3,true,true,2026-08-18T13:40:00Z,5.31401,,,false,,,2.155,4.10628
ZTG,under120,2026-08-18T13:37:00Z,morning,2.57,-0.21406727828746183,true,in_bracket,1-3,true,false,,,2.66,101.140684,false,,,1.95,-24.124514
KLAR,under120,2026-08-18T13:37:00Z,morning,15.6601,-0.19732957457714,false,other_price_or_range,10-120,false,,,,,,,,,,
