timestamp_utc,symbol,old_target,new_target,peak_price,low_since_buy,decay_pct,reason
2026-09-02T13:45:52Z,RYET,0.893,0.9,0.87,0.8001,0.05,decay_trailing_update
2026-09-02T13:46:00Z,CVKD,1.57,1.57,1.58,1.34,0.05,no_change_within_tolerance
2026-09-02T13:46:00Z,CNXU,6.44,6.44,6.4,5.55,0.05,no_change_within_tolerance
2026-09-02T13:46:00Z,FBYD,8.19,8.19,7.87,7.17,0.05,no_change_within_tolerance;trailing_invalid_below_cost
2026-09-02T13:46:00Z,XPL,0.64,0.631,,,0.05,already_repriced_by_concurrent_local_process;computed_target=0.63
