symbol,old_target,new_target,peak_price,decay_pct,reason
PLTD,6.78,6.78,6.4901,0.05,no_change_decay_higher_trailing_invalid
CRIS,3.25,3.25,3.119,0.05,no_change_decay_higher_trailing_invalid
RECT,1.30,1.30,1.2899,0.05,no_change_decay_higher_trailing_invalid
LUNL,5.72,5.72,5.49,0.05,no_change_decay_higher_trailing_invalid_auto_liquidate_check_peak_exceeds_avg_buy_no_trigger
