symbol,old_target,new_target,peak_price,decay_pct,reason
SOFX,7.34,7.34,6.9875,0.05,just_bought_this_cycle_target_already_correct
DAAQ,9.93,9.93,9.4499,0.05,just_bought_this_cycle_target_already_correct
HSCS,2.16,2.16,2.0499,0.05,just_bought_this_cycle_target_already_correct
