symbol,source_list,first_seen_timestamp,time_bucket,first_seen_price,pct_change_at_first_seen,in_experiment_bracket,decline_bucket,price_bucket,simulated,closed,closed_at,decay_close_roi_pct,peak_price_reached,pct_of_target_reached_if_not_closed,liquidation_triggered,liquidation_exit_price,liquidation_roi_pct,eod_sell_price,eod_sell_roi_pct
ABVC,under120,20260805T1937Z,afternoon,0.9853,-0.079158878504673,false,shallow_outside,<1,true,true,2026-08-05T19:50:00Z,2.507,,,,,,1.02,3.522
ACGO,under120,20260805T1338Z,morning,36.07,-0.06401639982354618,false,other_price_or_range,10-120,false,,,,,,,,,,
ACHX,under120,20260805T1338Z,morning,26.4001,-0.10162795287648121,false,other_price_or_range,10-120,false,,,,,,,,,,
ACOG,under120,20260805T1937Z,afternoon,8.34,-0.0671140939597315,false,shallow_outside,3-10,true,true,2026-08-05T19:40:00Z,2.038,,,,,,8.555,2.578
ADGM,under120,20260805T1338Z,morning,0.62,-0.22500000000000006,true,in_bracket,<1,true,true,2026-08-05T14:10:00Z,12.258,,,false,,,0.7200,16.129
ADTN,under120,20260805T1437Z,morning,8.2416,-0.05917808219178079,false,shallow_outside,3-10,true,false,,,8.25,94.055,false,,,7.91,-4.023
ADV,under120,20260805T1437Z,morning,31.2,-0.2521572387344199,false,other_price_or_range,10-120,false,,,,,,,,,,
ADVB,under120,20260805T1437Z,morning,7.5884,-0.05026282853566961,false,shallow_outside,3-10,true,true,2026-08-05T15:30:00Z,5.029,,,false,,,7.94,4.633
AEHG,under120,20260805T1338Z,morning,12.345,-0.0711060948081263,false,other_price_or_range,10-120,false,,,,,,,,,,
AEHL,under120,20260805T1338Z,morning,0.399,-0.09830508474576267,false,shallow_outside,<1,true,false,,,0.4047,83.514,false,,,0.3399,-14.812
AEHR,under120,20260805T1437Z,morning,103.925,-0.05428155428155431,false,other_price_or_range,10-120,false,,,,,,,,,,
AFCG,under120,20260805T1536Z,morning,2.73,-0.05536332179930801,false,shallow_outside,1-3,true,true,2026-08-05T19:55:00Z,2.198,,,false,,,2.79,2.198
AGEN,under120,20260805T1937Z,afternoon,7.785,-0.0620481927710844,false,shallow_outside,3-10,true,false,,,7.89,97.484,,,,7.75,-0.450
AGNT,under120,20260805T1338Z,morning,3.945,-0.06516587677725116,false,shallow_outside,3-10,true,true,2026-08-05T14:45:00Z,5.196,,,false,,,4.0500,2.662
AIAI,under120,20260805T1338Z,morning,4.36,-0.05831533477321805,false,shallow_outside,3-10,true,false,,,4.5100,93.258,true,4.0500,-7.110,4.1500,-4.817
AIB,under120,20260805T1338Z,morning,1.93,-0.07655502392344495,false,shallow_outside,1-3,true,true,2026-08-05T13:40:00Z,5.181,,,false,,,1.8980,-1.658
AIFF,under120,20260805T1536Z,morning,1.11,-0.0672268907563024,false,shallow_outside,1-3,true,true,2026-08-05T19:20:00Z,3.604,,,false,,,1.145,3.153
AIX,under120,20260805T1338Z,morning,22.47,-0.05521147369350514,false,other_price_or_range,10-120,false,,,,,,,,,,
AKTX,under120,20260805T1937Z,afternoon,7.4,-0.0500641848523748,false,shallow_outside,3-10,true,true,2026-08-05T19:55:00Z,2.027,,,,,,7.29,-1.486
ALA,under120,20260805T1338Z,morning,14.92,-0.11243307555026763,false,other_price_or_range,10-120,false,,,,,,,,,,
ALAB,120to500,20260805T1338Z,morning,336.41,-0.06984267426106669,false,other_price_or_range,120-500,false,,,,,,,,,,
ALIT,under120,20260805T1338Z,morning,14.5,-0.1559953434225844,false,other_price_or_range,10-120,false,,,,,,,,,,
ALMU,under120,20260805T1937Z,afternoon,17.15,-0.05975877192982456,false,other_price_or_range,10-120,false,,,,,,,,,,
ALOY,under120,20260805T1536Z,morning,10.35,-0.05132905591200738,false,other_price_or_range,10-120,false,,,,,,,,,,
AMBQ,under120,20260805T1437Z,morning,63.9,-0.0537538871612617,false,other_price_or_range,10-120,false,,,,,,,,,,
AMD,120to500,20260805T1338Z,morning,487.365,-0.060193219946777794,false,other_price_or_range,120-500,false,,,,,,,,,,
AMDC,under120,20260805T1338Z,morning,19.68,-0.10402913726382883,false,other_price_or_range,10-120,false,,,,,,,,,,
AMDG,under120,20260805T1338Z,morning,92.0,-0.13801180549049005,false,other_price_or_range,10-120,false,,,,,,,,,,
AMDL,under120,20260805T1338Z,morning,53.59,-0.14420312999041832,false,other_price_or_range,10-120,false,,,,,,,,,,
AMDW,under120,20260805T1338Z,morning,87.1,-0.06785102739726032,false,other_price_or_range,10-120,false,,,,,,,,,,
AMDY,under120,20260805T1338Z,morning,46.615,-0.07067384370015939,false,other_price_or_range,10-120,false,,,,,,,,,,
AMIX,under120,20260805T1338Z,morning,13.795,-0.2925641025641026,false,other_price_or_range,10-120,false,,,,,,,,,,
AMOD,under120,20260805T1338Z,morning,4.0437,-0.10537610619469012,true,in_bracket,3-10,true,true,2026-08-05T13:45:00Z,5.844,,,false,,,4.3500,7.575
AMPG,under120,20260805T1437Z,morning,5.24,-0.052441229656419536,false,shallow_outside,3-10,true,true,2026-08-05T19:30:00Z,2.099,,,false,,,5.39,2.863
AMRC,under120,20260805T1338Z,morning,26.43,-0.05404438081603441,false,other_price_or_range,10-120,false,,,,,,,,,,
AMST,under120,20260805T1437Z,morning,0.9425,-0.09375000000000003,false,shallow_outside,<1,true,true,2026-08-05T14:45:00Z,6.101,,,false,,,0.971,2.992
AMT,120to500,20260805T1437Z,morning,166.09,-0.052268188302425085,false,other_price_or_range,120-500,false,,,,,,,,,,
AMUU,120to500,20260805T1338Z,morning,189.25,-0.14145080070770769,false,other_price_or_range,120-500,false,,,,,,,,,,
ANDE,under120,20260805T1536Z,morning,70.7125,-0.05058404940923735,false,other_price_or_range,10-120,false,,,,,,,,,,
ANGI,under120,20260805T1338Z,morning,4.59,-0.2608695652173913,false,deep_outside,3-10,true,true,2026-08-05T13:40:00Z,5.882,,,false,,,4.7800,4.139
ANGX,under120,20260805T1338Z,morning,4.085,-0.08408071748878924,false,shallow_outside,3-10,true,true,2026-08-05T17:25:00Z,5.018,,,false,,,4.2250,3.427
APMI,under120,20260805T1338Z,morning,17.85,-0.10074660701871037,false,other_price_or_range,10-120,false,,,,,,,,,,
AQLG,under120,20260805T1338Z,morning,25.34,-0.05388805711021422,false,other_price_or_range,10-120,false,,,,,,,,,,
ARAY,under120,20260805T1536Z,morning,0.289,-0.07133676092544987,false,shallow_outside,<1,true,false,,,0.2878,94.271,true,0.2851,-1.349,0.2781,-3.772
AREN,under120,20260805T1338Z,morning,1.4388,-0.08356687898089171,false,shallow_outside,1-3,true,true,2026-08-05T13:50:00Z,7.729,,,false,,,1.4850,3.211
ARMA,under120,20260805T1338Z,morning,11.65,-0.2233333333333333,false,other_price_or_range,10-120,false,,,,,,,,,,
ARMG,under120,20260805T1338Z,morning,20.8024,-0.06126353790613725,false,other_price_or_range,10-120,false,,,,,,,,,,
AROC,under120,20260805T1338Z,morning,33.41,-0.06519306099608296,false,other_price_or_range,10-120,false,,,,,,,,,,
ARQQ,under120,20260805T1338Z,morning,20.77,-0.055050045495905406,false,other_price_or_range,10-120,false,,,,,,,,,,
ARRY,under120,20260805T1937Z,afternoon,5.605,-0.06738768718801987,false,shallow_outside,3-10,true,false,,,5.685,98.427,,,,5.63,0.446
ARVN,under120,20260805T1437Z,morning,8.38,-0.0688888888888888,false,shallow_outside,3-10,true,false,,,8.66,98.246,false,,,8.4,0.239
ASMZ,under120,20260805T1338Z,morning,18.7112,-0.05449804696382453,false,other_price_or_range,10-120,false,,,,,,,,,,
ASTE,under120,20260805T1338Z,morning,44.98,-0.1391387559808613,false,other_price_or_range,10-120,false,,,,,,,,,,
ASTI,under120,20260805T1437Z,morning,3.335,-0.05790960451977403,false,shallow_outside,3-10,true,false,,,3.33,94.721,true,3.29,-1.349,3.23,-3.148
ASUR,under120,20260805T1437Z,morning,8.275,-0.06072644721906925,false,shallow_outside,3-10,true,true,2026-08-05T14:40:00Z,5.015,,,false,,,8.6,3.927
ASYS,under120,20260805T1937Z,afternoon,16.525,-0.05246559633027538,false,other_price_or_range,10-120,false,,,,,,,,,,
ATEC,under120,20260805T1338Z,morning,9.495,-0.08260869565217396,false,shallow_outside,3-10,true,true,2026-08-05T13:40:00Z,5.003,,,false,,,9.5500,0.579
ATEX,under120,20260805T1437Z,morning,99.7,-0.06252938410907373,false,other_price_or_range,10-120,false,,,,,,,,,,
ATGL,under120,20260805T1437Z,morning,7.4,-0.07499999999999996,false,shallow_outside,3-10,true,,,,,,,,,,
ATNI,under120,20260805T1536Z,morning,23.825,-0.05192996418623159,false,other_price_or_range,10-120,false,,,,,,,,,,
ATNM,under120,20260805T1437Z,morning,0.7499,-0.07419753086419757,false,shallow_outside,<1,true,false,,,0.77,97.961,false,,,0.749,-0.067
ATOM,under120,20260805T1338Z,morning,5.32,-0.058407079646017705,false,shallow_outside,3-10,true,false,,,5.4900,96.685,false,,,5.2500,-1.316
ATPC,under120,20260805T1338Z,morning,2.43,-0.06177606177606166,false,shallow_outside,1-3,true,true,2026-08-05T18:00:00Z,4.115,,,false,,,2.5250,3.909
AUR,under120,20260805T1437Z,morning,6.8436,-0.05344398340248963,false,shallow_outside,3-10,true,false,,,6.885,95.78,true,6.676,-2.443,6.695,-2.171
AUTL,under120,20260805T1937Z,afternoon,1.84,-0.05641025641025635,false,shallow_outside,1-3,true,true,2026-08-05T19:40:00Z,2.174,,,,,,1.89,2.717
AVT,under120,20260805T1338Z,morning,87.87,-0.05036204474224572,false,other_price_or_range,10-120,false,,,,,,,,,,
AXG,under120,20260805T1937Z,afternoon,2.78,-0.0639730639730641,false,shallow_outside,1-3,true,false,,,2.79,97.887,,,,2.78,0.000
AZI,under120,20260805T1937Z,afternoon,1.05,-0.06250000000000006,false,shallow_outside,1-3,true,false,,,1.0457,93.519,,,,1.01,-3.810
BANL,under120,20260805T1338Z,morning,3.97,-0.12708883025505713,true,in_bracket,3-10,true,false,,,4.1483,97.174,true,3.7899,-4.537,3.9550,-0.378
BARK,under120,20260805T1937Z,afternoon,9.39,-0.05342741935483865,false,shallow_outside,3-10,true,false,,,9.41,97.286,,,,9.32,-0.745
BATRA,under120,20260805T1437Z,morning,51.86,-0.053649635036496314,false,other_price_or_range,10-120,false,,,,,,,,,,
BATRK,under120,20260805T1536Z,morning,48.32,-0.05625000000000005,false,other_price_or_range,10-120,false,,,,,,,,,,
BBBY,under120,20260805T1338Z,morning,4.42,-0.20503597122302153,true,in_bracket,3-10,true,true,2026-08-05T13:40:00Z,5.204,,,false,,,4.6150,4.412
BBGI,under120,20260805T1536Z,morning,24.1648,-0.07201228878648232,false,other_price_or_range,10-120,false,,,,,,,,,,
BDRX,under120,20260805T1338Z,morning,1.4,-0.06040268456375844,false,shallow_outside,1-3,true,true,2026-08-05T14:40:00Z,5.000,,,false,,,1.6200,15.714
BEAM,under120,20260805T1937Z,afternoon,26.82,-0.053968253968254006,false,other_price_or_range,10-120,false,,,,,,,,,,
BGL,under120,20260805T1937Z,afternoon,0.1889,-0.06485148514851485,false,shallow_outside,<1,true,false,,,0.1891,94.819,,,,0.183,-3.123
BKYI,under120,20260805T1338Z,morning,3.83,-0.050805452292441156,false,shallow_outside,3-10,true,true,2026-08-05T14:50:00Z,10.183,,,false,,,4.3000,12.272
BL,under120,20260805T1338Z,morning,30.65,-0.07457729468599031,false,other_price_or_range,10-120,false,,,,,,,,,,
BLNE,under120,20260805T1937Z,afternoon,0.9729,-0.05543689320388353,false,shallow_outside,<1,true,true,2026-08-05T19:45:00Z,2.785,,,,,,1.005,3.299
BLZE,under120,20260805T1338Z,morning,18.14,-0.08337544214249615,false,other_price_or_range,10-120,false,,,,,,,,,,
BMR,under120,20260805T1338Z,morning,1.28,-0.08571428571428563,false,shallow_outside,1-3,true,false,,,1.2999,97.710,false,,,1.2800,0.000
BOXL,under120,20260805T1937Z,afternoon,3.1299,-0.06570149253731342,false,shallow_outside,3-10,true,false,,,,,,,,,
BRCC,under120,20260805T1338Z,morning,0.975,-0.0714285714285715,false,shallow_outside,<1,true,true,2026-08-05T14:00:00Z,6.667,,,false,,,1.0150,4.103
BRIA,under120,20260805T1437Z,morning,1.31,-0.06428571428571418,false,shallow_outside,1-3,true,true,2026-08-05T15:00:00Z,5.344,,,false,,,1.39,6.099
BRUN,under120,20260805T1536Z,morning,21.17,-0.05554316306045048,false,other_price_or_range,10-120,false,,,,,,,,,,
BSAA,under120,20260805T1338Z,morning,11.04,-0.060425531914893686,false,other_price_or_range,10-120,false,,,,,,,,,,
BV,under120,20260805T1338Z,morning,10.93,-0.16692073170731705,false,other_price_or_range,10-120,false,,,,,,,,,,
BVC,under120,20260805T1937Z,afternoon,10.8,-0.0745501285347043,false,other_price_or_range,10-120,false,,,,,,,,,,
BWEN,under120,20260805T1437Z,morning,4.68,-0.062124248496994085,false,shallow_outside,3-10,true,false,,,4.7,94.142,false,,,4.5,-3.846
BZFD,under120,20260805T1338Z,morning,1.07,-0.12295081967213108,true,in_bracket,1-3,true,true,2026-08-05T13:55:00Z,5.607,,,false,,,1.1100,3.738
CANG,under120,20260805T1338Z,morning,1.5512,-0.054146341463414634,false,shallow_outside,1-3,true,true,2026-08-05T19:45:00Z,2.501,,,false,,,1.6000,3.146
CAPR,under120,20260805T1937Z,afternoon,3.89,-0.06714628297362106,false,shallow_outside,3-10,true,false,,,3.95,98.990,,,,3.9299,1.026
CC,under120,20260805T1338Z,morning,15.06,-0.16006692693809255,false,other_price_or_range,10-120,false,,,,,,,,,,
CCG,under120,20260805T1536Z,morning,12.85,-0.06477438136826787,false,other_price_or_range,10-120,false,,,,,,,,,,
CCI,under120,20260805T1437Z,morning,72.125,-0.07127221220705636,false,other_price_or_range,10-120,false,,,,,,,,,,
CDW,120to500,20260805T1338Z,morning,123.33,-0.19915584415584417,false,other_price_or_range,120-500,false,,,,,,,,,,
CE,under120,20260805T1437Z,morning,42.085,-0.06973916887709994,false,other_price_or_range,10-120,false,,,,,,,,,,
CHAI,under120,20260805T1338Z,morning,0.349,-0.06559571619812589,false,shallow_outside,<1,true,false,,,0.3647,97.207,false,,,0.3480,-0.287
CHCT,under120,20260805T1338Z,morning,15.78,-0.10897797854319602,false,other_price_or_range,10-120,false,,,,,,,,,,
CIFR,under120,20260805T1937Z,afternoon,19.205,-0.05765456329735038,false,other_price_or_range,10-120,false,,,,,,,,,,
CIGL,under120,20260805T1937Z,afternoon,0.5762,-0.09231253938248264,false,shallow_outside,<1,true,false,,,0.58,97.551,,,,0.5736,-0.451
CIM,under120,20260805T1338Z,morning,11.76,-0.07109004739336496,false,other_price_or_range,10-120,false,,,,,,,,,,
CIRC,under120,20260805T1437Z,morning,0.655,-0.05836687751581364,false,shallow_outside,<1,true,true,2026-08-05T18:45:00Z,3.053,,,false,,,0.674,2.84
CIX,under120,20260805T1338Z,morning,26.53,-0.08611780916293489,false,other_price_or_range,10-120,false,,,,,,,,,,
CLDI,under120,20260805T1338Z,morning,1.7712,-0.06285714285714275,false,shallow_outside,1-3,true,false,,,1.8000,94.751,false,,,1.7150,-3.173
CLRO,under120,20260805T1437Z,morning,3.65,-0.0942928039702234,false,shallow_outside,3-10,true,true,2026-08-05T18:25:00Z,4.11,,,false,,,3.76,3.014
CMCM,under120,20260805T1338Z,morning,2.85,-0.07014681892332784,false,shallow_outside,1-3,true,true,2026-08-05T14:30:00Z,6.316,,,false,,,2.9800,4.561
CMPX,under120,20260805T1937Z,afternoon,1.86,-0.060606060606060545,false,shallow_outside,1-3,true,false,,,1.89,99.211,,,,1.885,1.344
CNF,under120,20260805T1437Z,morning,2.18,-0.06433752521567437,false,shallow_outside,1-3,true,true,2026-08-05T19:30:00Z,6.422,,,false,,,2.36,8.257
COHN,under120,20260805T1536Z,morning,11.88,-0.051118210862619716,false,other_price_or_range,10-120,false,,,,,,,,,,
COSM,under120,20260805T1536Z,morning,0.2096,-0.06428571428571427,false,shallow_outside,<1,true,true,2026-08-05T18:15:00Z,4.962,,,false,,,0.2148,2.481
CRCL,under120,20260805T1338Z,morning,60.0401,-0.050749407114624466,false,other_price_or_range,10-120,false,,,,,,,,,,
CRE,under120,20260805T1937Z,afternoon,2.51,-0.06343283582089566,false,shallow_outside,1-3,true,true,2026-08-05T19:40:00Z,2.390,,,,,,2.585,2.988
CSHR,under120,20260805T1937Z,afternoon,4.88,-0.10128913443830569,true,in_bracket,3-10,true,false,,,4.96,98.394,,,,4.9,0.410
CSIQ,under120,20260805T1937Z,afternoon,15.53,-0.052471018913972,false,other_price_or_range,10-120,false,,,,,,,,,,
CURX,under120,20260805T1937Z,afternoon,0.1912,-0.08909004287756071,false,shallow_outside,<1,true,true,2026-08-05T19:35:00Z,2.510,,,,,,0.1959,2.458
CVGI,under120,20260805T1437Z,morning,3.685,-0.05269922879177379,false,shallow_outside,3-10,true,true,2026-08-05T16:30:00Z,5.02,,,false,,,3.795,2.985
CVS,under120,20260805T1338Z,morning,96.24,-0.07833748324075854,false,other_price_or_range,10-120,false,,,,,,,,,,
CXDO,under120,20260805T1338Z,morning,6.73,-0.09906291834002669,false,shallow_outside,3-10,true,false,,,6.9500,96.434,false,,,6.6250,-1.560
CYAB,under120,20260805T1937Z,afternoon,0.3099,-0.0693693693693694,false,shallow_outside,<1,true,true,2026-08-05T19:55:00Z,2.614,,,,,,0.3243,4.647
CYCU,under120,20260805T1338Z,morning,0.75,-0.09638554216867466,false,shallow_outside,<1,true,true,2026-08-05T14:10:00Z,5.067,,,false,,,0.7616,1.547
DAIC,under120,20260805T1338Z,morning,0.6997,-0.06991891532633256,false,shallow_outside,<1,true,true,2026-08-05T15:25:00Z,5.045,,,false,,,0.7470,6.760
DBGI,under120,20260805T1536Z,morning,18.59,-0.140545538603791,false,other_price_or_range,10-120,false,,,,,,,,,,
DCOY,under120,20260805T1536Z,morning,4.0755,-0.06739130434782613,false,shallow_outside,3-10,true,true,2026-08-05T16:05:00Z,5.263,,,false,,,4.36,6.981
DDC,under120,20260805T1536Z,morning,0.4053,-0.06180555555555556,false,shallow_outside,<1,true,true,2026-08-05T19:45:00Z,2.147,,,false,,,0.4336,6.982
DDD,under120,20260805T1338Z,morning,3.26,-0.08426966292134838,false,shallow_outside,3-10,true,true,2026-08-05T13:45:00Z,5.215,,,false,,,3.5600,9.202
DETX,under120,20260805T1338Z,morning,3.0724,-0.0632926829268292,false,shallow_outside,3-10,true,true,2026-08-05T13:45:00Z,5.130,,,false,,,3.0200,-1.706
DFSC,under120,20260805T1937Z,afternoon,1.25,-0.09420289855072457,false,shallow_outside,1-3,true,false,,,1.26,96.094,,,,1.23,-1.600
DK,under120,20260805T1536Z,morning,61.55,-0.07024169184290038,false,other_price_or_range,10-120,false,,,,,,,,,,
DKL,under120,20260805T1437Z,morning,55.15,-0.05044765840220385,false,other_price_or_range,10-120,false,,,,,,,,,,
DKNG,under120,20260805T1536Z,morning,22.285,-0.05612028801355355,false,other_price_or_range,10-120,false,,,,,,,,,,
DLPN,under120,20260805T1437Z,morning,1.0786,-0.07017241379310338,false,shallow_outside,1-3,true,true,2026-08-05T15:00:00Z,5.693,,,false,,,1.093,1.335
DOCN,120to500,20260805T1437Z,morning,121.12,-0.06028396306928375,false,other_price_or_range,120-500,false,,,,,,,,,,
DSY,under120,20260805T1937Z,afternoon,3.34,-0.06703910614525145,false,shallow_outside,3-10,true,false,,,,,,,,,
DVA,120to500,20260805T1338Z,morning,189.31,-0.1696565638843809,false,other_price_or_range,120-500,false,,,,,,,,,,
DVLT,under120,20260805T1338Z,morning,0.3514,-0.054104979811574715,false,shallow_outside,<1,true,false,,,0.3550,78.552,false,,,0.2820,-19.750
DWSN,under120,20260805T1437Z,morning,4.51,-0.05052631578947373,false,shallow_outside,3-10,true,false,,,4.545,95.879,false,,,4.42,-1.996
DXST,under120,20260805T1338Z,morning,2.33,-0.1402214022140221,true,in_bracket,1-3,true,true,2026-08-05T13:55:00Z,9.013,,,false,,,2.5750,10.515
DYAI,under120,20260805T1437Z,morning,0.9788,-0.09370370370370376,false,shallow_outside,<1,true,true,2026-08-05T14:45:00Z,5.231,,,false,,,0.96,-1.9
ECHO,under120,20260805T1338Z,morning,85.555,-0.06599344978165926,false,other_price_or_range,10-120,false,,,,,,,,,,
ECVT,under120,20260805T1937Z,afternoon,11.48,-0.052023121387283155,false,other_price_or_range,10-120,false,,,,,,,,,,
EGG,under120,20260805T1937Z,afternoon,3.45,-0.07258064516129033,false,shallow_outside,3-10,true,false,,,3.495,96.878,,,,3.4101,-1.157
EGHT,under120,20260805T1338Z,morning,1.9909,-0.11120535714285727,true,in_bracket,1-3,true,true,2026-08-05T13:40:00Z,6.485,,,false,,,2.3050,15.777
EHGO,under120,20260805T1338Z,morning,1.895,-0.06188118811881188,false,shallow_outside,1-3,true,false,,,1.9600,99.485,false,,,1.9300,1.847
EHTH,under120,20260805T1338Z,morning,1.305,-0.08098591549295775,false,shallow_outside,1-3,true,false,,,1.3510,94.179,false,,,1.2620,-3.295
ELOG,under120,20260805T1937Z,afternoon,0.743,-0.05698692727503497,false,shallow_outside,<1,true,false,,,,,,,,,
ELOX,under120,20260805T1437Z,morning,17.4,-0.05588714053174179,false,other_price_or_range,10-120,false,,,,,,,,,,
ELPW,under120,20260805T1338Z,morning,0.1337,-0.16122961104140512,true,in_bracket,<1,true,true,2026-08-05T13:45:00Z,7.704,,,false,,,0.1415,5.834
ELVN,under120,20260805T1536Z,morning,57.5,-0.05907380134184257,false,other_price_or_range,10-120,false,,,,,,,,,,
ELWT,under120,20260805T1536Z,morning,8.08,-0.07972665148063773,false,shallow_outside,3-10,true,false,,,8.295,99.509,false,,,8.2891,2.588
EMAT,under120,20260805T1437Z,morning,2.63,-0.09153713298791023,false,shallow_outside,1-3,true,true,2026-08-05T15:30:00Z,5.323,,,false,,,2.72,3.422
EMBC,under120,20260805T1437Z,morning,3.615,-0.05366492146596849,false,shallow_outside,3-10,true,false,,,3.63,97.019,false,,,3.58,-0.968
ENLT,under120,20260805T1338Z,morning,85.815,-0.052186878727634285,false,other_price_or_range,10-120,false,,,,,,,,,,
ENPH,under120,20260805T1338Z,morning,39.64,-0.05099353603064406,false,other_price_or_range,10-120,false,,,,,,,,,,
ENSC,under120,20260805T1338Z,morning,0.3246,-0.15512753774076,true,in_bracket,<1,true,true,2026-08-05T14:10:00Z,5.052,,,false,,,0.3667,12.970
