symbol,name,last_price,pct_change,market_cap,volume
FCUV,Focus Universal,6.025,-0.6455882352941176,1.1946665e+07,868703.294367
BIAF,bioAffinity Technologies,9.08,-0.40537000654878846,9.173238e+06,1.447296561822e+06
LEXX,Lexaria Bioscience,9.25,-0.3462897526501767,2.3383129e+07,63898.11289
RTB,"RTB Digital, Inc.",7.685,-0.32823426573426573,1.6025391e+08,97609.240686
BANL,CBL International,6.62,-0.2652608213096559,1.9023677e+07,51657.850577
GRI,"GRI Bio, Inc",2.1436,-0.25569444444444434,6.296011e+06,480320.822894
TRBG,TurboGen,5.5,-0.2506811989100817,1.55314738e+08,196197.305126
LASE,Laser Photonics,1.055,-0.2464285714285714,7.0248802e+07,6.73626717713e+06
JAGX,Jaguar Health,0.4537,-0.23977882037533513,3.084441e+06,477540.045809
CYCN,Cyclerion Therapeutics,3.26,-0.2329411764705883,1.9895741e+07,246656.232149
GIPR,Generation Income Properties,0.419,-0.22263450834879414,1.637557e+06,1.066710118424e+06
SNYR,Synergy CHC Corp.,0.0809,-0.21073170731707314,1.527238e+06,7.509147626812e+06
GELS,Gelteq Limited,0.723,-0.1966666666666667,9.639953e+06,319804.163323
DYN,Dyne Therapeutics,19.81,-0.1841021416803955,4.534203344e+09,7.686051323169e+06
SGRX,Sangrix Inc.,1.72,-0.180952380952381,1.7476e+06,442192.127703
FTFT,Future FinTech Group Inc.,1.345,-0.17484662576687113,1.3166311e+07,142227.478725
YMAT,"J-Star Holding Co., Ltd.",1.4,-0.1715976331360947,6.777071e+06,92634.297329
POM,PomDoctor,0.6877,-0.17144578313253012,6.187859e+06,41363.316466
RNA,Atrium Therapeutics,11.76,-0.17124735729386892,2.42729074e+08,421360.970559
LGHL,Lion Group Holding Ltd.,0.3619,-0.16861934298185163,401728,788918.108101
MODD,Modular Medical,3.0805,-0.16290760869565227,2.9995028e+07,121273.862485
ONCO,"Onconetix, Inc",0.8566,-0.16019607843137254,4.468132e+06,666314.683302
FGL,Founder Group Limited Class A,7.8248,-0.1586236559139786,106540,40605.975345
OPTT,Ocean Power Technologies,0.1584,-0.15474919957310565,5.0624015e+07,7.409488784353e+06
NCT,Intercont (Cayman) Limited Class A,0.3401,-0.14975000000000002,3.857735e+06,1.198984023681e+06
XFOR,X4 Pharmaceuticals,3.44,-0.14851485148514854,4.00552841e+08,925066.647693
CMND,Clearmind Medicine,0.9907,-0.14594827586206888,1.723239e+06,2.105422395075e+06
NTHI,"NeOnc Technologies Holdings, Inc. Common Stock",4.3008,-0.14497017892644146,1.30459915e+08,248264.755325
NWGL,CL Workshop Group Limited,1.0888,-0.14267716535433073,2.1890427e+07,317704.4304
YSXT,YSX Tech. Co,1.34,-0.141025641025641,4.97367e+07,53349.55648
NCPL,Netcapital,0.496,-0.140976792518185,4.531376e+06,1.05730201005e+06
TANH,Tantech Holdings,19.015,-0.13054412437128488,1.4601899e+07,21985.346158
ANPA,Rich Sparkle Holdings Limited,3.46,-0.12846347607052902,5.9953967e+07,104316.420253
