"symbol","name","last_price","pct_change","market_cap","volume"
"WETO","Wetour Robotics","0.1423","-0.822125","6.5664e+07","6.098739067004e+07"
"CPHI","China Pharma Holdings","1.705","-0.7895061728395062","3.28228216e+08","1.3786868298393e+07"
"OMH","Ohmyhome Limited Class A","0.3581","-0.5557623123681926","1.8490144e+07","1.0949201312332e+07"
"ZYBT","Zhengye Biotechnology Holding","1.47","-0.4842105263157895","1.34591507e+08","3.681140284482e+06"
"STFS","Star Fashion Culture Holdings","4.28","-0.4331125827814569","9.013008e+06","86276.465596"
"SGRP","SPAR","0.295","-0.42168202313271913","1.4486105e+07","2.9706372939e+06"
"LBGJ","Li Bang International Corporation Class A","0.0356","-0.40567612687813026","198145","1.24056958862547e+08"
"JZXN","Jiuzi Holdings, Inc.","1.195","-0.3808290155440414","2.564663e+06","1.658871387908e+06"
"VIVK","Vivakor","1.6","-0.3798449612403101","1.721376e+06","4.825445004773e+06"
"ATER","Aterian","0.6901","-0.32999999999999996","1.1143477e+07","709400.954157"
"VEEE","Twin Vee PowerCats","18.6","-0.29142857142857137","1.5321393e+07","427646.503109"
"FFAI","Faraday Future Intelligent Electric","0.0792","-0.29032258064516125","4.0636587e+07","7.3689774805114e+07"
"PMI","Picard Medical","0.0879","-0.27053941908713686","1.237486e+07","7.6499994224e+06"
"AGPU","Axe Compute","7.04","-0.2620545073375261","1.08612327e+08","2.96197067007e+06"
"SLGB","Smart Logistics Global Limited Class A","0.7299","-0.25512807429329526","4.3533e+07","3.17023911041e+06"
"SXTC","China SXT Pharmaceuticals","2.03","-0.24253731343283594","1.02424456e+08","2.5438406996178e+07"
"BXBL","BOXABL, Inc.","6.09","-0.2397003745318352","2.825038352e+09","738624.295557"
"QTEX","QTREX Quantum Ltd.","0.909","-0.22966101694915247","6.5457805e+07","1.0982918877425e+07"
"SLND","Southland Holdings","0.63105","-0.2135468594217348","4.350523e+07","1.853584053992e+06"
"VTAK","Catheter Precision","0.399","-0.19214415873658633","1.782717e+06","1.822013855523e+06"
"ZNB","Zeta Network Group","0.3054","-0.18690095846645363","696006","4.330804696369e+06"
"GCTK","GlucoTrack","0.3051","-0.18618298212856768","2.469568e+06","923069.26551"
"NXTC","NextCure","4.175","-0.18297455968688853","2.0792339e+07","371569.969852"
"NVVE","Nuvve","5.8","-0.1796322489391797","3.762299e+06","951029.616234"
"PEGA","Pegasystems","25.395","-0.17921784098254692","5.170570617e+09","1.1826640118448e+07"
"TRIB","Trinity Biotech","0.299","-0.16643434625034856","7.263986e+06","1.153820239516e+06"
"LICN","Lichen International","0.9595","-0.1656521739130434","1.9722546e+07","2.3436947912428e+07"
"MAAS","Maase Inc.","16.7","-0.16458229114557277","8.839089803e+09","89176.311952"
"FEBO","Fenbo Holdings Limited Class A","0.68","-0.16049382716049382","8.960625e+06","7246"
