timestamp_utc,symbol,old_target,new_target,peak_price,low_since_buy,decay_pct,reason
20260915T1445Z,WYHG,5.15,5.3,5.23,3.95,0.05,decay_reset
20260915T1445Z,OCGN,1.15,1.18,1.15,1.0,0.05,decay_reset
20260915T1445Z,FJET,2.26,2.33,2.23,1.86,0.05,decay_reset
20260915T1445Z,BBOT,5.86,6.03,5.79,4.7201,0.05,decay_reset
20260915T1445Z,CVV,5.04,5.19,4.95,4.5,0.05,decay_reset
20260915T1445Z,SMR,9.27,9.54,9.1865,8.235,0.05,decay_reset
20260915T1445Z,MKDW,7.03,7.24,6.89,6.1594,0.05,decay_reset
20260915T1445Z,PCLA,7.91,8.14,7.768,7.34,0.05,decay_reset
