symbol,name,last_price,pct_change,market_cap,volume
GDXU,MicroSectors Gold Miners 3x Leveraged ETN,167.7275,-0.11689833096403945,,2.696109399746e+06
LEU,Centrus Energy,174.65,-0.10334736625936952,3.886417681e+09,613440.55268
MRVL,Marvell Technology,217.3999,-0.09960695796231099,2.16992228808e+11,4.2395222219436e+07
LABU,Direxion Daily S&P Biotech Bull 3X ETF,299.035,-0.09719832140808499,,492562.138438
NVDU,Direxion Daily NVDA Bull 2X ETF,134.21,-0.09059493156254238,,657628.313648
JNUG,Direxion Daily Junior Gold Miners Index Bull 2X ETF,196.99,-0.08436367016826242,,595137.113676
AGX,Argan,421.61,-0.08337681537524995,6.44829285e+09,274642.191502
SMTC,Semtech,131.215,-0.07874043389735311,1.3292368911e+10,2.361184344947e+06
VICR,Vicor,187.71,-0.07822628167354144,9.406234395e+09,458028.916472
NUGT,Direxion Daily Gold Miners Index Bull 2X ETF,195.32,-0.0733905783006784,,1.335342574136e+06
ENTG,Entegris,134.97,-0.07115821347464045,2.2203368e+10,1.878175748695e+06
MSTR,Strategy Inc.,128.14,-0.06739446870451252,5.4586500084e+10,2.6036216734517e+07
ONTO,Onto Innovation,273.14,-0.06657097942724359,1.4360106157e+10,793268.721988
STRL,Sterling Infrastructure,473.25,-0.0654067184074886,1.5489107859e+10,348874.910432
TWST,Twist Bioscience,143.415,-0.06325930764206403,9.603014911e+09,1.004020392134e+06
IESC,IES,312.74,-0.0627266460874517,1.3280778735e+10,109493.346331
NVMI,Nova,348.435,-0.06060687758650908,1.1797382207e+10,274211.035698
COIN,Coinbase,179.2,-0.06040268456375844,5.0318977954e+10,7.77795085819e+06
DGP,DB Gold Double Long ETN,159.76,-0.06029057114287395,,186785.928242
ARM,Arm Holdings plc,240.28,-0.058500842443477946,2.72563914794e+11,2.796117415427e+06
CAMT,Camtek,136.51,-0.05731648366825503,6.750318462e+09,162715.682448
DY,Dycom,290.49,-0.05688127008863343,9.289876365e+09,616204.055598
RVMD,Revolution Medicines,208.61,-0.05670359484512771,4.7413359025e+10,1.517228439749e+06
CLS,Celestica,299.97,-0.054855378410737815,3.996626263e+10,1.196322539182e+06
MKSI,MKS Inc,256.255,-0.054374700173438185,1.8323682042e+10,983685.680963
AIT,Applied Industrial Technologies,320.15,-0.05390230207748459,1.2418525881e+10,269223.835965
MOD,Modine,176.325,-0.05359347324351894,9.895428627e+09,1.095943031162e+06
COHR,Coherent,279.73,-0.053014658586952736,5.7846887145e+10,3.99638080472e+06
GNRC,Generac Holdings,186.92,-0.052562218054640404,1.1641364961e+10,1.748732271979e+06
BURL,Burlington Coat Factory,275.13,-0.05127586206896553,1.825323974e+10,2.105114345838e+06
CIEN,Ciena,379.54,-0.05079404776791297,5.6599935861e+10,834614.888195
PRAX,Praxis Precision Medicines,349.355,-0.05027864618730462,1.0254592792e+10,190185.671144
