symbol,source_list,first_seen_timestamp,time_bucket,first_seen_price,pct_change_at_first_seen,in_experiment_bracket,decline_bucket,price_bucket,simulated,closed,closed_at,decay_close_roi_pct,peak_price_reached,pct_of_target_reached_if_not_closed,liquidation_triggered,liquidation_exit_price,liquidation_roi_pct,eod_sell_price,eod_sell_roi_pct
BTCT,under120,20260910T1337Z,morning,1.3809,-0.10331168831168833,True,in_bracket,1-3,True,True,2026-09-10T19:30:00Z,2.0,1.42,,False,,,1.3598,-1.528
ELOG,under120,20260910T1337Z,morning,0.6062,-0.10325443786982261,True,in_bracket,<1,True,True,2026-09-10T18:30:00Z,3.0,0.6286,,True,0.5569,-8.1326,0.5799,-4.3385
CRWX,under120,20260910T1337Z,morning,21.62,-0.1029529527452875,False,other_price_or_range,10-120,False,,,,,,,,,,
CWVX,under120,20260910T1337Z,morning,16.68,-0.10274341043571814,False,other_price_or_range,10-120,False,,,,,,,,,,
CRWG,under120,20260910T1337Z,morning,20.01,-0.10269058295964122,False,other_price_or_range,10-120,False,,,,,,,,,,
ALA,under120,20260910T1337Z,morning,9.7215,-0.10210584649487386,True,in_bracket,3-10,True,True,2026-09-10T14:45:00Z,5.0,10.24,,False,,,9.92,2.0419
GDHG,under120,20260910T1337Z,morning,1.15,-0.10156250000000008,True,in_bracket,1-3,True,True,2026-09-10T13:40:00Z,5.0,1.24,,False,,,1.29,12.1739
CRWU,under120,20260910T1337Z,morning,38.56,-0.09948622139187291,False,other_price_or_range,10-120,False,,,,,,,,,,
ZJYL,under120,20260910T1337Z,morning,2.0285,-0.09844444444444436,False,shallow_outside,1-3,False,,,,,,,,,,
MXLL,under120,20260910T1337Z,morning,13.44,-0.0970654627539504,False,other_price_or_range,10-120,False,,,,,,,,,,
AXGN,under120,20260910T1337Z,morning,42.685,-0.09699598053733871,False,other_price_or_range,10-120,False,,,,,,,,,,
RIBB,under120,20260910T1337Z,morning,12.38,-0.09569028487947398,False,other_price_or_range,10-120,False,,,,,,,,,,
INT,under120,20260910T1337Z,morning,18.18,-0.09391306948161658,False,other_price_or_range,10-120,False,,,,,,,,,,
COHC,under120,20260910T1337Z,morning,14.91,-0.09318152790701917,False,other_price_or_range,10-120,False,,,,,,,,,,
LMNR,under120,20260910T1337Z,morning,13.55,-0.09303882195448453,False,other_price_or_range,10-120,False,,,,,,,,,,
NXGL,under120,20260910T1337Z,morning,0.2711,-0.09209645010046875,False,shallow_outside,<1,False,,,,,,,,,,
AXTU,under120,20260910T1337Z,morning,36.13,-0.09198291027896448,False,other_price_or_range,10-120,False,,,,,,,,,,
ARCT,under120,20260910T1337Z,morning,13.406,-0.09050203527815466,False,other_price_or_range,10-120,False,,,,,,,,,,
ISPC,under120,20260910T1337Z,morning,1.41,-0.09032258064516137,False,shallow_outside,1-3,False,,,,,,,,,,
ANPA,under120,20260910T1337Z,morning,2.83,-0.09003215434083596,False,shallow_outside,1-3,True,True,2026-09-10T14:35:00Z,5.0,3.0,,False,,,2.87,1.4134
LOVE,under120,20260910T1337Z,morning,14.6,-0.08920773549594518,False,other_price_or_range,10-120,False,,,,,,,,,,
LEUX,under120,20260910T1337Z,morning,11.62,-0.08904184763009779,False,other_price_or_range,10-120,False,,,,,,,,,,
FLWS,under120,20260910T1337Z,morning,3.18,-0.08882521489971348,False,shallow_outside,3-10,False,,,,,,,,,,
HYNX,under120,20260910T1337Z,morning,30.72,-0.08842729970326421,False,other_price_or_range,10-120,False,,,,,,,,,,
FCX,under120,20260910T1337Z,morning,69.4986,-0.08830381739472658,False,other_price_or_range,10-120,False,,,,,,,,,,
JAGX,under120,20260910T1337Z,morning,0.334,-0.08817908817908816,False,shallow_outside,<1,False,,,,,,,,,,
HSCS,under120,20260910T1337Z,morning,3.76,-0.0873786407766991,False,shallow_outside,3-10,False,,,,,,,,,,
HUTG,under120,20260910T1337Z,morning,14.75,-0.08725247524752476,False,other_price_or_range,10-120,False,,,,,,,,,,
TWG,under120,20260910T1337Z,morning,0.46505,-0.08724239450441597,False,shallow_outside,<1,False,,,,,,,,,,
ARMG,under120,20260910T1337Z,morning,17.21,-0.08700265251989392,False,other_price_or_range,10-120,False,,,,,,,,,,
LINT,under120,20260910T1337Z,morning,119.4799,-0.08675456699533754,False,other_price_or_range,10-120,False,,,,,,,,,,
KEQU,under120,20260910T1337Z,morning,32.0,-0.0864972880388239,False,other_price_or_range,10-120,False,,,,,,,,,,
COE,under120,20260910T1337Z,morning,11.2,-0.08571428571428577,False,other_price_or_range,10-120,False,,,,,,,,,,
ERO,under120,20260910T1337Z,morning,34.99,-0.08522875816993458,False,other_price_or_range,10-120,False,,,,,,,,,,
NXL,under120,20260910T1337Z,morning,4.62,-0.0851485148514851,False,shallow_outside,3-10,True,True,2026-09-10T14:40:00Z,5.0,4.89,,False,,,4.883,5.6926
BAOS,under120,20260910T1337Z,morning,0.3072,-0.08462455303933264,False,shallow_outside,<1,False,,,,,,,,,,
CPXR,under120,20260910T1337Z,morning,31.13,-0.084473697367531,False,other_price_or_range,10-120,False,,,,,,,,,,
INTW,under120,20260910T1337Z,morning,23.4,-0.0841487279843445,False,other_price_or_range,10-120,False,,,,,,,,,,
GOSS,under120,20260910T1337Z,morning,0.1463,-0.08390732623669377,False,shallow_outside,<1,False,,,,,,,,,,
AGQ,under120,20260910T1337Z,morning,77.16,-0.08382806934219902,False,other_price_or_range,10-120,False,,,,,,,,,,
KORU,under120,20260910T1337Z,morning,22.2,-0.08264462809917356,False,other_price_or_range,10-120,False,,,,,,,,,,
CRMU,under120,20260910T1337Z,morning,2.02,-0.08211023765165623,False,shallow_outside,1-3,False,,,,,,,,,,
HBM,under120,20260910T1337Z,morning,26.47,-0.08154059680777243,False,other_price_or_range,10-120,False,,,,,,,,,,
LHSW,under120,20260910T1337Z,morning,0.938,-0.08039215686274517,False,shallow_outside,<1,True,False,,,0.955,90.62,False,,,0.6562,-30.0426
GMEC,under120,20260910T1337Z,morning,17.965,-0.07982216212340058,False,other_price_or_range,10-120,False,,,,,,,,,,
GCDT,under120,20260910T1337Z,morning,0.5875,-0.079586401378662,False,shallow_outside,<1,True,True,2026-09-10T13:45:00Z,5.0,0.6299,,False,,,0.5299,-9.8043
TECK,under120,20260910T1337Z,morning,64.77,-0.07918680693773113,False,other_price_or_range,10-120,False,,,,,,,,,,
PMN,under120,20260910T1337Z,morning,13.24,-0.07831534980856247,False,other_price_or_range,10-120,False,,,,,,,,,,
ALEC,under120,20260910T1337Z,morning,2.095,-0.07709251101321578,False,shallow_outside,1-3,True,True,2026-09-10T19:30:00Z,2.0,2.14,,False,,,2.125,1.432
CCG,under120,20260910T1337Z,morning,12.0,-0.07692307692307693,False,other_price_or_range,10-120,False,,,,,,,,,,
COPP,under120,20260910T1337Z,morning,42.6,-0.07672301690507151,False,other_price_or_range,10-120,False,,,,,,,,,,
DRAL,under120,20260910T1337Z,morning,11.4401,-0.07666666666666677,False,other_price_or_range,10-120,False,,,,,,,,,,
GMEX,under120,20260910T1337Z,morning,0.5274,-0.07651899842409397,False,shallow_outside,<1,True,False,,,0.5463,179.18,False,,,0.5143,-2.4839
TDTH,under120,20260910T1337Z,morning,1.57,-0.07647058823529405,False,shallow_outside,1-3,True,True,2026-09-10T14:10:00Z,5.0,1.665,,False,,,1.65,5.0955
SKYE,under120,20260910T1337Z,morning,2.0601,-0.07618834080717496,False,shallow_outside,1-3,False,,,,,,,,,,
TGB,under120,20260910T1337Z,morning,8.25,-0.07614781634938407,False,shallow_outside,3-10,True,False,,,8.295,27.27,False,,,8.015,-2.8485
GMHS,under120,20260910T1337Z,morning,0.7307,-0.07506329113924053,False,shallow_outside,<1,False,,,,,,,,,,
YMAT,under120,20260910T1337Z,morning,2.1,-0.07488986784140966,False,shallow_outside,1-3,False,,,,,,,,,,
ACH,under120,20260910T1337Z,morning,0.9899,-0.0748598130841122,False,shallow_outside,<1,False,,,,,,,,,,
CRDU,under120,20260910T1337Z,morning,6.4682,-0.07464949928469239,False,shallow_outside,3-10,True,True,2026-09-10T15:10:00Z,5.0,6.82,,False,,,6.39,-1.209
CRMX,under120,20260910T1337Z,morning,4.78,-0.07454017424975795,False,shallow_outside,3-10,True,True,2026-09-10T14:35:00Z,5.0,5.035,,False,,,4.64,-2.9289
MUU,under120,20260910T1337Z,morning,32.44,-0.07446504992867331,False,other_price_or_range,10-120,False,,,,,,,,,,
MULL,under120,20260910T1337Z,morning,22.575,-0.07441574415744162,False,other_price_or_range,10-120,False,,,,,,,,,,
GCL,under120,20260910T1337Z,morning,0.5188,-0.07423269093504634,False,shallow_outside,<1,False,,,,,,,,,,
MIC,under120,20260910T1337Z,morning,14.0,-0.0734612839179351,False,other_price_or_range,10-120,False,,,,,,,,,,
GLXU,under120,20260910T1337Z,morning,5.68,-0.07340946166394782,False,shallow_outside,3-10,False,,,,,,,,,,
SLSR,under120,20260910T1337Z,morning,7.86,-0.07311320754716982,False,shallow_outside,3-10,False,,,,,,,,,,
ENSC,under120,20260910T1337Z,morning,0.44,-0.07251264755480605,False,shallow_outside,<1,False,,,,,,,,,,
SGRX,under120,20260910T1337Z,morning,1.54,-0.07228915662650595,False,shallow_outside,1-3,False,,,,,,,,,,
BIAF,under120,20260910T1337Z,morning,9.755,-0.07095238095238088,False,shallow_outside,3-10,False,,,,,,,,,,
KLAG,under120,20260910T1337Z,morning,22.6699,-0.07052480524805257,False,other_price_or_range,10-120,False,,,,,,,,,,
GRNQ,under120,20260910T1337Z,morning,12.3,-0.07029478458049884,False,other_price_or_range,10-120,False,,,,,,,,,,
LRCU,under120,20260910T1337Z,morning,47.84,-0.07016520894071913,False,other_price_or_range,10-120,False,,,,,,,,,,
LITG,under120,20260910T1337Z,morning,18.955,-0.06986216000039258,False,other_price_or_range,10-120,False,,,,,,,,,,
IE,under120,20260910T1337Z,morning,10.14,-0.06972477064220181,False,other_price_or_range,10-120,False,,,,,,,,,,
AXTL,under120,20260910T1337Z,morning,2.67,-0.06968641114982585,False,shallow_outside,1-3,False,,,,,,,,,,
GSUN,under120,20260910T1337Z,morning,0.2239,-0.06940980881130515,False,shallow_outside,<1,False,,,,,,,,,,
AIM,under120,20260910T1337Z,morning,0.2172,-0.06861063464837044,False,shallow_outside,<1,False,,,,,,,,,,
HPEL,under120,20260910T1337Z,morning,18.6,-0.06860290435653468,False,other_price_or_range,10-120,False,,,,,,,,,,
CRD,under120,20260910T1337Z,morning,9.35,-0.06828894004165295,False,shallow_outside,3-10,False,,,,,,,,,,
WYHG,under120,20260910T1337Z,morning,4.6401,-0.06825301204819278,False,shallow_outside,3-10,False,,,,,,,,,,
HGTY,under120,20260910T1337Z,morning,12.36,-0.06787330316742084,False,other_price_or_range,10-120,False,,,,,,,,,,
MODD,under120,20260910T1337Z,morning,2.62,-0.0676156583629893,False,shallow_outside,1-3,True,True,2026-09-10T14:00:00Z,5.0,2.76,,False,,,2.64,0.7634
GAUZ,under120,20260910T1337Z,morning,0.3438,-0.06728160607704826,False,shallow_outside,<1,False,,,,,,,,,,
PWCM,under120,20260910T1337Z,morning,1.11,-0.0672268907563024,False,shallow_outside,1-3,False,,,,,,,,,,
USDE,under120,20260910T1337Z,morning,6.755,-0.06698895027624313,False,shallow_outside,3-10,False,,,,,,,,,,
AMKL,under120,20260910T1337Z,morning,6.19,-0.06636500754147806,False,shallow_outside,3-10,False,,,,,,,,,,
NVAX,under120,20260910T1337Z,morning,9.2,-0.06598984771573609,False,shallow_outside,3-10,True,False,,,9.41,114.13,False,,,9.31,1.1957
ELVR,under120,20260910T1337Z,morning,53.4,-0.06594367675354212,False,other_price_or_range,10-120,False,,,,,,,,,,
FSP,under120,20260910T1337Z,morning,0.3585,-0.06591974986972379,False,shallow_outside,<1,True,False,,,0.37,160.39,False,,,0.357,-0.4184
FPSX,under120,20260910T1337Z,morning,2.94,-0.06556908114292984,False,shallow_outside,1-3,False,,,,,,,,,,
KCOP,under120,20260910T1337Z,morning,23.7836,-0.06547740667976422,False,other_price_or_range,10-120,False,,,,,,,,,,
COPX,under120,20260910T1337Z,morning,89.04,-0.0653930933137398,False,other_price_or_range,10-120,False,,,,,,,,,,
FAMI,under120,20260910T1337Z,morning,0.1215,-0.06538461538461544,False,shallow_outside,<1,True,True,2026-09-10T13:55:00Z,5.0,0.1277,,False,,,0.132,8.642
VIDA,under120,20260910T1337Z,morning,2.113,-0.06504424778761053,False,shallow_outside,1-3,True,False,,,2.1651,123.28,False,,,2.03,-3.9281
AXTX,under120,20260910T1337Z,morning,6.9,-0.065040650406504,False,shallow_outside,3-10,False,,,,,,,,,,
CCUP,under120,20260910T1337Z,morning,26.102,-0.06444444444444439,False,other_price_or_range,10-120,False,,,,,,,,,,
CRMT,under120,20260910T1337Z,morning,1.38,-0.06440677966101707,False,shallow_outside,1-3,False,,,,,,,,,,
SCNI,under120,20260910T1337Z,morning,1.6,-0.06432748538011689,False,shallow_outside,1-3,True,True,2026-09-10T14:30:00Z,5.0,1.6899,,False,,,1.65,3.125
ILLR,under120,20260910T1337Z,morning,0.73,-0.06362237044638273,False,shallow_outside,<1,False,,,,,,,,,,
AXTC,under120,20260910T1337Z,morning,16.37,-0.06344756565020872,False,other_price_or_range,10-120,False,,,,,,,,,,
CIFR,under120,20260910T1337Z,morning,15.8365,-0.06292899408284021,False,other_price_or_range,10-120,False,,,,,,,,,,
NXXT,under120,20260910T1337Z,morning,0.1811,-0.06262939958592131,False,shallow_outside,<1,True,False,,,0.1864,146.33,False,,,0.1533,-15.3506
ICOP,under120,20260910T1337Z,morning,55.51,-0.06185567010309284,False,other_price_or_range,10-120,False,,,,,,,,,,
CLSX,under120,20260910T1337Z,morning,12.85,-0.06135865595325054,False,other_price_or_range,10-120,False,,,,,,,,,,
CAN,under120,20260910T1337Z,morning,0.2968,-0.06135357368753945,False,shallow_outside,<1,False,,,,,,,,,,
GLGG,under120,20260910T1337Z,morning,4.9,-0.06123074565100763,False,shallow_outside,3-10,True,False,,,5.1,204.08,False,,,4.8,-2.0408
BCRX,under120,20260910T1337Z,morning,8.27,-0.06076093128904034,False,shallow_outside,3-10,True,False,,,8.365,57.44,True,8.085,-2.237,8.3,0.3628
UONEK,under120,20260910T1337Z,morning,4.05,-0.06045562102723523,False,shallow_outside,3-10,True,True,2026-09-10T18:20:00Z,4.0,4.4117,,False,,,4.4117,8.9309
LIQT,under120,20260910T1337Z,morning,0.6505,-0.060106920965178556,False,shallow_outside,<1,False,,,,,,,,,,
AURE,under120,20260910T1337Z,morning,1.35,-0.05923344947735189,False,shallow_outside,1-3,False,,,,,,,,,,
LAR,under120,20260910T1337Z,morning,6.36,-0.059171597633136015,False,shallow_outside,3-10,True,False,,,6.56,157.23,False,,,6.41,0.7862
CCTG,under120,20260910T1337Z,morning,0.5804,-0.05855636658556369,False,shallow_outside,<1,True,True,2026-09-10T13:45:00Z,5.0,0.6132,,False,,,0.608,4.7553
SER,under120,20260910T1337Z,morning,2.42,-0.05836575875486378,False,shallow_outside,1-3,True,True,2026-09-10T14:00:00Z,5.0,2.58,,False,,,2.43,0.4132
ACMM,under120,20260910T1337Z,morning,10.09,-0.05835580898341618,False,other_price_or_range,10-120,False,,,,,,,,,,
NCT,under120,20260910T1337Z,morning,0.2972,-0.05800316957210771,False,shallow_outside,<1,False,,,,,,,,,,
ALM,under120,20260910T1337Z,morning,17.27,-0.0578286961265684,False,other_price_or_range,10-120,False,,,,,,,,,,
NAIL,under120,20260910T1337Z,morning,29.43,-0.05763688760806918,False,other_price_or_range,10-120,False,,,,,,,,,,
GHG,under120,20260910T1337Z,morning,0.99,-0.05714285714285719,False,shallow_outside,<1,False,,,,,,,,,,
FNG,under120,20260910T1337Z,morning,4.95,-0.057142857142857106,False,shallow_outside,3-10,False,,,,,,,,,,
BRNX,under120,20260910T1337Z,morning,2.48,-0.05703422053231936,False,shallow_outside,1-3,True,True,2026-09-10T14:55:00Z,5.0,2.645,,False,,,2.84,14.5161
OCC,under120,20260910T1337Z,morning,12.92,-0.05693430656934302,False,other_price_or_range,10-120,False,,,,,,,,,,
BHP,under120,20260910T1337Z,morning,87.0172,-0.05672411924119238,False,other_price_or_range,10-120,False,,,,,,,,,,
BNMC,under120,20260910T1337Z,morning,55.57,-0.05657174095364859,False,other_price_or_range,10-120,False,,,,,,,,,,
PRZO,under120,20260910T1337Z,morning,0.7999,-0.05627654554034918,False,shallow_outside,<1,True,True,2026-09-10T13:50:00Z,5.0,0.8399,,False,,,0.7969,-0.375
TRBG,under120,20260910T1337Z,morning,4.2,-0.056179775280898875,False,shallow_outside,3-10,False,,,,,,,,,,
KEEX,under120,20260910T1337Z,morning,7.494,-0.05617128463476078,False,shallow_outside,3-10,False,,,,,,,,,,
LITX,under120,20260910T1337Z,morning,34.49,-0.05584451136052557,False,other_price_or_range,10-120,False,,,,,,,,,,
AFRU,under120,20260910T1337Z,morning,7.98,-0.0556213017751478,False,shallow_outside,3-10,False,,,,,,,,,,
COOT,under120,20260910T1337Z,morning,0.45,-0.05561385099685198,False,shallow_outside,<1,False,,,,,,,,,,
FOMG,under120,20260910T1337Z,morning,5.49,-0.055581359343551656,False,shallow_outside,3-10,True,True,2026-09-10T18:50:00Z,3.0,5.67,,False,,,5.6419,2.7668
ONG,under120,20260910T1337Z,morning,3.74,-0.05555555555555549,False,shallow_outside,3-10,True,True,2026-09-10T19:05:00Z,3.0,3.91,,False,,,3.88,3.7433
NEXA,under120,20260910T1337Z,morning,13.46,-0.05543859649122801,False,other_price_or_range,10-120,False,,,,,,,,,,
RYET,under120,20260910T1337Z,morning,0.8,-0.05526688710439295,False,shallow_outside,<1,False,,,,,,,,,,
FTFT,under120,20260910T1337Z,morning,1.975,-0.05502392344497597,False,shallow_outside,1-3,True,True,2026-09-10T14:00:00Z,5.0,2.13,,False,,,2.0208,2.319
YOUL,under120,20260910T1337Z,morning,0.387,-0.054714215925744936,False,shallow_outside,<1,False,,,,,,,,,,
HOOX,under120,20260910T1337Z,morning,37.0,-0.05435418780525829,False,other_price_or_range,10-120,False,,,,,,,,,,
GELS,under120,20260910T1337Z,morning,0.8036,-0.054254442744498095,False,shallow_outside,<1,False,,,,,,,,,,
LITU,under120,20260910T1337Z,morning,21.53,-0.05404217926186293,False,other_price_or_range,10-120,False,,,,,,,,,,
EDC,under120,20260910T1337Z,morning,79.65,-0.05370084353094922,False,other_price_or_range,10-120,False,,,,,,,,,,
LWLX,under120,20260910T1337Z,morning,11.31,-0.053556485355648435,False,other_price_or_range,10-120,False,,,,,,,,,,
PLG,under120,20260910T1337Z,morning,1.505,-0.05345911949685546,False,shallow_outside,1-3,False,,,,,,,,,,
OPEN,under120,20260910T1337Z,morning,2.84,-0.05333333333333338,False,shallow_outside,1-3,False,,,,,,,,,,
AU,under120,20260910T1337Z,morning,102.75,-0.053257163917810754,False,other_price_or_range,10-120,False,,,,,,,,,,
EUVX,under120,20260910T1337Z,morning,13.6935,-0.05300829875518676,False,other_price_or_range,10-120,False,,,,,,,,,,
HIBL,under120,20260910T1337Z,morning,100.57,-0.05283480881521956,False,other_price_or_range,10-120,False,,,,,,,,,,
BBOT,under120,20260910T1337Z,morning,6.4,-0.052553663952627616,False,shallow_outside,3-10,False,,,,,,,,,,
JG,under120,20260910T1337Z,morning,6.13,-0.052550231839258096,False,shallow_outside,3-10,False,,,,,,,,,,
SHFS,under120,20260910T1337Z,morning,0.1501,-0.0523989898989899,False,shallow_outside,<1,False,,,,,,,,,,
HTOO,under120,20260910T1337Z,morning,2.18,-0.05217391304347812,False,shallow_outside,1-3,True,True,2026-09-10T13:55:00Z,5.0,2.3,,False,,,2.5,14.6789
MRNX,under120,20260910T1337Z,morning,68.87,-0.05216074869254049,False,other_price_or_range,10-120,False,,,,,,,,,,
PMI,under120,20260910T1337Z,morning,4.18,-0.052154195011337966,False,shallow_outside,3-10,True,True,2026-09-10T13:45:00Z,5.0,4.4339,,False,,,4.4002,5.2679
BONK,under120,20260910T1337Z,morning,2.73e-06,-0.05208333333333327,False,shallow_outside,<1,False,,,,,,,,,,
SGML,under120,20260910T1337Z,morning,10.02,-0.05203405865657528,False,other_price_or_range,10-120,False,,,,,,,,,,
MST,under120,20260910T1337Z,morning,11.56,-0.05168170631665291,False,other_price_or_range,10-120,False,,,,,,,,,,
MEXX,under120,20260910T1337Z,morning,27.5,-0.051547529539983254,False,other_price_or_range,10-120,False,,,,,,,,,,
SGLD,under120,20260910T1337Z,morning,4.61,-0.05144032921810699,False,shallow_outside,3-10,False,,,,,,,,,,
BULZ,under120,20260910T1337Z,morning,38.975,-0.05124148003894832,False,other_price_or_range,10-120,False,,,,,,,,,,
IMRN,under120,20260910T1337Z,morning,1.67,-0.05113636363636368,False,shallow_outside,1-3,True,False,,,1.7056,106.59,False,,,1.67,0.0
TRIB,under120,20260910T1337Z,morning,7.592,-0.051000000000000045,False,shallow_outside,3-10,False,,,,,,,,,,
AMAU,under120,20260910T1337Z,morning,12.5669,-0.050838368580060404,False,other_price_or_range,10-120,False,,,,,,,,,,
MSTU,under120,20260910T1337Z,morning,29.9,-0.05079365079365084,False,other_price_or_range,10-120,False,,,,,,,,,,
LUNG,under120,20260910T1337Z,morning,1.88,-0.05050505050505055,False,shallow_outside,1-3,False,,,,,,,,,,
CALC,under120,20260910T1337Z,morning,2.1792,-0.050457516339869335,False,shallow_outside,1-3,False,,,,,,,,,,
HYMC,under120,20260910T1337Z,morning,21.66,-0.050416483998246324,False,other_price_or_range,10-120,False,,,,,,,,,,
ARMW,under120,20260910T1337Z,morning,40.24,-0.050271418456454935,False,other_price_or_range,10-120,False,,,,,,,,,,
SWRD,under120,20260910T1436Z,morning,2.565,-0.37439024390243897,False,other_price_or_range,1-3,False,,,,,,,,,,
