timestamp_utc,symbol,old_target,new_target,peak_price,low_since_buy,decay_pct,reason
2026-08-26T14:46:00Z,ADBT,5.46,5.46,5.24,4.98,0.05,no_change_decay_target_matches_resting_order;touched_breakeven_peak5.24_no_auto_liquidate;drawdown_pct=-0.0323;sessions_held=0
2026-08-26T14:46:00Z,NTRP,1.04,1.04,0.9854,0.9854,0.05,no_change_fresh_position_decay_target_matches_resting_order
2026-08-26T14:46:00Z,BAK,1.55,1.55,1.4687,1.4687,0.05,no_change_fresh_position_decay_target_matches_resting_order
2026-08-26T14:46:00Z,AARD,6.83,6.83,6.4999,6.4999,0.05,no_change_fresh_position_decay_target_matches_resting_order
