symbol,source_list,first_seen_timestamp,time_bucket,first_seen_price,pct_change_at_first_seen,in_experiment_bracket,decline_bucket,price_bucket,simulated,closed,closed_at,decay_close_roi_pct,peak_price_reached,pct_of_target_reached_if_not_closed,liquidation_triggered,liquidation_exit_price,liquidation_roi_pct,eod_sell_price,eod_sell_roi_pct
AACG,under120,20260911T1536Z,morning,0.853,-0.0728260869565218,False,shallow_outside,<1,False,,,,,,,,,,
AAOZ,under120,20260911T1436Z,morning,13.24,-0.052932761087267535,False,other_price_or_range,10-120,False,,,,,,,,,,
ACTU,under120,20260911T1937Z,afternoon,1.07,-0.06956521739130422,False,shallow_outside,1-3,False,,,,,,,,,,
ADBT,under120,20260911T1436Z,morning,0.2659,-0.1394822006472491,True,in_bracket,<1,True,False,,,0.2723,100.1103,True,0.2339,-12.0346,0.2292,-13.8022
ADIL,under120,20260911T1937Z,afternoon,5.12,-0.14595496246872394,True,in_bracket,3-10,True,False,,,5.12,97.8967,,,,4.93,-3.7109
ADVB,under120,20260911T1436Z,morning,8.06,-0.08926553672316374,False,shallow_outside,3-10,True,False,,,8.25,100.243,False,,,8.01,-0.6203
AEHL,under120,20260911T1336Z,morning,6.545,-0.14220183486238533,True,in_bracket,3-10,True,True,2026-09-11T14:15:00Z,5.118411000763942,6.9699,,False,,,7.895,20.6264
AHMA,under120,20260911T1536Z,morning,1.57,-0.11299435028248585,True,in_bracket,1-3,True,False,,,1.6112,100.0745,False,,,1.48,-5.7325
AIBZ,under120,20260911T1436Z,morning,4.26,-0.051224944320712784,False,shallow_outside,3-10,True,False,,,4.32,99.3103,False,,,4.27,0.2347
AIFU,under120,20260911T1937Z,afternoon,11.19,-0.09794437726723094,False,other_price_or_range,10-120,False,,,,,,,,,,
AIIO,under120,20260911T1937Z,afternoon,1.69,-0.05586592178770954,False,shallow_outside,1-3,True,False,,,1.695,97.9769,,,,1.68,-0.5917
AIIR,under120,20260911T1436Z,morning,7.2,-0.062499999999999944,False,shallow_outside,3-10,True,False,,,7.25,98.6395,False,,,7.25,0.6944
