symbol,name,last_price,pct_change,market_cap,volume
SXTC,China SXT Pharmaceuticals,0.0832,-0.7498496692723993,1.3292248e+07,6.8261674152685e+07
VYNE,VYNE Therapeutics,0.5349,-0.42072774528914875,3.1298489e+07,1.447053846404e+06
RBNE,Robin Energy,3.3,-0.41901408450704225,3.295801e+06,588846.146888
VTAK,Catheter Precision,0.2559,-0.3718703976435935,1.470498e+06,3.062668285007e+06
HODO,House of Doge,0.7652,-0.36233333333333334,9.07005e+07,2.310447781599e+06
WBUY,WEBUY GLOBAL LTD.,0.7998,-0.2858928571428572,6.138835e+06,2.775366263945e+06
BIYA,Baiya International Group Inc Class A,1.93,-0.2798507462686568,1.1521885e+07,370203.000233
LGHL,Lion Group Holding Ltd.,0.9001,-0.27411290322580645,1.153596e+06,432877.042069
WETO,Wetour Robotics,0.0839,-0.2666083916083916,9.057528e+06,1.0976158995884e+07
EHGO,Eshallgo,2.0004,-0.2618450184501845,8.746733e+06,1.182890655992e+06
CDXS,Codexis,1.49,-0.25125628140703515,1.79975202e+08,5.636668038303e+06
ZVRA,Zevra Therapeutics,9.58,-0.2348242811501597,7.39234125e+08,4.209930226131e+06
ATER,Aterian,0.4224,-0.23200000000000007,6.086519e+06,665432.507597
LODE,Comstock,2.9899,-0.22940721649484533,2.94542765e+08,3.188265830723e+06
PAVS,Paranovus,4.64,-0.21489001692047385,5.10017e+06,446040.645652
CISS,C3is Inc,0.7601,-0.20987525987525985,1.426892e+06,171420.643715
AEHL,Antelope Enterprise,0.5664,-0.20960089310633548,1.2791119e+07,5.709538416399e+06
ZCMD,Zhongchao,1.389,-0.19710982658959536,2.000822e+06,1.6450485186248e+07
ZBAO,Zhibao Technology,0.2034,-0.19349722442505943,8.317865e+06,4.109768082212e+06
RNAZ,TransCode Therapeutics,5.85,-0.19310344827586212,6.889689e+06,14480.876059
IPW,iPower,0.6767,-0.18469879518072288,1.569652e+06,2.6029417964e+06
MXL,MaxLinear,74.95,-0.17854011398509417,8.170173299e+09,5.406780492563e+06
JUNS,Jupiter Neurosciences,0.1261,-0.17581699346405233,7.378288e+06,3.271673723192e+06
TAOP,Taoping,0.8,-0.17158537848193017,1.008336e+07,44394.01
OPTT,Ocean Power Technologies,0.1532,-0.16603157321720197,4.6874145e+07,5.706293591506e+06
BAOS,Baosheng Media Group,1.43,-0.16374269005847955,2.623972e+06,44385.32
KIDZ,KIDZ AI Inc. Class B,0.4572,-0.15986769570011028,1.118417e+06,1.125225252804e+06
YOUL,Youlife Group,0.6569,-0.15771252724708296,6.278764e+07,472439.449435
ZJYL,Jin Medical International Ltd.,1.9214,-0.15728070175438588,1.7846433e+07,6364.934509
CWD,CaliberCos,0.5857,-0.15300072306579898,6.126274e+06,407934.84
NVEC,NVE,114.12,-0.14969078310111023,6.49196048e+08,229915.938882
STFS,Star Fashion Culture Holdings,3.1501,-0.14862162162162162,4.36922e+06,26122.308393
SOBR,SOBR Safe,0.5801,-0.14841456253670005,1.975622e+06,225139.433483
VCIG,VCI Global,0.5468,-0.1477556109725686,5.933059e+06,367330.441689
CPHI,China Pharma Holdings,1.5799,-0.146,7.4965703e+07,3.124556381402e+06
HDRN,Hadron Energy,1.705,-0.14321608040201,1.42282695e+08,120368.092295
RELL,Richardson Electronics,18.85,-0.1361136571952337,3.17777606e+08,386214.035382
SLGB,Smart Logistics Global Limited Class A,0.71,-0.13393510612344475,3.6891e+07,281479.648751
AVAT,Avalanche Treasury,0.33,-0.13385826771653542,1.505514e+07,385429.570509
HIHO,Highway Holdings,1.145,-0.1325757575757576,6.107212e+06,232952.807348
SKYQ,Sky Quarry,4.8999,-0.13122340425531914,2.7065776e+07,1.4980482869114e+07
MODD,Modular Medical,2.67,-0.1217105263157895,1.6347743e+07,212181.306522
CHAI,Core AI Holdings,0.4123,-0.12089552238805965,1.0178613e+07,795965.745467
IOTR,iOThree LTD,3.02,-0.11953352769679304,1.6829003e+07,5655.9769
TMDE,TMD Energy Limited,0.91,-0.11650485436893203,2.427195e+07,190654.47065
XHG,XChange TEC.INC,0.9812,-0.11603603603603616,5.7713057e+07,3131.039142
ELPW,Elong Power Holding Limited Class A,0.2024,-0.11383537653239928,3.280175e+06,1.822810127716e+06
GRDX,GridAI Technologies,2.97,-0.11343283582089549,2.3875388e+07,46978.189014
CNEY,CN Energy Group,0.6315,-0.11306179775280902,5.90679e+06,523312.324122
KSCP,Knightscope,1.509,-0.11235294117647063,2.9500343e+07,869766.664225
AMIX,Autonomix Medical,3.119,-0.10885714285714279,1.91136e+06,7.563304858856e+06
LGCL,Lucas GC Limited,1.5702,-0.10784090909090907,7.5739015e+07,3.993864505585e+06
PETZ,TDH Holdings,1.21,-0.10701107011070111,1.3988028e+07,5779
XHLD,"TEN Holdings, Inc.",1.87,-0.10526315789473673,2.5272404e+07,175859.861222
LEDS,SemiLEDS,2.17,-0.10330578512396695,2.0021635e+07,43261.069207
TLSA,Tiziana Life Sciences,0.915,-0.10294117647058822,1.2652739e+08,67985.651232
VHUB,VenHub Global,0.72,-0.10078681153990258,7.2404678e+07,69974.564415
QMLS,QumulusAI,7.375,-0.1006097560975609,2.69517034e+08,91147.678599
TPET,Trio Petroleum,0.2899,-0.09968944099378887,1.4254191e+07,2.709305027644e+06
GRAN,Grande Group Limited,1.2618,-0.09871428571428563,3.4619687e+07,1549.2936
HIMS,Hims & Hers Health,29.59,-0.09621258399511307,7.577924934e+09,1.339417740259e+07
AIRE,reAlpha Tech Corp,1.41,-0.09615384615384624,8.369011e+06,69133.396221
LBGJ,Li Bang International Corporation Class A,0.0282,-0.09615384615384613,104445,1.20087965514886e+08
GEVO,Gevo,1.655,-0.09562841530054647,4.45442732e+08,1.830935083485e+06
AMPG,Amplitech Group,5.7341,-0.0955678233438486,1.60647985e+08,1.406759258939e+06
