symbol,source_list,first_seen_timestamp,time_bucket,first_seen_price,pct_change_at_first_seen,in_experiment_bracket,decline_bucket,price_bucket,simulated,closed,closed_at,decay_close_roi_pct,peak_price_reached,pct_of_target_reached_if_not_closed,liquidation_triggered,liquidation_exit_price,liquidation_roi_pct,eod_sell_price,eod_sell_roi_pct
HWO,under120,2026-08-28T13:37:00Z,morning,27.16,-0.996921,false,other_price_or_range,10-120,false,,,,,,,,,,
HXC,under120,2026-08-28T13:37:00Z,morning,25.01,-0.995956,false,other_price_or_range,10-120,false,,,,,,,,,,
BTAI,under120,2026-08-28T13:37:00Z,morning,0.2062,-0.713133,false,other_price_or_range,<1,false,,,,,,,,,,
KXIN,under120,2026-08-28T13:37:00Z,morning,0.6776,-0.548267,false,other_price_or_range,<1,false,,,,,,,,,,
WCT,under120,2026-08-28T13:37:00Z,morning,0.4127,-0.448999,false,other_price_or_range,<1,false,,,,,,,,,,
VISN,under120,2026-08-28T13:37:00Z,morning,6.74,-0.420464,false,other_price_or_range,3-10,false,,,,,,,,,,
BCAB,under120,2026-08-28T13:37:00Z,morning,1.8833,-0.400223,false,other_price_or_range,1-3,false,,,,,,,,,,
AEHL,under120,2026-08-28T13:37:00Z,morning,3.1101,-0.388978,false,other_price_or_range,3-10,false,,,,,,,,,,
KTCC,under120,2026-08-28T13:37:00Z,morning,2.78,-0.277922,false,deep_outside,1-3,true,false,,,2.8899,101.757042,false,,,2.75,-1.079137
PYPU,under120,2026-08-28T13:37:00Z,morning,31.86,-0.262439,false,other_price_or_range,10-120,false,,,,,,,,,,
PYPG,under120,2026-08-28T13:37:00Z,morning,7.34,-0.253306,false,deep_outside,3-10,true,false,,,7.6739,101.911023,false,,,7.31,-0.408719
LGPS,under120,2026-08-28T13:37:00Z,morning,1.155,-0.240132,true,in_bracket,1-3,true,true,2026-08-28T17:55:00Z,4.761905,1.215,,false,,,1.155,0.0
XAIR,under120,2026-08-28T13:37:00Z,morning,4.4388,-0.221263,true,in_bracket,3-10,true,true,2026-08-28T14:35:00Z,5.208615,4.73,,false,,,4.395,-0.986753
FGL,under120,2026-08-28T13:37:00Z,morning,0.1387,-0.220787,true,in_bracket,<1,true,true,2026-08-28T13:45:00Z,5.263158,0.1484,,false,,,0.1519,9.516943
TKNS,under120,2026-08-28T13:37:00Z,morning,21.59,-0.215052,false,other_price_or_range,10-120,false,,,,,,,,,,
SMJF,under120,2026-08-28T13:37:00Z,morning,1.1601,-0.210816,true,in_bracket,1-3,true,false,,,1.18,99.159664,false,,,1.11,-4.318593
PPCB,under120,2026-08-28T13:37:00Z,morning,1.765,-0.20852,true,in_bracket,1-3,true,true,2026-08-28T13:40:00Z,5.382436,1.88,,false,,,1.39,-21.246459
LGCL,under120,2026-08-28T13:37:00Z,morning,0.0433,-0.187617,true,in_bracket,<1,true,false,,,0.044,97.777778,true,0.0387,-10.623557,0.039,-9.930716
MRVX,under120,2026-08-28T13:37:00Z,morning,22.65,-0.174563,false,other_price_or_range,10-120,false,,,,,,,,,,
IREX,under120,2026-08-28T13:37:00Z,morning,11.865,-0.161484,false,other_price_or_range,10-120,false,,,,,,,,,,
