timestamp_utc,symbol,old_target,new_target,peak_price,low_since_buy,decay_pct,reason
2026-09-17T15:39:00Z,BAK,1.89,1.89,1.8399,1.695,0.05,no_change_decay_target_holds
2026-09-17T15:39:00Z,CVV,5.19,5.19,4.95,4.47,0.05,no_change_decay_target_holds
2026-09-17T15:39:00Z,SMR,9.54,9.54,9.1865,8.045,0.05,no_change_decay_target_holds
2026-09-17T15:39:00Z,RADX,1.91,1.91,1.8511,1.50,0.05,no_change_decay_target_holds
2026-09-17T15:39:00Z,MRLN,2.51,2.51,2.40,2.040,0.05,no_change_decay_target_holds
2026-09-17T15:39:00Z,TNON,4.77,4.77,4.650,3.80,0.05,no_change_decay_target_holds
2026-09-17T15:39:00Z,FLNC,7.95,7.95,7.63,7.410,0.05,no_change_decay_target_holds
2026-09-17T15:39:00Z,LRE,1.13,1.13,1.07,1.04,0.05,no_change_decay_target_holds
