symbol,source_list,first_seen_timestamp,time_bucket,first_seen_price,pct_change_at_first_seen,in_experiment_bracket,decline_bucket,price_bucket,simulated,closed,closed_at,decay_close_roi_pct,peak_price_reached,pct_of_target_reached_if_not_closed,liquidation_triggered,liquidation_exit_price,liquidation_roi_pct,eod_sell_price,eod_sell_roi_pct
AACG,under120,2026-08-14T14:35:00Z,morning,1.015,-0.08558558558558575,False,shallow_outside,1-3,True,True,2026-08-14T17:15:00Z,5.419,1.07,,False,,,0.96,-5.419
AAOZ,under120,2026-08-14T14:35:00Z,morning,8.3,-0.2905982905982905,False,deep_outside,3-10,True,True,2026-08-14T15:20:00Z,5.06,8.8,,False,,,8.125,-2.108
ABEO,under120,2026-08-14T14:35:00Z,morning,5.915,-0.06776989755713156,False,shallow_outside,3-10,True,False,,,6.02,99.67,False,,,5.985,1.183
ABSI,under120,2026-08-14T15:49:00Z,morning,8.94,-0.0549682875264272,False,shallow_outside,3-10,True,True,2026-08-14T19:30:00Z,2.013,9.19,,False,,,9.18,2.685
ABVC,under120,2026-08-14T15:49:00Z,morning,0.8999,-0.0620179278715864,False,shallow_outside,<1,True,False,,,0.91,99.13,False,,,0.8999,0.0
ACH,under120,2026-08-14T19:36:00Z,afternoon,1.01,-0.08181818181818189,False,shallow_outside,1-3,True,False,,,1.01,97.12,,,,0.9568,-5.267
ACHR,under120,2026-08-14T19:36:00Z,afternoon,6.595,-0.05380200860832138,False,shallow_outside,3-10,True,False,,,6.635,98.59,,,,6.605,0.152
ACHX,under120,2026-08-14T14:35:00Z,morning,39.655,-0.17454720307741625,False,other_price_or_range,10-120,False,,,,,,,,,,
ACXP,under120,2026-08-14T14:35:00Z,morning,1.35,-0.08783783783783777,False,shallow_outside,1-3,True,True,2026-08-14T19:50:00Z,3.704,1.4199,,False,,,1.395,3.333
ADBG,under120,2026-08-14T14:35:00Z,morning,4.675,-0.05650857719475282,False,shallow_outside,3-10,True,False,,,4.8,100.63,False,,,4.715,0.856
ADBU,under120,2026-08-14T14:35:00Z,morning,26.45,-0.050610193826274234,False,other_price_or_range,10-120,False,,,,,,,,,,
ADIG,under120,2026-08-14T14:35:00Z,morning,23.395,-0.0939194422927963,False,other_price_or_range,10-120,False,,,,,,,,,,
ADIL,under120,2026-08-14T15:49:00Z,morning,4.1339,-0.0583371298405467,False,shallow_outside,3-10,True,False,,,4.15,98.34,False,,,4.055,-1.909
AEBI,under120,2026-08-14T15:49:00Z,morning,12.96,-0.05332359386413431,False,other_price_or_range,10-120,False,,,,,,,,,,
AEHL,under120,2026-08-14T15:49:00Z,morning,4.4805,-0.052748414376321405,False,shallow_outside,3-10,True,True,2026-08-14T15:55:00Z,5.122,5.1987,,False,,,4.8,7.131
AGMB,under120,2026-08-14T19:36:00Z,afternoon,13.17,-0.0555754750806741,False,other_price_or_range,10-120,False,,,,,,,,,,
AHG,under120,2026-08-14T19:36:00Z,afternoon,1.2001,-0.07684615384615393,False,shallow_outside,1-3,True,True,2026-08-14T19:55:00Z,2.491,1.27,,,,,1.27,5.825
AIB,under120,2026-08-14T15:49:00Z,morning,1.685,-0.07417582417582418,False,shallow_outside,1-3,True,True,2026-08-14T16:55:00Z,5.045,1.885,,False,,,1.822,8.131
AIFC,under120,2026-08-14T15:49:00Z,morning,0.3991,-0.052469135802469154,False,shallow_outside,<1,True,True,2026-08-14T19:50:00Z,2.23,0.4088,,False,,,0.4067,1.904
AIFF,under120,2026-08-14T19:36:00Z,afternoon,1.095,-0.05603448275862065,False,shallow_outside,1-3,True,False,,,1.1,98.21,,,,1.1,0.457
AIFU,under120,2026-08-14T14:35:00Z,morning,34.0,-0.07608695652173907,False,other_price_or_range,10-120,False,,,,,,,,,,
AIM,under120,2026-08-14T15:49:00Z,morning,0.2434,-0.058778035576179395,False,shallow_outside,<1,True,False,,,0.2447,98.27,False,,,0.2169,-10.887
AIRJ,under120,2026-08-14T14:35:00Z,morning,5.93,-0.06170886075949376,False,shallow_outside,3-10,True,True,2026-08-14T17:10:00Z,5.059,6.24,,False,,,6.04,1.855
AIRO,under120,2026-08-14T14:35:00Z,morning,9.58,-0.10550887021475264,True,in_bracket,3-10,True,True,2026-08-14T14:55:00Z,5.01,10.0638,,False,,,9.57,-0.104
AIXI,under120,2026-08-14T14:35:00Z,morning,0.8401,-0.051591781440505836,False,shallow_outside,<1,True,False,,,0.8499,99.17,False,,,0.8227,-2.071
AKAF,under120,2026-08-14T14:35:00Z,morning,31.82,-0.05227103499627706,False,other_price_or_range,10-120,False,,,,,,,,,,
ALIT,under120,2026-08-14T19:36:00Z,afternoon,13.7063,-0.06313738892686262,False,other_price_or_range,10-120,False,,,,,,,,,,
