symbol,name,last_price,pct_change,market_cap,volume
NVVE,Nuvve,10.9,-49.44%,1.1384905e+07,306956.768789
BANL,CBL International,0.2662,-35.98%,1.1412941e+07,221305
ARI,Apollo Commercial Real Estate Finance,6.8386,-35.12%,1.380184025e+09,677729.107143
SOBR,SOBR Safe,1.3601,-34.29%,5.911334e+06,4.606369101056e+06
CIIT,Tianci International,0.2703,-34.23%,3.975975e+06,958631.1812
CNEY,CN Energy Group,0.6976,-30.24%,8.203307e+06,1.142813786957e+06
ALP,Alpha Compute,0.2486,-22.07%,7.611021e+06,3.168637564353e+06
VIVS,VivoSim Labs,0.6806,-20.20%,2.997563e+06,4.501634635158e+06
MWC,"Micware Co., Ltd.",1.97,-19.92%,1.46171758e+08,116654.7301
ASUP,T-REX 2X Long ASTS Daily Target ETF,8.37,-19.13%,,42106.2414
ASTG,Leverage Shares 2X Long ASTS Daily ETF,9.18,-18.83%,,10631.339665
ASTY,Defiance Daily Target 2X Long ASTS ETF,6.6485,-18.32%,,132235.9338
ASTX,Tradr 2X Long ASTS Daily ETF,12.19,-18.30%,,2.762618127037e+06
ILLR,Triller Group Inc.,1.05,-17.97%,2.2645889e+07,732371.660737
AEHG,Leverage Shares 2X Long AEHR Daily ETF,8.5099,-16.77%,,48208.808893
CPHI,China Pharma Holdings,0.93,-15.45%,4.4574202e+07,2.287720099584e+06
AXTX,Tradr 2X Long AXTI Daily ETF,6.09,-14.83%,,643939.630948
AXTU,T-REX 2X Long AXTI Daily Target ETF,3.29,-14.77%,,33342.300925
FEIM,Frequency Electronics,50.61,-14.61%,5.87267784e+08,162542.793607
CDT,CDT Equity,0.3,-14.53%,1.720098e+06,334489.5266
CCPX,Corgi China 2x Daily ETF,19.04,-14.36%,,0
ZBAO,Zhibao Technology,0.2459,-14.32%,9.506617e+06,1.408978694278e+06
ALDX,Aldeyra Therapeutics,1.665,-13.28%,1.16721266e+08,455144.88235
SNWV,"SANUWAVE Health, Inc",6.36,-12.52%,6.2729529e+07,124901.185805
JLHL,Julong Holding Limited,9.41,-12.47%,2.2671204e+08,213853.593554
WFF,WF Holding Limited,2.1,-12.13%,2.1950067e+07,1221
CHRN,ChronoScale Holdings Corporation,26.07,-12.01%,4.354992601e+09,85224.503968
ARMG,Themes ETF Trust Leverage Shares 2X Long ARM Daily ETF,20.36,-11.98%,,121132.53346
XCUR,Exicure,1.43,-11.73%,1.0389517e+07,92228.823318
KIDZ,KIDZ AI Inc. Class B,0.5258,-11.63%,1.18973e+06,178245.206537
BEX,Tradr 2X Long BE Daily ETF,31.74,-11.44%,,226143.002103
BBUL,GraniteShares 2x Long BB Daily ETF,19.2777,-11.44%,,2694.3037
VCIG,VCI Global,1.41,-11.32%,1.0109763e+07,46036.456777
BEG,Leverage Shares 2x Long BE Daily ETF,44.6058,-11.25%,,15713.69962
IRIX,IRIDEX,0.935,-10.95%,1.8276843e+07,117038
ASPI,ASP Isotopes Inc,4.09,-10.70%,5.75378752e+08,854180.227103
AMAA,Corgi AMZN 2x Daily ETF,28.3,-10.23%,,0
AXTL,Leverage Shares 2X Long AXTI Daily ETF,2.47,-10.18%,,6022.62
ELPW,Elong Power Holding Limited Class A,0.2385,-10.10%,3.874578e+06,2.205006788521e+06
SNTI,Senti Biosciences Holdings,0.525,-9.99%,1.816362e+07,162313.646909
IRAB,Iris Acquisition Corp II,8.96,-9.95%,2.27901436e+08,0
AUGT,AllianzIM U.S. Equity Buffer10 Aug ETF,34.55,-9.86%,,0
LOOP,Loop Industries,0.7501,-9.31%,4.0010566e+07,5497.1813
TDIC,Dreamland Limited Class A,3.2202,-9.29%,5.31364e+06,104410.9548
AAOG,Leverage Shares 2X Long AAOI Daily ETF,3.175,-9.29%,,233404.756237
CPOP,Pop Culture Group,0.445,-9.18%,6.094964e+06,170851.2506
ASTS,AST SpaceMobile,60.2401,-9.15%,1.9809872656e+10,9.352590595814e+06
UMC,United Microelectronics,22.65,-9.11%,6.5119220286e+10,2.090833894657e+06
ADUR,Aduro Clean Technologies,12.285,-9.07%,4.73344593e+08,318793.608961
CBRG,Leverage Shares 2X Long CBRS Daily ETF,3.485,-9.01%,,1.034707729558e+06
GCTK,GlucoTrack,0.4814,-9.00%,3.282365e+06,1.1453759315e+06
CBRX,Tradr 2X Long CBRS Daily ETF,10.25,-8.89%,,14266.8082
GREE,Greenidge Generation,1.76,-8.81%,3.4778103e+07,55744.83753
RDAC,Rising Dragon Acquisition Corp.,5.14,-8.70%,3.2730665e+07,1808.8534
TAOP,Taoping,1.26,-8.70%,1.3252416e+07,3903
SLSN,"Solesence, Inc.",0.7593,-8.61%,5.8858016e+07,47876.8933
OLB,The OLB Group,0.351,-8.59%,5.631333e+06,36912.2031
MXL,MaxLinear,81.34,-8.44%,7.957053916e+09,332339.693747
YAAS,Youxin Technology,0.6664,-8.44%,1.6293966e+07,8081.2726
FUSE,Fusemachines Inc.,0.9133,-8.40%,2.8405595e+07,377309.697721
