timestamp_utc,symbol,old_target,new_target,peak_price,low_since_buy,decay_pct,reason
2026-09-03T13:44:04Z,RYET,0.867,0.893,0.870,0.7866,0.05,decay_trailing_update
2026-09-03T13:44:06Z,CVKD,1.55,1.57,1.580,1.280,0.05,decay_trailing_update
2026-09-03T13:44:07Z,CNXU,6.28,6.44,6.400,5.380,0.05,decay_trailing_update
2026-09-03T13:44:09Z,FBYD,7.96,8.19,7.870,7.075,0.05,decay_trailing_update
2026-09-03T13:44:10Z,CANF,2.60,2.67,2.620,2.320,0.05,decay_trailing_update
2026-09-03T13:40:56Z,SGLD,n/a,6.41,6.1015,6.101,0.05,initial_target_set
