"symbol","name","last_price","pct_change","market_cap","volume"
"SXTC","China SXT Pharmaceuticals",0.3363,-0.8335148514851485,"7.605398e+07","3.812681477078e+07"
"ZCMD","Zhongchao",2.27,-0.47086247086247085,"4.978925e+06","1.9976486322116e+07"
"LESL","Leslie's",1.435,-0.4045643153526971,"2.2556269e+07","1.240559632652e+06"
"STKH","Steakholder Foods",0.4099,-0.26829703677258127,"7.810295e+06","721759.457781"
"CISS","C3is Inc",1.1995,-0.2641104294478527,"2.417707e+06","172770.887395"
"WHLR","Wheeler Real Estate Investment Trust",0.2405,-0.25633889919604214,"1.502543e+06","545094.895333"
"BXBL","BOXABL, Inc.",4.623,-0.24213114754098353,"2.166424206e+09","813970.472783"
"ACI","Albertsons",11.4395,-0.21647260273972596,"7.150764975e+09","1.263501966552e+07"
"STFS","Star Fashion Culture Holdings",3.0201,-0.20313984168865443,"4.524411e+06","222147.121088"
"WETO","Wetour Robotics",0.1127,-0.19557458957887228,"1.1376288e+07","3.3108211546121e+07"
"SSTK","Shutterstock",5.985,-0.18902439024390238,"2.71126543e+08","864573.199923"
"HYFT","MindWalk Holdings",1.18,-0.18055555555555558,"6.6797968e+07","420840.014317"
"LBGJ","Li Bang International Corporation Class A",0.0284,-0.17681159420289858,"115864","2.10999251747978e+08"
"CPIX","Cumberland Pharmaceuticals",5.91,-0.16936050597329586,"1.06230228e+08","140571.54549"
"JAGX","Jaguar Health",1.11,-0.16541353383458643,"6.530834e+06","45552.136265"
"PWCM","PowerCompute, Inc.",1.8481,-0.1599545454545455,"2.056254e+06","252801.45889"
"FRGT","Freight Technologies",3.02,-0.15168539325842698,"2.036765e+06","31106.276998"
"RGP","Resources Connection",3.92,-0.1496746203904556,"1.58601569e+08","408475.321413"
"ZNB","Zeta Network Group",0.2528,-0.14652261985145168,"548874","1.189678987691e+06"
"INLF","INLIF Limited",3.21,-0.1462765957446808,"259556","502561.715121"
"EVH","Evolent Health",4.765,-0.14452423698384212,"6.26519543e+08","1.368182543387e+06"
"STM","Stmicroelectronics",56.3,-0.1439866200395317,"5.9276128564e+10","1.4442542168593e+07"
