symbol,source_list,first_seen_timestamp,time_bucket,first_seen_price,pct_change_at_first_seen,in_experiment_bracket,decline_bucket,price_bucket,simulated,closed,closed_at,decay_close_roi_pct,peak_price_reached,pct_of_target_reached_if_not_closed,liquidation_triggered,liquidation_exit_price,liquidation_roi_pct,eod_sell_price,eod_sell_roi_pct
AAOZ,under120,2026-09-08T13:37:00Z,morning,12.51,-0.08217168011738818,False,other_price_or_range,10-120,False,,,,,,,,,,
ACH,under120,2026-09-08T15:38:00Z,morning,1.145,-0.05371900826446277,False,shallow_outside,1-3,True,False,,,1.145,0.0,False,,,1.095,-4.36681222707424
ACLZ,under120,2026-09-08T13:37:00Z,morning,8.75,-0.058876675199518114,False,shallow_outside,3-10,False,,,,,,,,,,
ACTU,under120,2026-09-08T13:37:00Z,morning,1.4,-0.054054054054054106,False,shallow_outside,1-3,True,True,2026-09-08T13:50:00Z,5.000000000000004,1.48,,False,,,1.375,-1.7857142857142794
ADBG,under120,2026-09-08T13:37:00Z,morning,4.335,-0.07569296375266533,False,shallow_outside,3-10,True,False,,,4.4099,86.38985005767016,False,,,4.375,0.9227220299884669
ADBU,under120,2026-09-08T13:37:00Z,morning,24.64,-0.07114907604966939,False,other_price_or_range,10-120,False,,,,,,,,,,
ADCT,under120,2026-09-08T13:37:00Z,morning,1.276,-0.06176470588235299,False,shallow_outside,1-3,True,True,2026-09-08T16:20:00Z,5.000000000000006,1.34,,False,,,1.295,1.489028213166137
ADNT,under120,2026-09-08T15:38:00Z,morning,18.99,-0.05097451274362834,False,other_price_or_range,10-120,False,,,,,,,,,,
AEHL,under120,2026-09-08T14:37:00Z,morning,7.61,-0.06854345165238673,False,shallow_outside,3-10,True,True,2026-09-08T14:40:00Z,5.000000000000006,8.0225,,False,,,7.9626,4.633377135348224
AEI,under120,2026-09-08T15:38:00Z,morning,1.29,-0.08510638297872333,False,shallow_outside,1-3,True,False,,,1.29,0.0,True,1.25,-3.1007751937984525,1.255,-2.7131782945736544
AGEN,under120,2026-09-08T13:37:00Z,morning,7.786,-0.05509708737864085,False,shallow_outside,3-10,True,False,,,7.89,66.78653994348814,False,,,7.43,-4.5723092730541985
AHCO,under120,2026-09-08T15:38:00Z,morning,6.145,-0.05315870570107868,False,shallow_outside,3-10,True,False,,,6.22,61.025223759153704,False,,,6.185,0.6509357200976409
AHMA,under120,2026-09-08T15:38:00Z,morning,1.22,-0.054263565891472916,False,shallow_outside,1-3,True,True,2026-09-08T18:25:00Z,3.9999999999999964,1.27,,False,,,1.17,-4.098360655737709
AIBZ,under120,2026-09-08T13:37:00Z,morning,4.6,-0.07070707070707082,False,shallow_outside,3-10,True,True,2026-09-08T14:00:00Z,5.00000000000001,4.8399,,False,,,4.59,-0.21739130434782145
AIFU,under120,2026-09-08T14:37:00Z,morning,17.3,-0.07757931218341767,False,other_price_or_range,10-120,False,,,,,,,,,,
AIXC,under120,2026-09-08T15:38:00Z,morning,0.657,-0.0738652382294897,False,shallow_outside,<1,True,True,2026-09-08T16:20:00Z,5.000000000000006,0.698,,False,,,0.6901,5.03805175038052
AKA,under120,2026-09-08T14:37:00Z,morning,10.37,-0.05383211678832131,False,other_price_or_range,10-120,False,,,,,,,,,,
AKAF,under120,2026-09-08T13:37:00Z,morning,28.0,-0.15484455176577128,False,other_price_or_range,10-120,False,,,,,,,,,,
AKTS,under120,2026-09-08T15:38:00Z,morning,25.52,-0.05656192236598895,False,other_price_or_range,10-120,False,,,,,,,,,,
ALA,under120,2026-09-08T13:37:00Z,morning,10.84,-0.07191780821917808,False,other_price_or_range,10-120,False,,,,,,,,,,
ALGS,under120,2026-09-08T13:37:00Z,morning,5.885,-0.0523349436392915,False,shallow_outside,3-10,True,True,2026-09-08T13:45:00Z,4.999999999999998,6.2507,,False,,,5.82,-1.1045029736618437
ALIT,under120,2026-09-08T15:38:00Z,morning,13.85,-0.07171581769437,False,other_price_or_range,10-120,False,,,,,,,,,,
ALLR,under120,2026-09-08T14:37:00Z,morning,1.3489,-0.050070422535211226,False,shallow_outside,1-3,True,False,,,1.374,93.03877233301272,False,,,1.25,-7.3319000667210315
ALV,under120,2026-09-08T15:38:00Z,morning,118.49,-0.05359424920127802,False,other_price_or_range,10-120,False,,,,,,,,,,
AMBR,under120,2026-09-08T13:37:00Z,morning,0.8555,-0.059476693051890864,False,shallow_outside,<1,True,True,2026-09-08T14:10:00Z,5.000000000000001,0.9097,,False,,,0.98,14.552893045002916
AMC,under120,2026-09-08T15:38:00Z,morning,2.505,-0.05471698113207548,False,shallow_outside,1-3,True,True,2026-09-08T19:55:00Z,2.0000000000000013,2.58,,False,,,2.57,2.594810379241515
AMCX,under120,2026-09-08T13:37:00Z,morning,11.83,-0.05208333333333336,False,other_price_or_range,10-120,False,,,,,,,,,,
AMGN,120to500,2026-09-08T13:37:00Z,morning,404.97,-0.07378267730942523,False,other_price_or_range,120-500,False,,,,,,,,,,
ANGI,under120,2026-09-08T14:37:00Z,morning,4.62,-0.05714285714285719,False,shallow_outside,3-10,True,True,2026-09-08T18:30:00Z,3.0000000000000058,4.82,,False,,,4.71,1.948051948051945
ANPA,under120,2026-09-08T13:37:00Z,morning,3.41,-0.14105793450881612,True,in_bracket,3-10,True,False,,,3.53,175.95307917888502,False,,,3.4156,0.16422287390028817
ANTA,under120,2026-09-08T13:37:00Z,morning,3.42,-0.09042553191489358,False,shallow_outside,3-10,True,False,,,3.5,116.95906432748546,False,,,3.445,0.7309941520467811
APLM,under120,2026-09-08T14:37:00Z,morning,25.79,-0.06201127477723229,False,other_price_or_range,10-120,False,,,,,,,,,,
APLZ,under120,2026-09-08T13:37:00Z,morning,20.75,-0.09309440559440556,False,other_price_or_range,10-120,False,,,,,,,,,,
APPN,under120,2026-09-08T13:37:00Z,morning,36.15,-0.05785770132916338,False,other_price_or_range,10-120,False,,,,,,,,,,
ARCT,under120,2026-09-08T13:37:00Z,morning,15.0,-0.051833122629582826,False,other_price_or_range,10-120,False,,,,,,,,,,
ARKR,under120,2026-09-08T14:37:00Z,morning,5.01,-0.05827067669172941,False,shallow_outside,3-10,True,False,,,5.14,129.74051896207567,False,,,5.01,0.0
ASTN,under120,2026-09-08T13:37:00Z,morning,4.3237,-0.05182017543859649,False,shallow_outside,3-10,True,False,,,4.375,59.32418992992158,False,,,4.02,-7.02407660105928
ATCX,under120,2026-09-08T15:38:00Z,morning,2.98,-0.052464228934817184,False,shallow_outside,1-3,True,True,2026-09-08T19:50:00Z,2.000000000000003,3.09,,False,,,3.02,1.342281879194632
AXG,under120,2026-09-08T13:37:00Z,morning,2.11,-0.05803571428571443,False,shallow_outside,1-3,True,False,,,2.11,0.0,True,1.93,-8.53080568720379,2.02,-4.265402843601889
AXTQ,under120,2026-09-08T13:37:00Z,morning,44.915,-0.08968382650993117,False,other_price_or_range,10-120,False,,,,,,,,,,
BANL,under120,2026-09-08T13:37:00Z,morning,7.83,-0.13096559378468364,True,in_bracket,3-10,True,False,,,7.83,0.0,True,7.0,-10.600255427841637,6.63,-15.325670498084293
BAOS,under120,2026-09-08T13:37:00Z,morning,0.2907,-0.10855565777368902,True,in_bracket,<1,True,True,2026-09-08T14:00:00Z,5.000000000000006,0.3278,,False,,,0.324,11.455108359133124
BARK,under120,2026-09-08T15:38:00Z,morning,10.15,-0.054934823091247656,False,other_price_or_range,10-120,False,,,,,,,,,,
BBBYW,under120,2026-09-08T13:37:00Z,morning,0.83,-0.06214689265536728,False,shallow_outside,<1,True,False,,,0.8545,147.5903614457831,False,,,0.7932,-4.43373493975903
BCRX,under120,2026-09-08T13:37:00Z,morning,9.285,-0.06777108433734946,False,shallow_outside,3-10,True,False,,,9.37,45.77275175013397,False,,,9.065,-2.3694130317716815
BEAM,under120,2026-09-08T13:37:00Z,morning,25.4,-0.14362778152393801,False,other_price_or_range,10-120,False,,,,,,,,,,
BENF,under120,2026-09-08T14:37:00Z,morning,2.1,-0.09871244635193133,False,shallow_outside,1-3,True,False,,,2.19,194.80519480519536,False,,,1.795,-14.52380952380953
BEZ,under120,2026-09-08T13:37:00Z,morning,6.125,-0.15048543689320387,True,in_bracket,3-10,True,False,,,6.2965,139.9999999999994,False,,,5.75,-6.122448979591836
BGMS,under120,2026-09-08T15:38:00Z,morning,0.8559,-0.05268400664084115,False,shallow_outside,<1,True,False,,,0.8731,100.47902792382304,False,,,0.8601,0.4907115317209933
BIAF,under120,2026-09-08T13:37:00Z,morning,9.17,-0.3994760969220694,False,other_price_or_range,3-10,False,,,,,,,,,,
BIB,under120,2026-09-08T13:37:00Z,morning,113.995,-0.0500361252107304,False,other_price_or_range,10-120,False,,,,,,,,,,
BIDG,under120,2026-09-08T13:37:00Z,morning,6.815,-0.15263720687339913,True,in_bracket,3-10,True,False,,,6.93,84.37270726338889,True,6.7297,-1.2516507703595032,6.93,1.6874541452677816
BIDU,under120,2026-09-08T13:37:00Z,morning,91.55,-0.079621996581884,False,other_price_or_range,10-120,False,,,,,,,,,,
BKNG,120to500,2026-09-08T15:38:00Z,morning,182.01,-0.05835790780692225,False,other_price_or_range,120-500,False,,,,,,,,,,
BL,under120,2026-09-08T14:37:00Z,morning,31.0,-0.0522775909507796,False,other_price_or_range,10-120,False,,,,,,,,,,
BLCK,under120,2026-09-08T13:37:00Z,morning,23.26,-0.07387130553885479,False,other_price_or_range,10-120,False,,,,,,,,,,
BLND,under120,2026-09-08T15:38:00Z,morning,1.46,-0.05194805194805199,False,shallow_outside,1-3,True,True,2026-09-08T19:30:00Z,2.000000000000008,1.49,,False,,,1.495,2.3972602739726128
BLSG,under120,2026-09-08T13:37:00Z,morning,3.3,-0.06060519798457124,False,shallow_outside,3-10,True,True,2026-09-08T15:10:00Z,5.000000000000002,3.48,,False,,,3.44,4.242424242424246
BMEA,under120,2026-09-08T13:37:00Z,morning,1.91,-0.059113300492610786,False,shallow_outside,1-3,True,True,2026-09-08T14:15:00Z,5.000000000000007,2.015,,False,,,1.925,0.7853403141361323
BMNU,under120,2026-09-08T13:37:00Z,morning,18.44,-0.05387378142637236,False,other_price_or_range,10-120,False,,,,,,,,,,
BNTX,under120,2026-09-08T15:38:00Z,morning,98.39,-0.051754047802621474,False,other_price_or_range,10-120,False,,,,,,,,,,
BOLT,under120,2026-09-08T14:37:00Z,morning,3.53,-0.0948717948717949,False,shallow_outside,3-10,True,True,2026-09-08T16:55:00Z,5.000000000000009,3.86,,False,,,3.86,9.348441926345611
BRBR,under120,2026-09-08T14:37:00Z,morning,9.84,-0.05293551491819063,False,shallow_outside,3-10,True,False,,,9.98,71.13821138211424,False,,,9.79,-0.5081300813008202
BRIA,under120,2026-09-08T13:37:00Z,morning,1.23,-0.12142857142857139,True,in_bracket,1-3,True,True,2026-09-08T13:55:00Z,5.000000000000009,1.34,,False,,,1.48,20.32520325203252
BRLS,under120,2026-09-08T14:37:00Z,morning,1.2207,-0.06816793893129783,False,shallow_outside,1-3,True,True,2026-09-08T17:30:00Z,4.000000000000008,1.3,,False,,,1.34,9.773081019087424
BRZE,under120,2026-09-08T14:37:00Z,morning,29.89,-0.06476846057571965,False,other_price_or_range,10-120,False,,,,,,,,,,
BRZX,under120,2026-09-08T13:37:00Z,morning,23.3349,-0.1443735951863246,False,other_price_or_range,10-120,False,,,,,,,,,,
BUUU,under120,2026-09-08T13:37:00Z,morning,32.01,-0.07485549132947987,False,other_price_or_range,10-120,False,,,,,,,,,,
BYAH,under120,2026-09-08T15:38:00Z,morning,2.38,-0.0555555555555556,False,shallow_outside,1-3,True,True,2026-09-08T19:40:00Z,2.000000000000004,2.4417,,False,,,2.4,0.8403361344537823
CABO,under120,2026-09-08T15:38:00Z,morning,23.36,-0.08284255987436198,False,other_price_or_range,10-120,False,,,,,,,,,,
CAN,under120,2026-09-08T14:37:00Z,morning,0.3261,-0.09416666666666663,False,shallow_outside,<1,True,False,,,0.3304,65.93069610548923,False,,,0.3255,-0.183992640294385
CANG,under120,2026-09-08T15:38:00Z,morning,2.08,-0.05022831050228305,False,shallow_outside,1-3,True,True,2026-09-08T19:55:00Z,1.9999999999999931,2.13,,False,,,2.1,0.9615384615384623
CBRZ,under120,2026-09-08T13:37:00Z,morning,7.6,-0.050000000000000044,False,shallow_outside,3-10,True,True,2026-09-08T13:40:00Z,4.999999999999999,8.2,,False,,,8.77,15.394736842105264
CCC,under120,2026-09-08T15:38:00Z,morning,7.13,-0.050599201065246326,False,shallow_outside,3-10,True,False,,,7.13,0.0,False,,,7.09,-0.5610098176718098
CCG,under120,2026-09-08T14:37:00Z,morning,13.95,-0.12921348314606743,False,other_price_or_range,10-120,False,,,,,,,,,,
CCM,under120,2026-09-08T14:37:00Z,morning,4.41,-0.057692307692307605,False,shallow_outside,3-10,True,False,,,4.54,147.39229024943214,False,,,4.205,-4.6485260770975065
CCUP,under120,2026-09-08T13:37:00Z,morning,32.1,-0.05865102639296187,False,other_price_or_range,10-120,False,,,,,,,,,,
CD,under120,2026-09-08T14:37:00Z,morning,3.6,-0.11547911547911552,True,in_bracket,3-10,True,False,,,3.63,41.66666666666636,False,,,3.51,-2.5000000000000084
CDW,120to500,2026-09-08T15:38:00Z,morning,144.53,-0.051515946974668554,False,other_price_or_range,120-500,False,,,,,,,,,,
CFND,under120,2026-09-08T14:37:00Z,morning,2.93,-0.07570977917981066,False,shallow_outside,1-3,True,True,2026-09-08T17:30:00Z,3.9999999999999987,3.06,,False,,,3.09,5.460750853242311
CHGG,under120,2026-09-08T14:37:00Z,morning,0.8051,-0.05426994009162447,False,shallow_outside,<1,True,False,,,0.8232,112.40839647248751,False,,,0.8023,-0.3477828841137778
CHNL,under120,2026-09-08T13:37:00Z,morning,25.431,-0.06591247176360394,False,other_price_or_range,10-120,False,,,,,,,,,,
CINT,under120,2026-09-08T13:37:00Z,morning,3.0201,-0.1563966480446928,True,in_bracket,3-10,True,True,2026-09-08T14:10:00Z,5.000000000000003,3.2,,False,,,3.22,6.618986126287223
CIR,under120,2026-09-08T13:37:00Z,morning,44.8,-0.05623014502035011,False,other_price_or_range,10-120,False,,,,,,,,,,
CLGN,under120,2026-09-08T13:37:00Z,morning,3.36,-0.053521126760563364,False,shallow_outside,3-10,True,True,2026-09-08T13:45:00Z,5.000000000000004,3.6,,False,,,3.58,6.547619047619054
CLNN,under120,2026-09-08T14:37:00Z,morning,3.65,-0.05194805194805199,False,shallow_outside,3-10,True,True,2026-09-08T19:15:00Z,3.0000000000000044,3.77,,False,,,3.69,1.0958904109589052
CLVT,under120,2026-09-08T14:37:00Z,morning,1.93,-0.06763285024154585,False,shallow_outside,1-3,True,False,,,1.9599,77.46113989637323,False,,,1.9099,-1.041450777202073
CMND,under120,2026-09-08T13:37:00Z,morning,0.97,-0.16379310344827583,True,in_bracket,<1,True,True,2026-09-08T15:55:00Z,4.999999999999999,1.02,,False,,,1.04,7.216494845360831
CNDT,under120,2026-09-08T15:38:00Z,morning,1.77,-0.08762886597938141,False,shallow_outside,1-3,True,False,,,1.78,28.248587570621414,False,,,1.66,-6.2146892655367285
CNMD,under120,2026-09-08T15:38:00Z,morning,46.2,-0.06326034063260336,False,other_price_or_range,10-120,False,,,,,,,,,,
CNSY,under120,2026-09-08T14:37:00Z,morning,2.61,-0.05263157894736843,False,shallow_outside,1-3,True,True,2026-09-08T18:45:00Z,3.0000000000000018,2.72,,False,,,2.7,3.4482758620689773
CNXC,under120,2026-09-08T14:37:00Z,morning,29.975,-0.06794154228855707,False,other_price_or_range,10-120,False,,,,,,,,,,
CNXU,under120,2026-09-08T13:37:00Z,morning,4.6805,-0.05824949698189123,False,shallow_outside,3-10,True,True,2026-09-08T13:50:00Z,4.999999999999998,4.9399,,False,,,4.662,-0.3952569169960561
COE,under120,2026-09-08T14:37:00Z,morning,13.0,-0.07703230386936463,False,other_price_or_range,10-120,False,,,,,,,,,,
COIA,under120,2026-09-08T13:37:00Z,morning,8.53,-0.05327413984461714,False,shallow_outside,3-10,True,False,,,8.675,84.99413833528786,False,,,8.47,-0.7033997655333966
COIG,under120,2026-09-08T13:37:00Z,morning,5.5,-0.051249762812440765,False,shallow_outside,3-10,True,False,,,5.63,118.18181818181775,False,,,5.4399,-1.0927272727272774
CONL,under120,2026-09-08T13:37:00Z,morning,5.56,-0.06239460370994943,False,shallow_outside,3-10,True,False,,,5.78,197.84172661870528,False,,,5.565,0.0899280575539709
CONX,under120,2026-09-08T13:37:00Z,morning,6.77,-0.06080490545621031,False,shallow_outside,3-10,True,False,,,7.02,184.63810930576105,False,,,6.77,0.0
CORD,under120,2026-09-08T13:37:00Z,morning,2.74,-0.11326860841423937,True,in_bracket,1-3,True,False,,,2.76,36.4963503649626,False,,,2.3601,-13.864963503649639
COTY,under120,2026-09-08T15:38:00Z,morning,2.755,-0.059726962457337975,False,shallow_outside,1-3,True,False,,,2.78,45.37205081669681,False,,,2.75,-0.1814882032667838
CPOP,under120,2026-09-08T14:37:00Z,morning,0.2761,-0.0914774596906877,False,shallow_outside,<1,True,True,2026-09-08T14:50:00Z,5.0000000000000036,0.2904,,False,,,0.289,4.6722202100688035
CRBP,under120,2026-09-08T13:37:00Z,morning,10.4,-0.061371841155234634,False,other_price_or_range,10-120,False,,,,,,,,,,
CRCA,under120,2026-09-08T13:37:00Z,morning,26.8,-0.06457242582897026,False,other_price_or_range,10-120,False,,,,,,,,,,
CRCG,under120,2026-09-08T13:37:00Z,morning,18.16,-0.06343476018566273,False,other_price_or_range,10-120,False,,,,,,,,,,
CRMG,under120,2026-09-08T13:37:00Z,morning,9.24,-0.09322865554465155,False,shallow_outside,3-10,True,False,,,9.575,181.27705627705484,False,,,9.395,1.6774891774891707
CURE,120to500,2026-09-08T13:37:00Z,morning,126.8,-0.07092614302461894,False,other_price_or_range,120-500,False,,,,,,,,,,
CUVL,under120,2026-09-08T13:37:00Z,morning,6.15,-0.05674846625766859,False,shallow_outside,3-10,True,False,,,6.19,32.52032520325201,False,,,6.01,-2.2764227642276516
CWH,under120,2026-09-08T14:37:00Z,morning,6.58,-0.05459770114942527,False,shallow_outside,3-10,True,False,,,6.64,45.59270516717305,False,,,6.56,-0.30395136778116205
CXM,under120,2026-09-08T13:37:00Z,morning,5.535,-0.06345177664974619,False,shallow_outside,3-10,True,False,,,5.65,103.88437217705486,False,,,5.555,0.36133694670279265
CYAB,under120,2026-09-08T15:38:00Z,morning,0.3499,-0.057381465517241347,False,shallow_outside,<1,True,False,,,0.3499,0.0,True,0.3398,-2.886539011146041,0.3261,-6.801943412403541
CYCN,under120,2026-09-08T13:37:00Z,morning,3.35,-0.2117647058823529,True,in_bracket,3-10,True,True,2026-09-08T16:10:00Z,5.0,3.525,,False,,,3.42,2.0895522388059655
DAIC,under120,2026-09-08T14:37:00Z,morning,2.825,-0.0887096774193548,False,shallow_outside,1-3,True,True,2026-09-08T15:45:00Z,5.000000000000011,2.99,,False,,,2.93,3.7168141592920345
DAMD,under120,2026-09-08T13:37:00Z,morning,1.465,-0.07278481012658226,False,shallow_outside,1-3,True,False,,,1.5254,202.0607520406796,False,,,1.405,-4.095563139931744
DASH,120to500,2026-09-08T14:37:00Z,morning,200.83,-0.051480659330279024,False,other_price_or_range,120-500,False,,,,,,,,,,
DAVA,under120,2026-09-08T13:37:00Z,morning,2.81,-0.08169934640522876,False,shallow_outside,1-3,True,True,2026-09-08T17:35:00Z,4.000000000000002,2.94,,False,,,2.9,3.2028469750889625
DCBO,under120,2026-09-08T14:37:00Z,morning,23.38,-0.05611626968106583,False,other_price_or_range,10-120,False,,,,,,,,,,
DDC,under120,2026-09-08T14:37:00Z,morning,0.3026,-0.05051772827110136,False,shallow_outside,<1,True,True,2026-09-08T19:55:00Z,2.000000000000001,0.309,,True,0.297,-1.8506278916060788,0.309,2.1150033046926695
DEFT,under120,2026-09-08T13:37:00Z,morning,0.64,-0.06295754026354325,False,shallow_outside,<1,True,False,,,0.64,0.0,True,0.62,-3.1250000000000027,0.6214,-2.9062500000000093
DHX,under120,2026-09-08T14:37:00Z,morning,4.29,-0.050884955752212295,False,shallow_outside,3-10,True,False,,,4.4,128.20512820512877,False,,,4.29,0.0
DLTR,120to500,2026-09-08T15:38:00Z,morning,124.65,-0.05151422918886001,False,other_price_or_range,120-500,False,,,,,,,,,,
