symbol,name,last_price,pct_change,market_cap,volume
BTAI,BioXcel Therapeutics,0.07015,-0.4029787234042552,3.512476e+06,2.7733010611173e+07
TRBG,TurboGen,7.09,-0.40118243243243246,1.54640399e+08,616662.363179
BANL,CBL International,9.2,-0.39473684210526316,3.2093219e+07,206161.807082
FGL,Founder Group Limited Class A,9.32,-0.285823754789272,149500,88504.884461
IPEX,Inflection Point Acquisition Corp.,7.805,-0.2852564102564103,1.30050375e+08,151167.818085
CMND,Clearmind Medicine,1.22,-0.2823529411764706,2.525436e+06,1.5034174089151e+07
DVLT,Datavault AI Inc.,0.2023,-0.25597646193453466,2.32326756e+08,2.33569300017567e+08
NCT,Intercont (Cayman) Limited Class A,0.3888,-0.23268206039076386,5.173222e+06,1.2874091320968e+07
VIDA,VIDA Global,1.92,-0.2289156626506025,3.6311499e+07,280944.969607
WETO,Wetour Robotics,2.5784,-0.19925465838509326,3.470627e+06,2.0123595761145e+07
BRNX,BrenX Ltd.,2.45,-0.194078947368421,2.241961e+06,565792.335209
EGAN,eGain,5.745,-0.1919831223628692,1.95170075e+08,943945.361808
AXTQ,Tradr 2X Short AXTI Daily ETF,49.94,-0.19091308229065246,,206727.115644
VACI,Viking Acquisition Corp. I,7.055,-0.1806039488966318,2.69722602e+08,79290.894762
LULU,Lululemon,100.29,-0.17639812761763973,1.3828079937e+10,3.3552466056172e+07
AIFU,AIFU Inc.,19.24,-0.17068965517241383,1.37476379e+08,87734.089333
CDT,CDT Equity,0.626,-0.16444207154297916,1.0259444e+07,665982.109975
PATH,UiPath,15.265,-0.16218441273326006,9.440151246e+09,9.4138772604681e+07
VIOT,Viomi,1.14,-0.16176470588235306,8.9690038e+07,1.347148452913e+06
BRZX,Corgi Brazil 2x Daily ETF,23.3349,-0.15936019597600737,,0
GYGY,Game Your Game,1.27,-0.15894039735099338,2.1588e+07,1.228781859034e+06
ABTC,American Bitcoin Corp.,7.9,-0.1541755888650963,6.80136118e+08,4.339904649028e+06
OXM,Oxford Industries,31.09,-0.15124215124215132,5.46920039e+08,1.646815051828e+06
JAGX,Jaguar Health,0.5904,-0.14976958525345618,3.588867e+06,323634.574534
TWG,Top Wealth Group Holding,0.426,-0.14800000000000002,3.1373274e+07,2.762083987081e+06
WHLR,Wheeler Real Estate Investment Trust,0.4372,-0.14592693885524524,311667,1.099612528797e+06
GIXI,Gix Internet,5.77,-0.14518518518518525,1.7063053e+07,74908.402483
ALP,Alpha Compute,0.0985,-0.14347826086956522,9.016239e+06,8.915779429469e+06
MRT,"Marti Technologies, Inc.",1.95,-0.14096916299559473,1.96660503e+08,77400.275918
CYCN,Cyclerion Therapeutics,4.27,-0.13911290322580652,2.3172687e+07,89771.675458
BEZ,Tradr 2X Short BE Daily ETF,7.26,-0.13674197384066591,,2.650027074053e+06
MGN,Megan Holdings,0.1015,-0.134697357203751,108502,2.324830618383e+06
CYAB,"Cyabra, Inc.",0.365,-0.1340450771055753,7.239435e+06,309059.190913
ASAN,Asana,8.745,-0.13330029732408333,2.325844154e+09,1.3901456545638e+07
SPWR,SunPower,0.349,-0.13184079601990062,8.3936368e+07,1.4607049904621e+07
ADBG,Leverage Shares 2X Long ADBE Daily ETF,4.74,-0.1286764705882353,,2.578898086493e+06
FAMI,Farmmi,0.10785,-0.12672064777327932,4.623586e+06,1.5798278477475e+07
ADBU,Direxion Daily ADBE Bull 2X ETF,26.845,-0.12471470492337798,,24120.984127
PLRZ,Polyrizon,11.01,-0.12340764331210197,2.6174776e+07,129084.388171
CHGG,Chegg,0.8599,-0.12147527584797713,1.08673699e+08,2.059591119991e+06
DCX,Digital Currency X Technology,0.5713,-0.12121212121212119,2.28560326e+08,97592.650633
SQFT,Presidio Property Trust,1.235,-0.12099644128113873,2.051237e+06,68615.8851
HTCR,Heartcore Enterprises,2.02,-0.11790393013100438,3.470101e+06,37870.5687
BMNU,T-REX 2X Long BMNR Daily Target ETF,19.26,-0.11732355637030241,,4.641781852507e+06
BMNG,Leverage Shares 2X Long BMNR Daily ETF,26.3,-0.11716229779491975,,311153.390165
USDE,StablecoinX Inc. Class A,7.74,-0.1169423844837422,2.10617471e+08,3.85943428526e+06
DDC,DDC Enterprise Limited,0.30805,-0.1147988505747126,1.9780758e+07,1.79358004119e+06
YMAT,"J-Star Holding Co., Ltd.",1.62,-0.11232876712328758,7.318435e+06,29133.41607
RITR,Reitar Logtech Holdings,0.0918,-0.11132623426911903,6.450439e+06,1.1984412064096e+07
SNSC,SunScout Holding,1.12,-0.11111111111111104,4.8006e+07,54712.37644
IPST,IP Strategy Holdings,3.681,-0.10871670702179173,2.965685e+06,45406.539345
BALY,Bally's Corporation,9.14,-0.10742187499999996,5.16807905e+08,150570.989615
PFAI,Pinnacle Food Group Limited,2.69,-0.10631229235880395,3.5327105e+07,3220.584705
SDST,Stardust Power Inc.,0.17,-0.10384818133895622,2.759547e+06,2.003186949839e+06
GCTK,GlucoTrack,2.985,-0.10090361445783132,2.649838e+06,59566.155829
HCTI,Healthcare Triangle,0.7712,-0.10074626865671646,1.2446209e+07,388126.422896
RIME,Algorhythm Holdings,0.2186,-0.09892827699917568,4.094622e+06,1.315109377942e+06
WLYB,John Wiley & Sons,48.68,-0.09885227693446877,2.601112025e+09,926.816463
MOBX,Mobix Labs,0.9287,-0.09834951456310685,1.8419689e+07,2.23998684878e+06
SVRE,SaverOne,2.57,-0.0982456140350878,3.36570751e+08,122755.369282
AAOZ,Tradr 2X Short AAOI Daily ETF,13.75,-0.0965834428383706,,811818.242015
DETX,Liberty Defense Holdings,2.35,-0.09615384615384615,1.4773319e+07,236584.243701
ZSTK,ZeroStack Corp.,4.3629,-0.09483402489626566,8.535036e+07,42801.387049
CCTG,CCSC Technology International,0.6245,-0.09479634729670953,9.370328e+06,93898.81751
GCL,GCL Global Holdings,0.5437,-0.09262349799732977,7.6702814e+07,100408.118331
AIOS,Aios Tech,12.05,-0.09262048192771075,4.30272e+07,12529.638684
UFG,Uni-Fuels Holdings,0.5969,-0.09258133171176659,2.1215877e+07,336205.431553
SVRN,SVRN,9.5701,-0.09202087286527506,1.9339662e+07,199977.041242
VIVK,Vivakor,0.8531,-0.09138353392267547,2.555732e+06,1.63856890108e+06
CAN,Canaan,0.3574,-0.09127892194253748,2.89297473e+08,2.4409575238873e+07
NXTT,Next Technology Holding Inc.,5.39,-0.09106239460370996,8.837772e+06,65320.099443
IMCC,IM Cannabis,2,-0.09090909090909098,1.358822e+06,74182.440766
EUDA,EUDA Health Holdings,13.1,-0.09027777777777783,4.311828e+07,17874.268644
EMAT,Evolution Metals & Technologies Corp,2.995,-0.0896656534954407,2.033288112e+09,2.814340661725e+06
RENX,RenX Enterprises,1.96,-0.0883720930232558,5.715811e+06,133126.719
KALA,"KALA BIO, Inc",0.5122,-0.08698752228164004,1.0720043e+07,237681.537298
CYN,Cyngn,0.8952,-0.08653061224489794,1.4134815e+07,456031.139686
PASW,"Ping An Biomedical Co., Ltd.",0.1225,-0.08445440956651722,1.606695e+07,761985.9338
OABI,OmniAb,4.35,-0.08421052631578956,6.89150486e+08,1.259063589941e+06
DRCT,Direct Digital Holdings,1.825,-0.08291457286432162,1.506226e+06,18932.787955
TRUG,"TruGolf Holdings, Inc.",0.3689,-0.08256652573986573,773521,225182.527249
SUPX,SuperX AI Technology Ltd.,8.23,-0.08249721293199556,3.87854466e+08,266267.815654
CNET,ZW Data Action Technologies,1.23,-0.08208955223880604,4.768957e+06,362
RPGL,Republic Power Group Limited,1.35,-0.08163265306122441,2.3656656e+07,345003.683333
PPBT,Purple Biotech,1.8191,-0.08126262626262629,1.0758813e+07,285916.34128
SWVL,Swvl,5.08,-0.07971014492753614,1.05198368e+08,203191.156112
YAAS,Youxin Technology,1.6201,-0.07948863636363632,2.7186321e+07,39199.485958
HKPD,"Cellyan Biotechnology Co., Ltd Class A",0.1289,-0.07928571428571447,6.789994e+06,2.138722e+06
ALBG,Leverage Shares 2X Long ALB Daily ETF,6.286,-0.07920371482561123,,21611.173
NXGL,NexGel,0.3127,-0.07866823806717738,3.310306e+06,86912.2409
AEMD,Aethlon Medical,1.78,-0.07772020725388597,1.372492e+06,143364.036272
BLCK,Corgi Crypto Infrastructure ETF,23.26,-0.07710864407183146,,0
QNRX,Quoin Pharmaceuticals,7.27,-0.07623888182973323,1.5806246e+07,70257.485659
TRON,Tron Inc.,1.515,-0.07621951219512195,7.80358495e+08,774036.187527
ANY,Sphere 3D,2.31,-0.07599999999999998,2.176204e+07,142197.678317
SIM,Groupo Simec,26.6145,-0.0758533282405639,4.765314991e+09,1203.254286
ARL,American Realty,15.4904,-0.07575178997613378,2.7070824e+08,3586.956884
NEWP,New Pacific Metals,6.205,-0.07388059701492539,1.236383185e+09,593275.026204
NYXH,Nyxoah,1.63,-0.07386363636363642,1.74608577e+08,772810.528937
ORBS,Eightco,0.8983,-0.07372654155495979,3.77768039e+08,1.160668290581e+07
RSKD,Riskified,6.42,-0.07359307359307357,9.15021496e+08,1.939353104093e+06
AARD,Aardvark Therapeutics,5.31,-0.07329842931937186,1.25619016e+08,228849.808217
FBGL,FBS Global Limited,0.37,-0.0726817042606517,5.3865e+06,9555.046324
IPDN,Professional Diversity Network,0.1103,-0.0723296888141296,1.718143e+06,667426.1388
NCRA,Nocera,1.81,-0.07179487179487175,4.633488e+06,130008.93984
MNDY,Monday.com,90.35,-0.07171478475290254,4.114962743e+09,659976.69353
BAND,Bandwidth,43.725,-0.07145890847313659,1.516036922e+09,312755.019029
ACHX,Corgi ACHR 2x Daily ETF,29.81,-0.07145237805998661,,0
CNSY,"Cerenome, Inc.",2.77,-0.07046979865771812,2.2617082e+07,28509.358135
CMCT,Creative Media & Community Trust,3.35,-0.06944444444444445,1.0581499e+07,33110.3427
TAOX,Tao Synergies,3.7696,-0.06923456790123451,3.030713e+07,83555.716025
CHAI,Core AI Holdings,0.2795,-0.06833333333333322,7.957935e+06,1.125328115729e+06
SGLD,Scorpio Gold,5.34,-0.06806282722513099,9.8754048e+07,653143.738088
SCHL,Scholastic,35.74,-0.06732776617954067,7.22813874e+08,288685.883761
EDBL,Edible Garden AG,1.39,-0.0671140939597316,2.907748e+06,292178.078878
GRAN,Grande Group Limited,1.19,-0.06666666666666664,3.1755468e+07,9033.318709
SNAL,Snail,2.5203,-0.06655555555555553,2.3732898e+07,78906.491713
ABVC,ABVC BioPharma,0.9335,-0.0665,2.7453995e+07,106604.526746
XCH,XCHG Limited,3.165,-0.06637168141592922,1.5005611e+07,6198.25
RECT,Rectitude Holdings Ltd,1.27,-0.06617647058823535,2.105654e+07,8836.33547
DCOY,Decoy Therapeutics,2.69,-0.06597222222222221,1.886932e+06,26386.854934
HODO,House of Doge,0.2215,-0.06540084388185649,1.9833337e+07,317798.695361
SILO,Silo Pharma,2.29,-0.06530612244897964,4.295462e+06,34718.671
ORKT,Orangekloud Technology,0.9115,-0.06522407958158137,5.489967e+06,112141
SGLY,Singularity Future Technology,1.375,-0.06462585034013604,7.88953e+06,88680.1255
NEGG,Newegg Commerce,15.42,-0.06432038834951459,3.4334438e+08,68099.45984
PWCM,"PowerCompute, Inc.",1.17,-0.06400000000000006,2.278551e+06,146279.30059
CNXU,Conexeu Sciences,4.9359,-0.0633965844402276,1.41551565e+08,227455.351463
HPAI,Helport AI Limited,0.4157,-0.06310570205093526,1.656464e+07,16854.209
GROW,US Global Investors,3.065,-0.06269113149847097,4.0596452e+07,92000.832186
NCPL,Netcapital,0.5894,-0.06236080178173721,4.933189e+06,1.2193871062467e+07
WIX,Wix.com,76.18,-0.061822660098522116,3.395250827e+09,1.200011942509e+06
UPLD,Upland Software,3.745,-0.06140350877192985,1.1799192e+07,34066.640743
QTTB,Q32 Bio Inc.,12.02,-0.06093750000000009,3.81049164e+08,713396.196618
EPOW,E-Power Inc.,0.3706,-0.06082108464267618,1.5569158e+07,619554
DFSC,DEFSEC Technologies,1.475,-0.06050955414012737,5.365171e+06,127037.821188
RCON,Recon Technology,1.4,-0.06040268456375844,677439,115886.124989
CURI,CuriosityStream,2.725,-0.06034482758620684,1.72376971e+08,587746.008331
ARB,Arbitrum,0.132648,-0.06026042478427826,,6.29631354e+06
TRU,TransUnion,79.81,-0.060174281676872346,1.6270672e+10,3.059588575739e+06
BTCT,BTC Digital,1.805,-0.05989583333333333,3.2339287e+07,2.622294307034e+06
