symbol,source_list,first_seen_timestamp,time_bucket,first_seen_price,pct_change_at_first_seen,in_experiment_bracket,decline_bucket,price_bucket,simulated,closed,closed_at,decay_close_roi_pct,peak_price_reached,pct_of_target_reached_if_not_closed,liquidation_triggered,liquidation_exit_price,liquidation_roi_pct,eod_sell_price,eod_sell_roi_pct
YXT,under120,2026-08-06T13:37:00Z,morning,8.04,-0.6568501920614597,False,other_price_or_range,3-10,False,,,,,,,,,,
TDUP,under120,2026-08-06T13:37:00Z,morning,3.37,-0.46337579617834396,False,other_price_or_range,3-10,False,,,,,,,,,,
BIVI,under120,2026-08-06T13:37:00Z,morning,1.16,-0.43137254901960786,False,other_price_or_range,1-3,False,,,,,,,,,,
UWMC,under120,2026-08-06T13:37:00Z,morning,1.08,-0.41304347826086957,False,other_price_or_range,1-3,False,,,,,,,,,,
ONT,under120,2026-08-06T13:37:00Z,morning,14.045,-0.37936367653557224,False,other_price_or_range,10-120,False,,,,,,,,,,
CMRC,under120,2026-08-06T13:37:00Z,morning,2.131,-0.3750733137829913,False,other_price_or_range,1-3,False,,,,,,,,,,
UTI,under120,2026-08-06T13:37:00Z,morning,28.22,-0.33396270946424356,False,other_price_or_range,10-120,False,,,,,,,,,,
XCH,under120,2026-08-06T13:37:00Z,morning,0.2881,-0.3293761638733705,False,other_price_or_range,<1,False,,,,,,,,,,
BLLN,under120,2026-08-06T13:37:00Z,morning,101.0,-0.3265319730612789,False,other_price_or_range,10-120,False,,,,,,,,,,
YMT,under120,2026-08-06T13:37:00Z,morning,0.3062,-0.29414476717381277,False,deep_outside,<1,True,True,2026-08-06T13:35:00Z,5.160026126714559,0.391,,False,,,0.3621,18.256041802743287
INSG,under120,2026-08-06T13:37:00Z,morning,5.26,-0.2920592193808883,False,deep_outside,3-10,True,True,2026-08-06T19:55:00Z,2.4714828897338386,5.59,,False,,,5.3,0.7604562737642593
NXTT,under120,2026-08-06T13:37:00Z,morning,0.0655,-0.2857142857142857,False,deep_outside,<1,True,True,2026-08-06T13:40:00Z,5.343511450381684,0.075,,False,,,0.072,9.923664122137392
AKBA,under120,2026-08-06T13:37:00Z,morning,0.94,-0.2713178294573644,False,deep_outside,<1,True,True,2026-08-06T13:45:00Z,5.000000000000004,1.01,,False,,,0.9546,1.5531914893617085
LZ,under120,2026-08-06T13:37:00Z,morning,5.94,-0.2666666666666666,False,deep_outside,3-10,True,False,,,6.0462,88.50000000000009,True,5.645,-4.96632996632998,5.665,-4.629629629629636
CNTX,under120,2026-08-06T13:37:00Z,morning,0.5185,-0.2518037518037518,False,deep_outside,<1,True,False,,,0.5399,186.0869565217388,False,,,0.508,-2.025072324011563
RCON,under120,2026-08-06T13:37:00Z,morning,0.0478,-0.24842767295597484,True,in_bracket,<1,True,False,,,0.0491,108.33333333333299,False,,,0.0419,-12.343096234309629
EBS,under120,2026-08-06T13:37:00Z,morning,5.68,-0.24668435013262605,True,in_bracket,3-10,True,False,,,5.83,125.00000000000017,False,,,5.3,-6.69014084507042
ONFO,under120,2026-08-06T13:37:00Z,morning,0.0552,-0.23966942148760328,True,in_bracket,<1,True,True,2026-08-06T14:05:00Z,5.0724637681159495,0.0596,,False,,,0.0592,7.24637681159421
RITR,under120,2026-08-06T13:37:00Z,morning,0.2,-0.23664122137404578,True,in_bracket,<1,True,True,2026-08-06T13:50:00Z,5.499999999999991,0.2282,,False,,,0.1945,-2.7500000000000027
SNES,under120,2026-08-06T13:37:00Z,morning,1.25,-0.23312883435582818,True,in_bracket,1-3,True,True,2026-08-06T15:10:00Z,5.600000000000005,1.352,,False,,,1.29,3.200000000000003
BTMD,under120,2026-08-06T13:37:00Z,morning,1.77,-0.21681415929203532,True,in_bracket,1-3,True,True,2026-08-06T13:35:00Z,5.084745762711869,1.9199,,False,,,1.6,-9.604519774011296
TEAD,under120,2026-08-06T13:37:00Z,morning,0.6494,-0.2147521160822249,True,in_bracket,<1,True,True,2026-08-06T14:00:00Z,5.020018478595638,0.7916,,False,,,0.7002,7.822605481983381
ZJYL,under120,2026-08-06T13:37:00Z,morning,1.75,-0.20814479638009048,True,in_bracket,1-3,True,True,2026-08-06T13:35:00Z,5.142857142857148,2.06,,False,,,1.87,6.857142857142863
FIG,under120,2026-08-06T13:37:00Z,morning,22.695,-0.1937833037300177,False,other_price_or_range,10-120,False,,,,,,,,,,
ELA,under120,2026-08-06T13:37:00Z,morning,17.16,-0.19094766619519096,False,other_price_or_range,10-120,False,,,,,,,,,,
TRIP,under120,2026-08-06T13:37:00Z,morning,11.38,-0.18656182987848458,False,other_price_or_range,10-120,False,,,,,,,,,,
ATS,under120,2026-08-06T13:37:00Z,morning,22.74,-0.1864042933810376,False,other_price_or_range,10-120,False,,,,,,,,,,
ROOT,under120,2026-08-06T13:37:00Z,morning,49.3299,-0.18165394824153946,False,other_price_or_range,10-120,False,,,,,,,,,,
CMP,under120,2026-08-06T13:37:00Z,morning,24.63,-0.1798201798201799,False,other_price_or_range,10-120,False,,,,,,,,,,
SXTC,under120,2026-08-06T13:37:00Z,morning,0.055,-0.17910447761194034,True,in_bracket,<1,True,True,2026-08-06T14:30:00Z,5.4545454545454595,0.058,,False,,,0.0539,-1.9999999999999942
DBGI,under120,2026-08-06T13:37:00Z,morning,13.37,-0.17874692874692885,False,other_price_or_range,10-120,False,,,,,,,,,,
CLFD,under120,2026-08-06T13:37:00Z,morning,27.77,-0.17767249037607352,False,other_price_or_range,10-120,False,,,,,,,,,,
GOGO,under120,2026-08-06T13:37:00Z,morning,3.69,-0.1726457399103139,True,in_bracket,3-10,True,True,2026-08-06T15:05:00Z,5.149051490514904,3.89,,False,,,3.635,-1.4905149051490558
EPAM,under120,2026-08-06T13:37:00Z,morning,91.505,-0.16715208883225638,False,other_price_or_range,10-120,False,,,,,,,,,,
GSUN,under120,2026-08-06T13:37:00Z,morning,0.5141,-0.16460838479038017,True,in_bracket,<1,True,True,2026-08-06T13:35:00Z,5.037930363742469,0.5533,,False,,,0.5399,5.018478895156593
NINE,under120,2026-08-06T13:37:00Z,morning,9.385,-0.16354723707664892,True,in_bracket,3-10,True,True,2026-08-06T13:50:00Z,5.061267980820454,10.52,,False,,,10.4299,11.133724027703785
KVYO,under120,2026-08-06T13:37:00Z,morning,16.21,-0.16010362694300517,False,other_price_or_range,10-120,False,,,,,,,,,,
RCBC,under120,2026-08-06T13:37:00Z,morning,41.7,-0.15842583249243178,False,other_price_or_range,10-120,False,,,,,,,,,,
BROS,under120,2026-08-06T13:37:00Z,morning,55.68,-0.15212425765189586,False,other_price_or_range,10-120,False,,,,,,,,,,
FRGT,under120,2026-08-06T13:37:00Z,morning,2.9,-0.152046783625731,True,in_bracket,1-3,True,True,2026-08-06T17:45:00Z,4.1379310344827624,3.21,,False,,,2.98,2.758620689655175
