symbol,source_list,first_seen_timestamp,time_bucket,first_seen_price,pct_change_at_first_seen,in_experiment_bracket,decline_bucket,price_bucket,simulated,closed,closed_at,decay_close_roi_pct,peak_price_reached,pct_of_target_reached_if_not_closed,liquidation_triggered,liquidation_exit_price,liquidation_roi_pct,eod_sell_price,eod_sell_roi_pct
AACG,under120,2026-08-07T13:42:56Z,morning,0.8325,-0.075,false,shallow_outside,<1,true,true,2026-08-07T17:30:00Z,4.8649,0.89,101.9473,false,,,0.8802,5.7297
AAOZ,under120,2026-08-07T13:42:56Z,morning,10.01,-0.26234340456890204,false,other_price_or_range,10-120,false,,,,,,,,,,
ABTS,under120,2026-08-07T19:36:00Z,afternoon,1.3898,-0.06094594594594598,false,shallow_outside,1-3,false,,,,,,,,,,
ABX,under120,2026-08-07T14:37:07Z,morning,9.77,-0.06057692307692315,false,shallow_outside,3-10,true,false,,,9.82,98.4955,false,,,9.501,-2.7533
ACGO,under120,2026-08-07T13:42:56Z,morning,36.07,-0.05780879813808175,false,other_price_or_range,10-120,false,,,,,,,,,,
ACTU,under120,2026-08-07T14:37:07Z,morning,1.155,-0.060975609756097525,false,shallow_outside,1-3,true,false,,,1.17,99.1525,false,,,1.1,-4.7619
ADGM,under120,2026-08-07T14:37:07Z,morning,0.6424,-0.12240437158469947,true,in_bracket,<1,true,true,2026-08-07T14:40:00Z,5.0747,0.71,102.0115,false,,,0.6711,4.4676
ADIL,under120,2026-08-07T19:36:00Z,afternoon,4.18,-0.1291666666666667,true,in_bracket,3-10,true,false,,,4.22,98.829,,,,3.86,-7.6555
ADVB,under120,2026-08-07T19:36:00Z,afternoon,6.945,-0.06653225806451614,false,shallow_outside,3-10,true,false,,,6.815,96.1213,,,,6.725,-3.1677
AEHG,under120,2026-08-07T14:37:07Z,morning,10.3212,-0.05048758049678013,false,other_price_or_range,10-120,false,,,,,,,,,,
AEHL,under120,2026-08-07T14:37:07Z,morning,0.28,-0.08616187989556129,false,shallow_outside,<1,true,true,2026-08-07T14:45:00Z,5.0,0.315,101.9417,false,,,0.3073,9.75
AEI,under120,2026-08-07T13:42:56Z,morning,1.15,-0.07258064516129038,false,shallow_outside,1-3,true,true,2026-08-07T15:20:00Z,5.2174,1.215,101.25,false,,,1.18,2.6087
AGEN,under120,2026-08-07T19:36:00Z,afternoon,7.0164,-0.06323097463284383,false,shallow_outside,3-10,true,false,,,7.07,98.743,,,,6.945,-1.0176
AGO,under120,2026-08-07T14:37:07Z,morning,77.59,-0.06031246215332433,false,other_price_or_range,10-120,false,,,,,,,,,,
AGRZ,under120,2026-08-07T14:37:07Z,morning,0.302,-0.05418102098340114,false,shallow_outside,<1,true,true,2026-08-07T19:50:00Z,2.3179,0.3109,100.6149,false,,,0.3104,2.7815
AIBZ,under120,2026-08-07T19:36:00Z,afternoon,6.68,-0.06047819971870613,false,shallow_outside,3-10,true,false,,,6.69,98.0938,,,,6.68,0.0
AIHS,under120,2026-08-07T15:37:00Z,morning,1.35,-0.05594405594405584,false,shallow_outside,1-3,true,true,2026-08-07T19:50:00Z,2.2222,1.56,101.9608,false,,,1.55,14.8148
AIP,under120,2026-08-07T14:37:07Z,morning,29.8812,-0.05499051233396588,false,other_price_or_range,10-120,false,,,,,,,,,,
AIRT,under120,2026-08-07T19:36:00Z,afternoon,32.0,-0.06596614127262108,false,other_price_or_range,10-120,false,,,,,,,,,,
AIXC,under120,2026-08-07T14:37:07Z,morning,0.7836,-0.05098704129829239,false,shallow_outside,<1,true,true,2026-08-07T15:35:00Z,6.3042,0.8769,101.9651,false,,,0.835,6.5595
AKAL,under120,2026-08-07T14:37:07Z,morning,22.02,-0.06257982120051081,false,other_price_or_range,10-120,false,,,,,,,,,,
AKAM,under120,2026-08-07T19:36:00Z,afternoon,111.65,-0.05820328975115978,false,other_price_or_range,10-120,false,,,,,,,,,,
AKBA,under120,2026-08-07T15:37:00Z,morning,0.90005,-0.056946772841575864,false,shallow_outside,<1,true,false,,,0.9174,99.8259,false,,,0.9099,1.0944
AKTX,under120,2026-08-07T19:36:00Z,afternoon,7.31,-0.09529702970297035,false,shallow_outside,3-10,true,true,2026-08-07T19:35:00Z,2.052,7.5,100.5362,,,,7.5,2.5992
ALTG,under120,2026-08-07T13:42:56Z,morning,6.87,-0.06784260515603799,false,shallow_outside,3-10,true,true,2026-08-07T14:15:00Z,5.0946,7.9,101.9355,false,,,7.475,8.8064
AMBO,under120,2026-08-07T19:36:00Z,afternoon,1.77,-0.13658536585365846,true,in_bracket,1-3,true,false,,,1.8,99.4475,,,,1.8,1.6949
AMEM,under120,2026-08-07T13:42:56Z,morning,24.68,-0.5343396226415095,false,other_price_or_range,10-120,false,,,,,,,,,,
AMIX,under120,2026-08-07T13:42:56Z,morning,11.11,-0.08709942481511919,false,other_price_or_range,10-120,false,,,,,,,,,,
AMLX,under120,2026-08-07T19:36:00Z,afternoon,22.86,-0.05498139727159991,false,other_price_or_range,10-120,false,,,,,,,,,,
AMRZ,under120,2026-08-07T13:42:56Z,morning,47.52,-0.07223740726278789,false,other_price_or_range,10-120,false,,,,,,,,,,
AMZE,under120,2026-08-07T14:37:07Z,morning,0.1855,-0.07250000000000006,false,shallow_outside,<1,true,true,2026-08-07T17:40:00Z,5.1213,0.2032,101.6,false,,,0.2012,8.4636
ANIP,under120,2026-08-07T13:42:56Z,morning,75.795,-0.08271814111097657,false,other_price_or_range,10-120,false,,,,,,,,,,
ANTA,under120,2026-08-07T15:37:00Z,morning,3.69,-0.08208955223880589,false,shallow_outside,3-10,true,false,,,3.8,100.7958,false,,,3.69,0.0
ANY,under120,2026-08-07T19:36:00Z,afternoon,2.1227,-0.052366071428571505,false,shallow_outside,1-3,true,false,,,2.125,97.9263,,,,2.083,-1.8703
APUS,under120,2026-08-07T14:37:07Z,morning,4.57,-0.053830227743271175,false,shallow_outside,3-10,true,false,,,4.69,100.4283,true,4.5,-1.5317,4.3189,-5.4945
APYX,under120,2026-08-07T13:42:56Z,morning,3.85,-0.07451923076923078,false,shallow_outside,3-10,true,true,2026-08-07T13:55:00Z,5.1948,4.25,101.9185,false,,,4.01,4.1558
ARBB,under120,2026-08-07T19:36:00Z,afternoon,4.0367,-0.055853116594550424,false,shallow_outside,3-10,false,,,,,,,,,,
ARDX,under120,2026-08-07T13:42:56Z,morning,4.091,-0.159958932238193,true,in_bracket,3-10,true,false,,,4.24,101.4354,false,,,3.995,-2.3466
AREN,under120,2026-08-07T13:42:56Z,morning,1.4703,-0.06943037974683552,false,shallow_outside,1-3,true,true,2026-08-07T14:00:00Z,5.4207,1.79,101.7045,false,,,1.758,19.5674
ARKO,under120,2026-08-07T13:42:56Z,morning,6.21,-0.14814814814814817,true,in_bracket,3-10,true,true,2026-08-07T14:15:00Z,5.153,6.54,102.0281,false,,,5.655,-8.9372
ARMG,under120,2026-08-07T14:37:07Z,morning,21.8498,-0.05042155584528479,false,other_price_or_range,10-120,false,,,,,,,,,,
ARW,120to500,2026-08-07T13:42:56Z,morning,198.85,-0.10544783840928516,false,other_price_or_range,120-500,false,,,,,,,,,,
ASIX,under120,2026-08-07T13:42:56Z,morning,15.43,-0.233862959285005,false,other_price_or_range,10-120,false,,,,,,,,,,
ASLE,under120,2026-08-07T13:42:56Z,morning,5.88,-0.06666666666666665,false,shallow_outside,3-10,true,false,,,5.93,98.8333,false,,,5.895,0.2551
ASPN,under120,2026-08-07T13:42:56Z,morning,6.2,-0.10014513788098688,true,in_bracket,3-10,true,false,,,6.45,101.8957,false,,,6.25,0.8065
ASTN,under120,2026-08-07T13:42:56Z,morning,4.4,-0.05376344086021505,false,shallow_outside,3-10,true,false,,,4.58,102.0045,false,,,4.04,-8.1818
ASTT,under120,2026-08-07T13:42:56Z,morning,19.52,-0.12526775231454515,false,other_price_or_range,10-120,false,,,,,,,,,,
ATLC,under120,2026-08-07T13:42:56Z,morning,105.01,-0.06064943197065928,false,other_price_or_range,10-120,false,,,,,,,,,,
ATOS,under120,2026-08-07T15:37:00Z,morning,2.26,-0.0661157024793389,false,shallow_outside,1-3,true,true,2026-08-07T17:40:00Z,4.4248,2.38,101.7094,false,,,2.38,5.3097
AUID,under120,2026-08-07T13:42:56Z,morning,0.6523,-0.07997179125528911,false,shallow_outside,<1,true,true,2026-08-07T14:05:00Z,5.013,0.7202,102.0113,false,,,0.6317,-3.1581
AURE,under120,2026-08-07T19:36:00Z,afternoon,1.6614,-0.05062857142857143,false,shallow_outside,1-3,false,,,,,,,,,,
AUUD,under120,2026-08-07T19:36:00Z,afternoon,0.8675,-0.08693821702978623,false,shallow_outside,<1,true,false,,,0.8743,98.791,,,,0.8164,-5.8905
AXG,under120,2026-08-07T19:36:00Z,afternoon,2.61,-0.05434782608695649,false,shallow_outside,1-3,true,false,,,2.62,98.1273,,,,2.6,-0.3831
AZI,under120,2026-08-07T13:42:56Z,morning,1.465,-0.084375,false,shallow_outside,1-3,true,true,2026-08-07T13:45:00Z,5.1195,1.78,101.7143,false,,,1.5,2.3891
BABC,under120,2026-08-07T13:42:56Z,morning,29.44,-0.07635738443486494,false,other_price_or_range,10-120,false,,,,,,,,,,
BAER,under120,2026-08-07T13:42:56Z,morning,1.1409,-0.32491124260355025,false,other_price_or_range,1-3,false,,,,,,,,,,
BAFN,under120,2026-08-07T14:37:07Z,morning,6.4001,-0.05880882352941172,false,shallow_outside,3-10,true,false,,,6.45,98.7749,false,,,6.34,-0.939
BANL,under120,2026-08-07T13:42:56Z,morning,3.6634,-0.07489898989898984,false,shallow_outside,3-10,true,true,2026-08-07T14:35:00Z,5.0936,3.86,101.847,false,,,3.75,2.3639
