symbol,name,last_price,pct_change,market_cap,volume
"YYAI","AiRWA Inc.","3.27","-0.7112582781456954","1.2068541e+07","1.127194448599e+06"
"CAPR","Capricor","6.36","-0.6771573604060914","1.140285173e+09","1.4281210917308e+07"
"MPLT","MapLight Therapeutics","12.28","-0.6641137855579868","1.657837914e+09","3.251337727859e+06"
"OMH","Ohmyhome Limited Class A","0.1801","-0.6422328168454509","1.1439679e+07","6.2194882817323e+07"
"STAK","STAK Inc.","3.59","-0.6127292340884574","1.77983883e+08","5.694250760695e+06"
"WETO","Wetour Robotics","0.0526","-0.4786917740336967","7.71552e+06","1.8233337850744e+07"
"VTIX","Virtuix Holdings Inc. Class A","1.85","-0.29924242424242425","8.7410055e+07","1.1769100718013e+07"
,"Digital Brands Group","9.5235","-0.2617441860465116","7.441504e+06","98261.392465"
"BCAR","D. Boral ARC Acquisition I Corp. Class A","8.03","-0.2241545893719807","4.27244e+08","244513.112238"
"CPHI","China Pharma Holdings","1.2","-0.21052631578947373","6.1593443e+07","724702.019006"
"SKYQ","Sky Quarry","3.7109","-0.21044680851063832","2.2510862e+07","2.283883846027e+06"
"OTLK","Outlook Therapeutics","1.1456","-0.184626334519573","2.62730782e+08","2.7505448992866e+07"
"BXBL","BOXABL, Inc.","4.0186","-0.1815478615071283","1.730314362e+09","327655.756118"
"ZYBT","Zhengye Biotechnology Holding","1.43","-0.17341040462427748","8.0091425e+07","498698.081644"
"BRUN","Boost Run Inc.","18.3","-0.15823367065317379","1.334230798e+09","1.248879679345e+06"
"INDP","Indaptus Therapeutics","2.2","-0.15708812260536387","3.54424581e+08","128099.937962"
"NIXX","Nixxy, Inc","0.7189","-0.1517404129793511","2.388392e+07","1.04599141807e+06"
"LEGN","Legend Biotech","18.875","-0.1505400540054005","4.298232167e+09","5.705020606158e+06"
"TMDE","TMD Energy Limited","0.8003","-0.14988315275122158","2.2184091e+07","193382.623462"
"GDTC","CytoMed Therapeutics","0.845","-0.1464646464646465","1.1714506e+07","168357.88895"
"QH","Quhuo Ltd.","4.71","-0.1245353159851301","4.73934944516e+11","10028.270704"
"ICHR","Ichor Holdings","75.9778","-0.12215135759676482","3.018963784e+09","373782.389068"
