symbol,old_target,new_target,peak_price,decay_pct,reason
ONDG,3.48,3.48,3.455,0.05,no_change_at_target
PLTD,6.77,6.78,6.47,0.05,decay_target_updated
CRIS,3.24,3.25,3.119,0.05,decay_target_updated
GFR,6.49,6.49,6.36,0.05,no_change_at_target
RCAX,5.16,5.16,5.06,0.05,no_change_at_target
ENVX,3.96,3.96,3.77,0.05,no_change_at_target
