"symbol","name","last_price","pct_change","market_cap","volume"
"BKIE","BNY Mellon International Equity","33.185",-0.6670846709470305,"","1357.96133"
"BKLC","BNY Mellon US Large Cap Core Equity","47.802",-0.6642646439106616,"","10236.607771"
"GVH","Globavend Holdings Limited","2.2711",-0.5228781512605042,"1.0724712e+07","1.4177503080599e+07"
"LBGJ","Li Bang International Corporation Class A","1.17",-0.5145228215767635,"8.093748e+06","91403.6624"
"EOSER","Eos Energy Enterprises, Inc. Right","0.0122",-0.36458333333333326,"","2.0485825245835e+07"
"SNEX","StoneX","70.2",-0.3183804252840081,"8.159734028e+09","104107.535642"
"IREZ","Tradr 2X Short IREN Daily ETF","8.92",-0.28952608522500994,"","1.228673570969e+06"
"MSS","Maison Solutions Inc.","0.4334",-0.23142401134952997,"2.411627e+06","411214.668307"
"BIVI","BioVie","1.4358",-0.20233333333333337,"1.3537601e+07","108292.327193"
"DBGI","Digital Brands Group","0.5149",-0.19028149080044032,"1.4616516e+07","791698.958087"
"VCIG","VCI Global","0.7451",-0.19010869565217398,"9.006365e+06","3.41681385187e+07"
"TOP","TOP Financial Group","2.28",-0.1886120996441282,"7.24936939e+08","79064.802385"
"APLZ","Tradr 2X Short APLD Daily ETF","29.37",-0.18844984802431602,"","26992.590653"
"TGHL","The GrowHub Limited Class A","0.86",-0.17307692307692313,"2.6185302e+07","863626.775455"
"NBIZ","Tradr 2X Short NBIS Daily ETF","10.66",-0.1684867394695788,"","398620.270869"
"GLXG","Galaxy Payroll Group Limited","0.88",-0.16190476190476194,"6.25959e+06","121110.067995"
"ZBAO","Zhibao Technology","0.189",-0.16186252771618628,"7.541258e+06","682500.362"
"STAK","STAK Inc.","1.61",-0.16145833333333326,"3.6795502e+07","1.114170865885e+06"
"QMLS","QumulusAI","12.04",-0.15686274509803924,"4.59493675e+08","55202.253138"
"RUBI","Rubico Inc.","2.21",-0.15648854961832065,"1.585131e+06","204878.966072"
"LGPS","LogProstyle","1.1701",-0.15210144927536232,"3.2583e+07","33153.1037"
"VIVK","Vivakor","1.93",-0.1460176991150442,"1.507872e+06","218333.530593"
"POM","PomDoctor","0.9676",-0.14371681415929194,"8.424436e+06","17565.466632"
"CORD","T-REX 2X Inverse CRWV Daily Target ETF","7.71",-0.1423804226918799,"","497230.9077"
"VEEE","Twin Vee PowerCats","33.4",-0.13695090439276497,"2.1946861e+07","473532.305476"
"XPON","Expion360","0.2659",-0.13556566970091014,"3.517276e+06","63592.773943"
"ACMM","Corgi ACMR 2x Daily ETF","13.94",-0.1351767180142566,"","0"
"CCPX","Corgi China 2x Daily ETF","19.04",-0.1344156168879878,"","0"
"DXST","Decent Holding Inc","2.3",-0.13207547169811323,"5.811322e+06","58212.8687"
"GRAN","Grande Group Limited","1.55",-0.1292134831460674,"4.3585937e+07","1642.2936"
"RYDE","Ryde Group Ltd.","0.5726",-0.12779893373952778,"1.18318569e+08","5494"
"LITZ","Tradr 2X Short LITE Daily ETF","16.66",-0.12591815320041966,"","128910.848071"
"PVEX","TrueShares ConVequity ETF","26.55",-0.12332259087066778,"","0"
"TEMT","Tradr 2X Long TEM Daily ETF","17.15",-0.12231320368474927,"","117251.756317"
"ANTA","Antalpha Platform Holding Company Class A","3.56",-0.1188118811881188,"9.7017945e+07","396.700493"
"GCTK","GlucoTrack","0.4345",-0.11686991869918699,"3.227165e+06","833081.613154"
"MUZ","Defiance Daily Target 2X Short MU ETF","14.68",-0.11619506321493075,"","2.751320590387e+06"
"AMPG","Amplitech Group","5.895",-0.11219879518072291,"1.68249625e+08","511482.643271"
"SNDQ","Tradr 2X Short SNDK Daily ETF","3.72",-0.11217183770883059,"","3.5163652119963e+07"
"PSNL","Personalis","13.685",-0.11078622482131253,"1.611657698e+09","1.799939073846e+06"
"VEEA","Veea","0.1726",-0.1098504383702939,"1.0466709e+07","284368.1094"
