timestamp_utc,symbol,old_target,new_target,peak_price,low_since_buy,decay_pct,reason
20260911T1949Z,WYHG,5.15,5.15,5.2300,4.44,0.02,target_unchanged_matches_decay_trailing
20260911T1949Z,BANL,7.30,7.30,7.3400,5.60,0.02,target_unchanged_matches_decay_trailing
20260911T1949Z,OCGN,1.15,1.15,1.1500,1.01,0.02,target_unchanged_matches_decay_trailing
20260911T1949Z,FJET,2.26,2.26,2.2300,1.92,0.02,target_unchanged_matches_decay_trailing
20260911T1949Z,BBOT,5.86,5.86,5.7900,4.90,0.02,target_unchanged_matches_decay_trailing
20260911T1949Z,CVV,5.04,5.04,4.9500,4.56,0.02,target_unchanged_matches_decay_trailing
20260911T1949Z,SGLY,1.81,1.81,1.8200,1.52,0.02,target_unchanged_matches_decay_trailing
20260911T1949Z,SMR,9.27,9.27,9.1865,8.77,0.02,target_unchanged_matches_decay_trailing
20260911T1949Z,TLS,4.26,4.26,4.1800,3.98,0.02,target_unchanged_matches_decay_trailing
