timestamp_utc,symbol,old_target,new_target,peak_price,low_since_buy,decay_pct,reason
2026-09-02T14:42:00Z,RYET,0.893,0.893,0.87,0.7871,0.05,no_change_target_matches;decay_target=0.893;trailing_target=0.853
2026-09-02T14:42:00Z,CVKD,1.57,1.57,1.58,1.42,0.05,no_change_target_matches;decay_target=1.57;trailing_target=1.55
2026-09-02T14:42:00Z,CNXU,6.44,6.44,6.4,5.38,0.05,no_change_target_matches;decay_target=6.44;trailing_target=6.28
2026-09-02T14:42:00Z,FBYD,8.19,8.19,7.87,7.075,0.05,no_change_target_matches;decay_target=8.19;trailing_invalid(<=avg_buy_price)
2026-09-02T14:42:00Z,CANF,2.67,2.67,2.5381,2.5381,0.05,no_change_target_matches;decay_target=2.67;trailing_invalid_or_no_bars_yet(fill_2min_ago)
