symbol,name,last_price,pct_change,market_cap,volume
MRNA,Moderna,141.18,-0.19038880605574027,6.9618754323e+10,5.1989334275461e+07
LABU,Direxion Daily S&P Biotech Bull 3X ETF,312.25,-0.08578539013321625,,378863.594749
AVAV,AeroVironment,159.74,-0.07525761259696653,8.779098515e+09,489954.501088
DKS,Dicks Sporting Goods,177.24,-0.07344869046996698,1.7120940302e+10,1.45807789052e+06
ENVA,Enova International,236.04,-0.07209686296092462,6.333647614e+09,327360.721442
RH,RH,158.31,-0.0686003412366888,3.216889783e+09,275640.523134
SPCX,SpaceX,130.91,-0.0625850340136055,1.840835569318e+12,5.7203842463824e+07
NTES,NetEase,120.07,-0.056424361493123826,7.9335557999e+10,759003.586121
FTAI,FTAI Aviation,199.77,-0.052818737850267826,2.1654763066e+10,240319.704503
LEU,Centrus Energy,174,-0.05270034843205578,3.664940957e+09,125449.328602
PVLA,Palvella Therapeutics,142.405,-0.050380101360362806,2.154345014e+09,34111.618812
CBRS,Cerebras Systems,204.845,-0.05028049515508368,5.1240188002e+10,3.233087159419e+06
MOG.A,MOOG,390.29,-0.050250644862996977,1.3036772286e+10,96235.292934
