symbol,name,last_price,pct_change,market_cap,volume
MRVL,Marvell Technology,223.995,-0.07229240008283282,2.16992228808e+11,1.9396545087167e+07
CRWD,CrowdStrike Holdings,212.39,-0.06830145639585901,2.33416186582e+11,5.671776873223e+06
LABU,Direxion Daily S&P Biotech Bull 3X ETF,308.86,-0.0675361531262265,,227408.296611
BCH,Bitcoin Cash,254.94,-0.05483261038816602,,2536.04079435
LEU,Centrus Energy,184.4808,-0.05287606530444611,3.886417681e+09,170619.943133
FTNT,Fortinet,163.71,-0.05249450167843497,1.26771044965e+11,1.1946710413e+06
PANW,Palo Alto Networks,363.11,-0.05156066344521355,3.1202275e+11,2.006973773121e+06
MRNA,Moderna,135.555,-0.05053582685438119,5.6998907872e+10,1.0160747397418e+07
