"symbol","name","last_price","pct_change","market_cap","volume"
"QMLS","QumulusAI",14.0099,-0.3462482501166589,704359761,24673.487002
"LASE","Laser Photonics",0.8608,-0.25793103448275856,55509479,2326484.745975
"RGNX","REGENXBIO",8.73,-0.2205357142857142,579013355,1759454.925368
"RUBI","Rubico Inc.",2.7356,-0.21616045845272217,2105441,444918.536181
"STAK","STAK Inc.",2.84,-0.2067039106145252,68965152,21819671.344132
"CYCU","Cycurion, Inc.",0.3765,-0.197912228376651,5400147,148455.325
"NVVE","Nuvve",6.8112,-0.1872076372315036,4.39722E+6,213049.59924
"SOBR","SOBR Safe",0.8185,-0.1815,2905327,860221.799074
"JAGX","Jaguar Health",1.1,-0.17602996254681638,6555386,38452.025185
"CSAI","Cloudastructure, Inc.",0.348,-0.1664670658682635,10434004,923231.5939
"CETY","Clean Energy",0.86,-0.16504854368932043,12531089,37646.8168
"VMAR","Vision Marine Technologies",0.835,-0.16122551481667513,2259894,901323.800449
"LIMN","Liminatus Pharma",0.1254,-0.15098171970209875,9919585,13425032.366334
"GELS","Gelteq Limited",0.5005,-0.15025466893039055,6.2092E+6,32982.5168
"KAPA","Kairos Pharma",0.2932,-0.1373933509855839,7277666,1851350.7222
"EDTK","Skillful Craftsman Education Technology",0.8257,-0.13084210526315787,15132978,0
"HKPD","Cellyan Biotechnology Co., Ltd Class A",0.3746,-0.12984901277584207,9877044,289552
"JSPR","Jasper Therapeutics",0.675,-0.12790697674418602,22494671,1708233.628967
"ATPC","Agape ATP Corporation",3.665,-0.1273809523809524,4207632,1124571.80637
"SGRP","SPAR",0.5274,-0.12085347557926322,17039136,333779.2939
"JTAI","Jet.AI",2.4,-0.11764705882352951,3867081,489843.185571
"DCX","Digital Currency X Technology",0.8152,-0.11391304347826087,323451007,28849
"ONFO","Onfolio Holdings",0.1284,-0.11325966850828746,1010287,45823378.6448
"ZBAO","Zhibao Technology",0.2255,-0.11150512214342008,8644857,743980
"GNPX","Genprex",7.11,-0.11124999999999996,4069776,325810.503912
"NFLX","Netflix",66.085,-0.11116341627437795,313072870556,20900186.466184
"VSA","VisionSys AI",3.4,-0.10994764397905758,10669012,24680.432462
"MWYN","Marwynn Holdings",0.805,-0.10684566736935532,18201576,35045
"BESS","Bimergen Energy Corporation",3.155,-0.10623229461756374,25054432,39904.4542
"TGHL","The GrowHub Limited Class A",1.36,-0.1052631578947368,38205242,1845205.297825
"STAA","STAAR",25.94,-0.10489993098688748,1.44336847E+9,262441.54768
"JXG","JX Luxventure Group",10.3,-0.10434782608695646,138688585,896
"VIVS","VivoSim Labs",0.55,-0.10365058670143414,2104129,2366489.939482
"BRIA","BrilliA",1.345,-0.10333333333333335,3.75E+7,1557130.76923
"ALP","Alpha Compute",0.1834,-0.10053948013732217,4906919,2051110.89556
"NKLR","Terra Innovatum Global",4.275,-0.09999999999999992,524879313,47610.751375
"IOTR","iOThree LTD",3.17,-0.09686609686609683,17072197,12648.9769
"LGPS","LogProstyle",1.24,-0.09489051094890519,32346891,94011.893279
"GCDT","Green Circle Decarbonize Technology",0.4601,-0.09446959259988189,6.35125E+6,43109.7873
"HQ","Horizon Quantum",19.0054,-0.09195413282369795,1098098472,7749.696531
"LABT","Lakewood-Amedex Biotherapeutics Inc",1.68,-0.09189189189189197,3238715,21349.866939
"KMRK","K-Tech Solutions Company Limited Class A",1.0004,-0.09054545454545466,2.3421E+7,6699.4322
"INIO","Innio NV",25.59,-0.08672376873661669,2.1015E+10,219593.895015
"SMTC","Semtech",116.69,-0.08585977281629462,11890746595,228194.240554
"FRGT","Freight Technologies",4,-0.08571428571428572,2408646,64595.5315
"CLRO","ClearOne",6.6,-0.08460471567267688,1.928972E+7,24852.612317
"PMI","Picard Medical",0.1465,-0.08437500000000007,16431349,3273269.5565
"SHAZ","SharonAI Holdings",60.13,-0.0833841463414633,2.32256977E+9,174829.978229
"NVA","Nova Minerals Corp",4.29,-0.08333333333333327,178687314,44686.254716
"BYAH","Park Ha Biological Technology Co., Ltd.",0.3896,-0.08113207547169808,2698427,74086.3215
"WYHG","Wing Yip Food Holdings Group",4.25,-0.08108108108108109,10535203,213611.2447
"IMOS","ChipMOS Technologies",65.445,-0.079924082665542,2663562531,18504.062536
"TMS","Teamshares Inc.",5.88,-0.07981220657276993,450630945,2458.9012
"VRCA","Verrica Pharmaceuticals",5.12,-0.07913669064748192,9.551405E+7,5916.219918
"ZNB","Zeta Network Group",0.3823,-0.07879518072289159,769017,25744.6694
"LGCL","Lucas GC Limited",1.1701,-0.07866141732283473,54343813,54446.2702
"MOVE","Corvex, Inc.",12.23,-0.07837226827430288,367638315,3283.8374
"RBNE","Robin Energy",3.78,-0.07804878048780485,2388348,26970.182489
"BUUU","BUUU Group Limited Class A",20,-0.0779160903642232,3.556035E+8,0
"IQST","iQSTEL Inc",1.125,-0.07786885245901637,8150494,1841688.005335
"INDB","Independent Bank Inc.",80.395,-0.07772169324308828,4203522837,40707.814214
"CHRN","ChronoScale Holdings Corporation",23.73,-0.07701283547257878,3663770034,28303.48017
"SGLY","Singularity Future Technology",0.2521,-0.07655677655677666,3488237,17378
"ARBE","Arbe Robotics",0.69,-0.07593411008437134,91582563,133386.845191
"SRFM","Surf Air Mobility",0.6863,-0.07569023569023572,82413486,642013.664676
"FORM","FormFactor",99.01,-0.07562319111194095,8358310653,129848.507618
"VNET","VNET Group",7.14,-0.0751295336787565,2199242941,253523.698771
"XTNT","Xtant Medical",0.41,-0.07449209932279917,62136491,5314
"MTNB","Matinas BioPharma",0.33,-0.07433380084151464,2283807,201873
"UMC","United Microelectronics",20.635,-0.07424854194706136,62765513529,4561076.14343
"WBUY","WEBUY GLOBAL LTD.",0.7303,-0.07404589831368076,4.35364E+6,9403.2868
"NCPL","Netcapital",0.4103,-0.07381489841986458,3476619,25229.871404
"SLXN","Silexion Therapeutics",2.575,-0.07374100719424448,2955465,1943.3
"MEI","Methode Electronics",14.21,-0.07366362451108208,544137504,36123.334369
"ZYBT","Zhengye Biotechnology Holding",0.6997,-0.0732450331125828,35775749,0
"SUNE","SUNation Energy,",2.41,-0.07307692307692305,10720244,86990.408
"CIFR","Cipher Mining",16.43,-0.07279909706546271,7.24835177E+9,2128762.32261
"DFDV","DeFi Development Corp.",2.68,-0.07266435986159168,86891021,242717.345899
"IONR","ioneer",3.46,-0.07238605898123325,286111626,9254.283794
"PLBL","Polibeli Group Ltd Class A",7.2,-0.0721649484536082,2872477764,1669.932745
"OTLK","Outlook Therapeutics",1.355,-0.07191780821917808,216194258,1762962.250118
"APLM","Apollomics",21.61,-0.07133648474430598,5.110213E+7,1354.051913
"EAF","GrafTech",6.865,-0.07104194857916096,192493862,20687.81323
"INCR","Intercure",0.89,-0.07098121085594984,54751995,477.032449
"VECO","Veeco",50.51,-0.07082413539367184,3321442253,165706.635176
"COHU","Cohu",47.87,-0.07066589011842363,2435191412,74535.379254
"MASK","3 E Network Technology Group Ltd",1.58,-0.07058823529411758,5.4278E+6,146307.041076
"APLD","Applied Digital",24.58,-0.07034795763993959,7555746611,1625547.490312
"UCTT","Ultra Clean",86.09,-0.0703023758099351,4148863977,74856.103999
"WOLF","Wolfspeed",28.99,-0.07023733162283519,1620490109,585866.082392
"FTH","Faeth Therapeutics",24.12,-0.07016191210485737,658904952,7856.177027
"NICM","Nicola Mining",5.8568,-0.0696403609098997,108320226,0
"FTFT","Future FinTech Group Inc.",1.34,-0.06944444444444435,2690174,14204.4506
"BTAI","BioXcel Therapeutics",0.8101,-0.06895759108148482,26863516,150614.071539
"AAPG","Ascentage Pharma Group",19,-0.0686274509803921,1873100668,8776.9508
"KC","Kingsoft Cloud",9.37,-0.06858846918489078,3149732486,284327.643271
"KUST","Kustom Entertainment",1.165,-0.06799999999999998,783575,209135.583803
"VTAK","Catheter Precision",0.5965,-0.06796874999999997,2310061,538466.280964
"MESO","Mesoblast",16.65,-0.06774916013437855,2472766951,18309.340017
"NVTS","Navitas Semiconductor",10.96,-0.06763079540621011,2862990365,1616854.120853
"WRD","WeRide",5.735,-0.06747967479674796,2065283801,284900.334539
"IFBD","Infobird",1.11,-0.0672268907563024,9744403,4267.328533
"BOT","RoboStrategy",27.295,-0.06683760683760678,704824477,151278.25078
