symbol,source_list,first_seen_timestamp,time_bucket,first_seen_price,pct_change_at_first_seen,in_experiment_bracket,decline_bucket,price_bucket,simulated,closed,closed_at,decay_close_roi_pct,peak_price_reached,pct_of_target_reached_if_not_closed,liquidation_triggered,liquidation_exit_price,liquidation_roi_pct,eod_sell_price,eod_sell_roi_pct
AAOZ,under120,2026-08-25T13:38:00Z,morning,12.598,-0.07094395280235986,False,other_price_or_range,10-120,False,,,,,,,,,,
AARD,under120,2026-08-25T13:38:00Z,morning,6.49,-0.05668604651162786,False,shallow_outside,3-10,True,True,2026-08-25T13:40:00Z,5.084745762711865,,,False,,,7.22,11.24807395993836
AEMD,under120,2026-08-25T19:37:00Z,afternoon,2.425,-0.08143939393939405,False,shallow_outside,1-3,True,False,,,2.43,97.98387096774194,,,,2.4,-1.0309278350515427
AGIG,under120,2026-08-25T19:37:00Z,afternoon,0.9276,-0.053469387755102044,False,shallow_outside,<1,True,False,,,0.9301,98.2154171066526,,,,0.93,0.2587322121604214
AGRZ,under120,2026-08-25T19:37:00Z,afternoon,0.2543,-0.07661583151779214,False,shallow_outside,<1,True,True,2026-08-25T19:45:00Z,2.2414471097129307,,,,,,0.2589,1.8088871411718412
AIAI,under120,2026-08-25T15:37:00Z,morning,4.705,-0.11393596986817318,True,in_bracket,3-10,True,False,,,4.8061,100.12708333333333,False,,,4.305,-8.501594048884172
AIFU,under120,2026-08-25T13:38:00Z,morning,20.58,-0.07297297297297302,False,other_price_or_range,10-120,False,,,,,,,,,,
AIIR,under120,2026-08-25T19:37:00Z,afternoon,6.7,-0.07202216066481988,False,shallow_outside,3-10,True,True,2026-08-25T19:55:00Z,2.0895522388059655,,,,,,6.8654,2.4686567164179105
AIRT,under120,2026-08-25T15:37:00Z,morning,30.205,-0.06572842561088772,False,other_price_or_range,10-120,False,,,,,,,,,,
AIXC,under120,2026-08-25T14:37:00Z,morning,0.8324,-0.11125346999786458,True,in_bracket,<1,True,True,2026-08-25T15:05:00Z,5.117731859682841,,,False,,,0.9365,12.506006727534835
ALB,120to500,2026-08-25T19:37:00Z,afternoon,132.68,-0.062398417072998265,False,other_price_or_range,120-500,False,,,,,,,,,,
ALBG,under120,2026-08-25T13:38:00Z,morning,7.2887,-0.07936086901604136,False,shallow_outside,3-10,True,False,,,7.2887,97.96639784946237,False,,,6.96,-4.5097205262941324
ALPS,under120,2026-08-25T13:38:00Z,morning,0.299,-0.050793650793650835,False,shallow_outside,<1,True,True,2026-08-25T15:35:00Z,5.0167224080267605,,,False,,,0.3105,3.84615384615385
