symbol,old_target,new_target,peak_price,decay_pct,reason
COHH,9.62,9.62,9.71,0.02,"after-3:30 bracket; decay_target=9.62 (avg_buy 9.43); trailing invalid target would be 9.52<decay; already correct, no change"
PLTD,6.58,6.58,"~6.49 (since 8/4 fill, per prior cycles)",0.02,"after-3:30 bracket; decay_target=6.58 (avg_buy 6.45); trailing invalid (peak well below 6.71 threshold needed); already correct, no change; bought prior day so auto-liquidate N/A"
STIM,2.23,2.24,2.22,0.02,"after-3:30 bracket; decay_target=2.19*1.02=2.2338->ceil=2.24 (avg_buy 2.19); trailing invalid (2.18<2.19); prior resting order stale at 2.23, cancelled and re-placed at 2.24"
