symbol,source_list,first_seen_timestamp,time_bucket,first_seen_price,pct_change_at_first_seen,in_experiment_bracket,decline_bucket,price_bucket,simulated,closed,closed_at,decay_close_roi_pct,peak_price_reached,pct_of_target_reached_if_not_closed,liquidation_triggered,liquidation_exit_price,liquidation_roi_pct,eod_sell_price,eod_sell_roi_pct
AAOG,under120,2026-09-22T15:40:00Z,morning,2.338000,-0.053441,False,shallow_outside,1-3,True,True,2026-09-22T18:20:00Z,4.000000,,,False,,,2.400000,2.651839
AAOX,under120,2026-09-22T15:40:00Z,morning,10.510000,-0.056553,False,other_price_or_range,10-120,False,,,,,,,,,,
ACTU,under120,2026-09-22T14:40:00Z,morning,0.850000,-0.063154,False,shallow_outside,<1,True,True,2026-09-22T18:30:00Z,3.000000,,,False,,,0.812600,-4.400000
ADBG,under120,2026-09-22T14:40:00Z,morning,3.855000,-0.051661,False,shallow_outside,3-10,True,False,,,3.869900,19.325551,False,,,3.695000,-4.150454
ADBT,under120,2026-09-22T13:40:00Z,morning,0.125600,-0.053504,False,shallow_outside,<1,True,False,,,0.128900,131.369427,False,,,0.124000,-1.273885
ADBU,under120,2026-09-22T14:40:00Z,morning,21.648800,-0.056467,False,other_price_or_range,10-120,False,,,,,,,,,,
ADGM,under120,2026-09-22T15:40:00Z,morning,0.470100,-0.065408,False,shallow_outside,<1,True,True,2026-09-22T19:35:00Z,2.000000,,,False,,,0.485500,3.275899
AESI,under120,2026-09-22T19:41:00Z,afternoon,12.135000,-0.085531,False,other_price_or_range,10-120,False,,,,,,,,,,
AIBZ,under120,2026-09-22T19:41:00Z,afternoon,4.730000,-0.054000,False,shallow_outside,3-10,True,False,,,4.800000,73.995772,,,,4.740000,0.211416
AIFU,under120,2026-09-22T14:40:00Z,morning,9.010000,-0.178669,True,in_bracket,3-10,True,False,,,9.080000,38.845727,False,,,8.370000,-7.103219
ALL,120to500,2026-09-22T15:40:00Z,morning,229.445000,-0.055238,False,other_price_or_range,120-500,False,,,,,,,,,,
ALLR,under120,2026-09-22T19:41:00Z,afternoon,1.110000,-0.051282,False,shallow_outside,1-3,True,False,,,1.115000,22.522523,,,,1.105000,-0.450450
ALM,under120,2026-09-22T14:40:00Z,morning,13.895000,-0.052183,False,other_price_or_range,10-120,False,,,,,,,,,,
ALMR,under120,2026-09-22T19:41:00Z,afternoon,32.750000,-0.065621,False,other_price_or_range,10-120,False,,,,,,,,,,
ALPS,under120,2026-09-22T13:40:00Z,morning,0.378000,-0.055000,False,shallow_outside,<1,True,True,2026-09-22T13:45:00Z,5.000000,,,False,,,0.397100,5.052910
AMBR,under120,2026-09-22T13:40:00Z,morning,1.490000,-0.096970,False,shallow_outside,1-3,True,True,2026-09-22T14:05:00Z,5.000000,,,False,,,1.905000,27.852349
ANNA,under120,2026-09-22T15:40:00Z,morning,2.760000,-0.051546,False,shallow_outside,1-3,True,False,,,2.790000,54.347826,False,,,2.740000,-0.724638
APEI,under120,2026-09-22T19:41:00Z,afternoon,40.940000,-0.057334,False,other_price_or_range,10-120,False,,,,,,,,,,
APLM,under120,2026-09-22T15:40:00Z,morning,22.427600,-0.061999,False,other_price_or_range,10-120,False,,,,,,,,,,
APLZ,under120,2026-09-22T13:40:00Z,morning,17.200000,-0.058308,False,other_price_or_range,10-120,False,,,,,,,,,,
APMD,under120,2026-09-22T15:40:00Z,morning,24.540000,-0.064073,False,other_price_or_range,10-120,False,,,,,,,,,,
ARB,under120,2026-09-22T14:40:00Z,morning,0.211952,-0.061665,False,shallow_outside,<1,True,True,2026-09-22T16:05:00Z,5.000000,,,False,,,29.955000,14032.916887
ASAN,under120,2026-09-22T15:40:00Z,morning,8.940000,-0.062893,False,shallow_outside,3-10,True,True,2026-09-22T19:30:00Z,2.000000,,,False,,,9.110000,1.901566
ASBP,under120,2026-09-22T19:41:00Z,afternoon,8.220000,-0.057339,False,shallow_outside,3-10,True,False,,,8.380000,97.323601,,,,8.380000,1.946472
ASSX,under120,2026-09-22T14:40:00Z,morning,26.608100,-0.065070,False,other_price_or_range,10-120,False,,,,,,,,,,
ASTN,under120,2026-09-22T19:41:00Z,afternoon,15.920000,-0.077636,False,other_price_or_range,10-120,False,,,,,,,,,,
ATGL,under120,2026-09-22T14:40:00Z,morning,4.780000,-0.062745,False,shallow_outside,3-10,True,True,2026-09-22T15:00:00Z,5.000000,,,,,,5.500000,15.062762
ATTO,under120,2026-09-22T15:40:00Z,morning,20.050000,-0.058685,False,other_price_or_range,10-120,False,,,,,,,,,,
ATTT,under120,2026-09-22T19:41:00Z,afternoon,2.800000,-0.050847,False,shallow_outside,1-3,True,False,,,2.840000,71.428571,,,,2.830000,1.071429
ATYR,under120,2026-09-22T19:41:00Z,afternoon,0.352600,-0.054185,False,shallow_outside,<1,True,True,2026-09-22T19:55:00Z,2.000000,,,,,,0.355300,0.765740
AUID,under120,2026-09-22T19:41:00Z,afternoon,0.403600,-0.109837,True,in_bracket,<1,True,False,,,0.411200,94.152626,,,,0.400300,-0.817641
AVEX,under120,2026-09-22T14:40:00Z,morning,15.638800,-0.052768,False,other_price_or_range,10-120,False,,,,,,,,,,
AVXX,under120,2026-09-22T14:40:00Z,morning,25.520000,-0.067251,False,other_price_or_range,10-120,False,,,,,,,,,,
