timestamp_utc,symbol,old_target,new_target,peak_price,low_since_buy,decay_pct,reason
2026-09-17T13:45:00Z,BAK,1.89,1.89,1.85,1.705,0.05,decay_dominant_no_change
2026-09-17T13:45:00Z,CVV,5.19,5.19,5.05,4.47,0.05,decay_dominant_no_change
2026-09-17T13:45:00Z,SMR,9.54,9.54,9.1865,8.045,0.05,decay_dominant_no_change
2026-09-17T13:45:00Z,RADX,1.91,1.91,1.81,1.50,0.05,decay_dominant_no_change
2026-09-17T13:45:00Z,MRLN,2.51,2.51,2.40,2.11,0.05,decay_dominant_no_change
2026-09-17T13:45:00Z,TNON,4.77,4.77,4.65,3.80,0.05,decay_dominant_no_change
2026-09-17T13:45:00Z,FLNC,7.95,7.95,7.57,7.57,0.05,initial_placement_no_change
