symbol,name,last_price,pct_change,market_cap,volume
CRWD,CrowdStrike Holdings,214.215,-0.07266233766233765,2.36528948502e+11,5.591018448523e+06
GDXU,MicroSectors Gold Miners 3x Leveraged ETN,151.39,-0.06068126822609668,,1.44080966784e+06
CDNS,Cadence Design Systems,318.97,-0.058474526241218336,9.329764054e+10,640916.983245
PANW,Palo Alto Networks,360.39,-0.056891633737209873,3.1143595e+11,2.43621444747e+06
AMUU,Direxion Daily AMD Bull 2X ETF,162.25,-0.0563574174959768,,17942.767168
ZS,Zscaler,178.2,-0.05406481407755396,3.0463648867e+10,714868.794729
OKTA,Okta,164.09,-0.05172214516874705,3.025101338e+10,1.278612123711e+06
CIEN,Ciena,363.17,-0.05128004179728316,5.4186458541e+10,561657.860967
SN,SharkNinja,182.68,-0.050963686425268856,2.7116365044e+10,553579.447257
ALAB,"Astera Labs, Inc.",281.9199,-0.05071082227759456,5.1521606185e+10,1.153274338647e+06
