symbol,source_list,first_seen_timestamp,time_bucket,first_seen_price,pct_change_at_first_seen,in_experiment_bracket,decline_bucket,price_bucket,simulated,closed,closed_at,decay_close_roi_pct,peak_price_reached,pct_of_target_reached_if_not_closed,liquidation_triggered,liquidation_exit_price,liquidation_roi_pct,eod_sell_price,eod_sell_roi_pct
IMCC,under120,2026-09-21T13:36:00Z,morning,2.9348,-0.306193853427896,False,other_price_or_range,1-3,false,,,,,,,,,,
DLXY,under120,2026-09-21T13:36:00Z,morning,0.6245,-0.27400604510578924,False,deep_outside,<1,true,false,,,0.6499,203.2,false,,,0.6126,-1.905524
REFR,under120,2026-09-21T13:36:00Z,morning,0.4763,-0.2686933824658375,False,deep_outside,<1,true,true,2026-09-21T13:45:00Z,5.185807,,,false,,,0.7496,57.379803
MBRX,under120,2026-09-21T13:36:00Z,morning,0.5749,-0.2563704566032855,False,deep_outside,<1,true,true,2026-09-21T14:05:00Z,5.06175,,,false,,,0.5223,-9.149417
NVC,under120,2026-09-21T13:36:00Z,morning,23.0,-0.24170991118115218,False,other_price_or_range,10-120,false,,,,,,,,,,
IREC,under120,2026-09-21T13:36:00Z,morning,21.69,-0.1849970315705621,False,other_price_or_range,10-120,false,,,,,,,,,,
AGMH,under120,2026-09-21T13:36:00Z,morning,0.6745,-0.18489425981873114,True,in_bracket,<1,true,true,2026-09-21T14:10:00Z,5.1149,,,false,,,0.7714,14.366197
SMTK,under120,2026-09-21T13:36:00Z,morning,1.79,-0.18264840182648398,True,in_bracket,1-3,true,false,,,1.79,0,true,1.7238,-3.698324,1.79,0
NXXT,under120,2026-09-21T13:36:00Z,morning,0.9335,-0.1811403508771929,True,in_bracket,<1,true,false,,,0.9421,44.102564,true,0.8549,-8.419925,0.9175,-1.71398
HOOC,under120,2026-09-21T13:36:00Z,morning,19.4,-0.17715022522331467,False,other_price_or_range,10-120,false,,,,,,,,,,
SMST,under120,2026-09-21T13:36:00Z,morning,11.4,-0.17630057803468205,False,other_price_or_range,10-120,false,,,,,,,,,,
MSTZ,under120,2026-09-21T13:36:00Z,morning,2.3199,-0.17587921847246887,True,in_bracket,1-3,true,true,2026-09-21T17:55:00Z,4.314841,,,false,,,2.29,-1.288849
DCX,under120,2026-09-21T13:36:00Z,morning,0.1106,-0.16528301886792454,True,in_bracket,<1,true,true,2026-09-21T13:40:00Z,5.786618,,,false,,,0.1198,8.318264
RKLZ,under120,2026-09-21T13:36:00Z,morning,16.0017,-0.16133647798742132,False,other_price_or_range,10-120,false,,,,,,,,,,
QNME,under120,2026-09-21T13:36:00Z,morning,0.4779,-0.14400859752821069,True,in_bracket,<1,true,true,2026-09-21T14:30:00Z,10.901862,,,false,,,0.6359,33.06131
LWLX,under120,2026-09-21T13:36:00Z,morning,9.34,-0.1428361660731985,True,in_bracket,3-10,true,true,2026-09-21T13:45:00Z,36.723769,,,false,,,12.8104,37.156317
PECE,under120,2026-09-21T13:36:00Z,morning,8.62,-0.13800000000000007,True,in_bracket,3-10,true,true,2026-09-21T14:30:00Z,13.689095,,,false,,,10,16.009281
PMAP,under120,2026-09-21T13:36:00Z,morning,23.8,-0.13689936536718036,False,other_price_or_range,10-120,false,,,,,,,,,,
SMZ,under120,2026-09-21T13:36:00Z,morning,15.2514,-0.13589801699716705,False,other_price_or_range,10-120,false,,,,,,,,,,
TERC,under120,2026-09-21T13:36:00Z,morning,17.6299,-0.1308041216782528,False,other_price_or_range,10-120,false,,,,,,,,,,
FEBZ,under120,2026-09-21T13:36:00Z,morning,35.6,-0.12736114992229589,False,other_price_or_range,10-120,false,,,,,,,,,,
BRZX,under120,2026-09-21T13:36:00Z,morning,23.3349,-0.12448269781297949,False,other_price_or_range,10-120,false,,,,,,,,,,
PMI,under120,2026-09-21T13:36:00Z,morning,4.45,-0.12401574803149604,True,in_bracket,3-10,true,true,2026-09-21T17:30:00Z,4.044944,,,false,,,4.211,-5.370787
CRCD,under120,2026-09-21T13:36:00Z,morning,1.63,-0.1212938005390836,True,in_bracket,1-3,true,true,2026-09-21T13:55:00Z,5.521472,,,false,,,1.74,6.748466
RGTC,under120,2026-09-21T13:36:00Z,morning,19.92,-0.12128630979951026,False,other_price_or_range,10-120,false,,,,,,,,,,
YHGJ,under120,2026-09-21T13:36:00Z,morning,2.5099,-0.11933333333333336,True,in_bracket,1-3,false,,,,,,,,,,
CONI,under120,2026-09-21T13:36:00Z,morning,19.91,-0.11648546705125361,False,other_price_or_range,10-120,false,,,,,,,,,,
NVOX,under120,2026-09-21T13:36:00Z,morning,10.965,-0.11608222490931072,False,other_price_or_range,10-120,false,,,,,,,,,,
TLX,under120,2026-09-21T13:36:00Z,morning,11.16,-0.11358220810166797,False,other_price_or_range,10-120,false,,,,,,,,,,
BMNZ,under120,2026-09-21T13:36:00Z,morning,4.1,-0.11255411255411266,True,in_bracket,3-10,true,false,,,4.215,127.777778,false,,,3.81,-7.073171
FEBO,under120,2026-09-21T13:36:00Z,morning,0.6204,-0.1114293898596392,True,in_bracket,<1,true,true,2026-09-21T13:55:00Z,5.093488,,,false,,,0.6594,6.286267
LGDX,under120,2026-09-21T13:36:00Z,morning,22.6,-0.10967889348056456,False,other_price_or_range,10-120,false,,,,,,,,,,
RMBC,under120,2026-09-21T13:36:00Z,morning,8.95,-0.10899171710735914,True,in_bracket,3-10,true,true,2026-09-21T13:40:00Z,17.430168,,,,,,10.7201,19.777654
OLOX,under120,2026-09-21T13:36:00Z,morning,0.9193,-0.10747572815533982,True,in_bracket,<1,true,true,2026-09-21T13:40:00Z,5.079952,,,false,,,0.955,3.88339
PSTR,under120,2026-09-21T13:36:00Z,morning,28.35,-0.10586157412517928,False,other_price_or_range,10-120,false,,,,,,,,,,
LVWR,under120,2026-09-21T13:36:00Z,morning,1.4601,-0.1042331288343558,True,in_bracket,1-3,true,true,2026-09-21T18:55:00Z,3.417574,,,false,,,1.5201,4.109308
RFAI,under120,2026-09-21T13:36:00Z,morning,36.28,-0.1041975308641975,False,other_price_or_range,10-120,false,,,,,,,,,,
METQ,under120,2026-09-21T13:36:00Z,morning,15.96,-0.10109828217403538,False,other_price_or_range,10-120,false,,,,,,,,,,
SHUS,under120,2026-09-21T13:36:00Z,morning,45.5,-0.10069098556361969,False,other_price_or_range,10-120,false,,,,,,,,,,
GIPR,under120,2026-09-21T13:36:00Z,morning,0.646,-0.10065432270639012,True,in_bracket,<1,true,true,2026-09-21T13:50:00Z,5.108359,,,false,,,0.6653,2.987616
THY,under120,2026-09-21T13:36:00Z,morning,19.22,-0.09976580796252939,False,other_price_or_range,10-120,false,,,,,,,,,,
TPB,under120,2026-09-21T13:36:00Z,morning,61.575,-0.09634575873202228,False,other_price_or_range,10-120,false,,,,,,,,,,
BTCZ,under120,2026-09-21T13:36:00Z,morning,2.8529,-0.09575277337559424,False,shallow_outside,1-3,true,false,,,2.8657,22.416813,false,,,2.745,-3.782116
DTSS,under120,2026-09-21T13:36:00Z,morning,0.7994,-0.09385626841985943,False,shallow_outside,<1,true,true,2026-09-21T14:00:00Z,7.955967,,,false,,,0.9485,18.651489
SBIT,under120,2026-09-21T13:36:00Z,morning,29.5,-0.0937019969278033,False,other_price_or_range,10-120,false,,,,,,,,,,
DAMD,under120,2026-09-21T13:36:00Z,morning,10.02,-0.09321266968325802,False,other_price_or_range,10-120,false,,,,,,,,,,
HFBL,under120,2026-09-21T13:36:00Z,morning,24.04,-0.09317238777819699,False,other_price_or_range,10-120,false,,,,,,,,,,
AURE,under120,2026-09-21T13:36:00Z,morning,1.325,-0.09246575342465754,False,shallow_outside,1-3,true,false,,,1.39,144.444444,false,,,1.1598,-12.467925
MSTC,under120,2026-09-21T13:36:00Z,morning,60.23,-0.09229148550424315,False,other_price_or_range,10-120,false,,,,,,,,,,
ASTN,under120,2026-09-21T13:36:00Z,morning,17.753,-0.08958974358974359,False,other_price_or_range,10-120,false,,,,,,,,,,
RETO,under120,2026-09-21T13:36:00Z,morning,0.1695,-0.08919935518538408,False,shallow_outside,<1,true,true,2026-09-21T14:00:00Z,11.504425,,,false,,,0.1889,11.445428
AXTQ,under120,2026-09-21T13:36:00Z,morning,29.69,-0.0880049147596375,False,other_price_or_range,10-120,false,,,,,,,,,,
PRPL,under120,2026-09-21T13:36:00Z,morning,2.91,-0.08777429467084634,False,shallow_outside,1-3,true,true,2026-09-21T13:40:00Z,5.154639,,,false,,,2.71,-6.872852
MRNO,under120,2026-09-21T13:36:00Z,morning,0.3151,-0.0858717725558457,False,shallow_outside,<1,true,true,2026-09-21T13:40:00Z,5.046017,,,false,,,0.3126,-0.793399
RYDE,under120,2026-09-21T13:36:00Z,morning,0.6606,-0.08428056556695325,False,shallow_outside,<1,true,true,2026-09-21T14:10:00Z,5.05601,,,false,,,0.7065,6.948229
UCL,under120,2026-09-21T13:36:00Z,morning,0.361,-0.08422120750887876,False,shallow_outside,<1,true,true,2026-09-21T14:10:00Z,5.263158,,,false,,,0.382,5.817175
HFFG,under120,2026-09-21T13:36:00Z,morning,1.47,-0.08125000000000007,False,shallow_outside,1-3,true,true,2026-09-21T15:15:00Z,5.442177,,,false,,,1.53,4.081633
YOUL,under120,2026-09-21T13:36:00Z,morning,0.437,-0.0809674027339642,False,shallow_outside,<1,true,true,2026-09-21T14:30:00Z,7.322654,,,false,,,0.4555,4.23341
RGTZ,under120,2026-09-21T13:36:00Z,morning,14.5301,-0.08095509171410509,False,other_price_or_range,10-120,false,,,,,,,,,,
IPEX,under120,2026-09-21T13:36:00Z,morning,9.03,-0.08044806517311619,False,shallow_outside,3-10,true,true,2026-09-21T13:50:00Z,8.527132,,,false,,,10.2,12.956811
AFSC,under120,2026-09-21T13:36:00Z,morning,33.791,-0.08016909797174995,False,other_price_or_range,10-120,false,,,,,,,,,,
SMCZ,under120,2026-09-21T13:36:00Z,morning,4.75,-0.0794573643410853,False,shallow_outside,3-10,true,false,,,4.8399,89.9,false,,,4.62,-2.736842
WHLR,under120,2026-09-21T13:36:00Z,morning,0.247,-0.07698056801195817,False,shallow_outside,<1,true,false,,,0.2457,-26,true,0.2273,-7.975709,0.2295,-7.08502
QCLS,under120,2026-09-21T13:36:00Z,morning,0.7048,-0.0766409013494039,False,shallow_outside,<1,true,true,2026-09-21T13:45:00Z,5.561862,,,false,,,0.785,11.379115
PMMR,under120,2026-09-21T13:36:00Z,morning,25.34,-0.0755940785489672,False,other_price_or_range,10-120,false,,,,,,,,,,
ICON,under120,2026-09-21T13:36:00Z,morning,0.9622,-0.07480769230769228,False,shallow_outside,<1,true,true,2026-09-21T18:05:00Z,6.007067,,,false,,,0.9511,-1.153606
TULP,under120,2026-09-21T13:36:00Z,morning,3.465,-0.07352941176470597,False,shallow_outside,3-10,true,false,,,3.51,60,true,3.3928,-2.083694,3.51,1.298701
REMC,under120,2026-09-21T13:36:00Z,morning,21.16,-0.07337259968032228,False,other_price_or_range,10-120,false,,,,,,,,,,
PAAI,under120,2026-09-21T13:36:00Z,morning,1.3901,-0.07326666666666674,False,shallow_outside,1-3,true,false,,,1.41,66.555184,false,,,1.2399,-10.804978
VNCE,under120,2026-09-21T13:36:00Z,morning,9.92,-0.07289719626168219,False,shallow_outside,3-10,true,false,,,9.82,-50,true,9.2,-7.258065,9.1,-8.266129
NVOC,under120,2026-09-21T13:36:00Z,morning,17.37,-0.07270980140935289,False,other_price_or_range,10-120,false,,,,,,,,,,
OSCX,under120,2026-09-21T13:36:00Z,morning,34.85,-0.07243522350717961,False,other_price_or_range,10-120,false,,,,,,,,,,
UTI,under120,2026-09-21T13:36:00Z,morning,19.92,-0.07219375873311584,False,other_price_or_range,10-120,false,,,,,,,,,,
INLX,under120,2026-09-21T13:36:00Z,morning,5.28,-0.07205623901581724,False,shallow_outside,3-10,true,true,2026-09-21T14:05:00Z,5.681818,,,,,,5.69,7.765152
ETHD,under120,2026-09-21T13:36:00Z,morning,23.83,-0.07204049844236765,False,other_price_or_range,10-120,false,,,,,,,,,,
ZTG,under120,2026-09-21T13:36:00Z,morning,1.68,-0.07182320441988957,False,shallow_outside,1-3,true,true,2026-09-21T13:40:00Z,5.357143,,,false,,,1.66,-1.190476
QUA,under120,2026-09-21T13:36:00Z,morning,12.59,-0.07169822450303784,False,other_price_or_range,10-120,false,,,,,,,,,,
WNTR,under120,2026-09-21T13:36:00Z,morning,14.68,-0.07088607594936715,False,other_price_or_range,10-120,false,,,,,,,,,,
IMTE,under120,2026-09-21T13:36:00Z,morning,0.4764,-0.06953125000000004,False,shallow_outside,<1,true,true,2026-09-21T14:00:00Z,5.163728,,,false,,,0.4927,3.421495
EXOZ,under120,2026-09-21T13:36:00Z,morning,6.0,-0.06759906759906754,False,shallow_outside,3-10,true,true,2026-09-21T13:45:00Z,14.166667,,,false,,,6.11,1.833333
BIAF,under120,2026-09-21T13:36:00Z,morning,8.7973,-0.06709437963944855,False,shallow_outside,3-10,true,false,,,8.6899,-58.784893,true,8.2901,-5.765405,7.625,-13.325679
FPSX,under120,2026-09-21T13:36:00Z,morning,4.49,-0.0665280665280664,False,shallow_outside,3-10,true,false,,,4.51,22.222222,false,,,4.375,-2.561247
NOVM,under120,2026-09-21T13:36:00Z,morning,31.95,-0.06619903551074102,False,other_price_or_range,10-120,false,,,,,,,,,,
MGLD,under120,2026-09-21T13:36:00Z,morning,0.99,-0.06603773584905666,False,shallow_outside,<1,true,false,,,0.937,-106,true,0.9301,-6.050505,0.9302,-6.040404
NAMI,under120,2026-09-21T13:36:00Z,morning,1.85,-0.06565656565656561,False,shallow_outside,1-3,true,true,2026-09-21T13:40:00Z,5.405405,,,false,,,1.835,-0.810811
SWRD,under120,2026-09-21T13:36:00Z,morning,2.01,-0.0651162790697675,False,shallow_outside,1-3,true,false,,,2.11,166.666667,false,,,1.955,-2.736318
IPW,under120,2026-09-21T13:36:00Z,morning,1.58,-0.06508875739644963,False,shallow_outside,1-3,true,false,,,1.65,175,false,,,1.53,-3.164557
PMMY,under120,2026-09-21T13:36:00Z,morning,25.32,-0.06447441344910404,False,other_price_or_range,10-120,false,,,,,,,,,,
ONDC,under120,2026-09-21T13:36:00Z,morning,16.96,-0.06406414692426966,False,other_price_or_range,10-120,false,,,,,,,,,,
GCL,under120,2026-09-21T13:36:00Z,morning,0.561,-0.06359539308963431,False,shallow_outside,<1,true,true,2026-09-21T14:10:00Z,5.16934,,,false,,,0.6396,14.010695
GVH,under120,2026-09-21T13:36:00Z,morning,1.21,-0.06201550387596905,False,shallow_outside,1-3,true,true,2026-09-21T19:35:00Z,2.479339,,,false,,,1.15,-4.958678
IONZ,under120,2026-09-21T13:36:00Z,morning,24.66,-0.062000760745530584,False,other_price_or_range,10-120,false,,,,,,,,,,
ZTO,under120,2026-09-21T13:36:00Z,morning,19.67,-0.061545801526717514,False,other_price_or_range,10-120,false,,,,,,,,,,
TAWN,under120,2026-09-21T13:36:00Z,morning,27.55,-0.06140873860829566,False,other_price_or_range,10-120,false,,,,,,,,,,
HSCS,under120,2026-09-21T13:36:00Z,morning,4.8861,-0.06036538461538467,False,shallow_outside,3-10,true,true,2026-09-21T13:40:00Z,5.196373,,,false,,,4.7,-3.808764
NVO,under120,2026-09-21T13:36:00Z,morning,40.64,-0.06012950971322852,False,other_price_or_range,10-120,false,,,,,,,,,,
QUIK,under120,2026-09-21T13:36:00Z,morning,10.08,-0.05970149253731348,False,other_price_or_range,10-120,false,,,,,,,,,,
SSM,under120,2026-09-21T13:36:00Z,morning,1.42,-0.05960264900662257,False,shallow_outside,1-3,true,false,,,1.4,-66.666667,true,1.28,-9.859155,1.29,-9.15493
INDP,under120,2026-09-21T13:36:00Z,morning,3.34,-0.05915492957746478,False,shallow_outside,3-10,true,false,,,3.44,142.857143,false,,,3.07,-8.083832
RCON,under120,2026-09-21T13:36:00Z,morning,1.2238,-0.058615384615384646,False,shallow_outside,1-3,true,true,2026-09-21T15:40:00Z,5.409381,,,false,,,1.26,2.958
AMZE,under120,2026-09-21T13:36:00Z,morning,0.1384,-0.058503401360544195,False,shallow_outside,<1,true,true,2026-09-21T14:10:00Z,6.213873,,,false,,,0.144,4.046243
