symbol,name,last_price,pct_change,market_cap,volume
SANM,Sanmina,168.615,-0.19284346577309716,1.1216398003e+10,147394.252195
CVLT,CommVault Systems,124.29,-0.16840626254516258,6.190885637e+09,131866.975226
GLW,Corning,120.7425,-0.15776715959821433,1.23381038592e+11,6.747344215128e+06
AMUU,Direxion Daily AMD Bull 2X ETF,170.6129,-0.15692592775609038,,20708.392155
WDC,Western Digital,440.7,-0.11491805912596406,1.71624126667e+11,1.24439993622e+06
COHR,Coherent,242.75,-0.10526703770594524,5.307890418e+10,681836.371772
DELL,Dell,384.19,-0.100067930008667,2.75844663936e+11,847933.647495
SIMO,Silicon Motion,221.39,-0.09433421967682554,8.283005933e+09,101038.568037
VICR,Vicor,187,-0.09416779693857778,9.40526752e+09,63134.275751
CIEN,Ciena,342.51,-0.09213560579955998,5.3403670882e+10,322023.994587
ALAB,"Astera Labs, Inc.",256.94,-0.09054226249469059,4.8426170926e+10,316783.52903
MKSI,MKS Inc,287.48,-0.08938866012036735,2.1323681525e+10,89183.841177
SITM,Sitime,476.31,-0.0886984139131765,1.5659547112e+10,23032.393909
BE,Bloom Energy,171.5212,-0.08852587947709646,5.352664708e+10,1.59034589035e+06
TSEM,Tower Semiconductor,205.295,-0.08436287409125383,2.5149541779e+10,129487.987389
ONTO,Onto Innovation,241,-0.08130980063279071,1.3049229931e+10,60354.527518
TER,Teradyne,307.875,-0.08033874003046863,5.2405619572e+10,214371.207953
CRDO,Credo Technology Group,191.5,-0.07994619006437968,3.8813509689e+10,552591.129589
AMD,AMD,455.89,-0.07891706232952825,8.07065786273e+11,3.750366052221e+06
LEU,Centrus Energy,162.45,-0.0768837367882714,3.462018288e+09,60257.466527
NVT,nVent Electric,138.32,-0.07348114408198807,2.4143246279e+10,102826.720616
MRVL,Marvell Technology,175.285,-0.07339958767246388,1.66047074238e+11,2.703887487789e+06
TECL,Direxion Daily Technology Bull 3x ETF,159.93,-0.07335303320006951,,163850.23353
LRCX,Lam Research Corp,270.25,-0.07324851685470324,3.6467900931e+11,1.261566928353e+06
PSI,Invesco Semiconductors ETF,129.39,-0.07200745893997001,,59543.919207
FFIV,F5,378.585,-0.07200460829493088,2.3016796006e+10,81685.234366
NBIS,Nebius Group,174.3649,-0.07193474558228652,4.7702392688e+10,1.933928524933e+06
ARM,Arm Holdings plc,247.5,-0.07070176097322864,2.8446141615e+11,658264.195168
FN,Fabrinet,438.04,-0.06962321056879481,1.6869358186e+10,45460.254194
TLN,Talen Energy,323.89,-0.06678767971878874,1.6588212385e+10,50391.870451
MOD,Modine,215.12,-0.06631944444444444,1.2235894041e+10,37527.427745
MYRG,MYR Group,344.71,-0.06582655826558272,5.745556573e+09,15851.540647
VRT,Vertiv,268.72,-0.06564673157162725,1.10469695481e+11,559605.706009
AEIS,Advanced Energy,273.04,-0.06477136495975327,1.1681111311e+10,14455.675752
HUBB,Hubbell,465.965,-0.06425214876696925,2.6313091274e+10,107291.203504
MTZ,Mastec,315.53,-0.06312538970872071,2.6612659475e+10,23575.328853
AMAT,Applied Materials,484.36,-0.06293408655613375,4.10389689772e+11,767203.069696
CAMT,Camtek,142.2,-0.061138254324574266,7.06659667e+09,44586.74483
KLAC,KLA,191.175,-0.059918371361132976,2.65644126705e+11,971474.596045
BELFB,Bel Fuse Class B,254.35,-0.05886923703100717,3.749699589e+09,12087.137687
POWL,Powell Industries,206.5,-0.058066870410071574,7.987639043e+09,35339.860418
EWY,iShares MSCI South Korea fund,151.86,-0.05794044665012392,,5.105465480444e+06
PLTR,Palantir Technologies,124.015,-0.05713525431460504,3.15318444334e+11,5.333899761288e+06
MTSI,MACOM,248.19,-0.05659875323095631,2.0071892223e+10,56784.472904
BELFA,Bel Fuse Class A,213.21,-0.05559000708717215,3.749699589e+09,1921.4935
SKHY,SK hynix Inc. ADR,135.0887,-0.05545588029646218,8.8293672846e+11,5.829262815391e+06
FTXL,First Trust NASDAQ Semiconductor ETF,213.06,-0.054956753160345914,,15895.072156
VST,Vistra,148.545,-0.05433537051184126,5.2964622073e+10,243289.657601
PLPC,Preformed Line Products,295.17,-0.05336583175651835,1.524033261e+09,2568.230818
NVMI,Nova,406,-0.05334825592240253,1.3643570822e+10,24365.114046
XSD,State Street SPDR S&P Semiconductor ETF,467.01,-0.052429745358628446,,5526.189549
SPGI,S&P Global,417,-0.05190641838892296,1.3018968e+11,177381.253932
FTAI,FTAI Aviation,203.04,-0.051879523698342346,2.1987634218e+10,28305.576778
APH,Amphenol,141.74,-0.05050911039657015,1.83649397949e+11,499851.09739
SOXX,iShares Semiconductor ETF,490.295,-0.05023923444976077,,1.804540922483e+06
ANET,Arista,162.2,-0.050128835792925756,2.15015773232e+11,417781.232674
DY,Dycom,402.98,-0.0500459677989674,1.2739643525e+10,7622.045851
