symbol,entry_price,pct_change,skip_reason,guardrail_detail,fundamentals_guardrails_failed,evaluated_at,firing
GRAN,1.11,-0.1716417910447761,a1_spread_pct,spread_pct=0.2613,,2026-08-27T14:41:00Z,10:30
DCX,0.7694,-0.1554022988505747,a1_spread_pct,spread_pct=0.1235,,2026-08-27T14:41:00Z,10:30
SMJF,9.95,-0.12180052956751992,a1_spread_pct,spread_pct=0.2432,,2026-08-27T14:41:00Z,10:30
GTN.A,6.23,-0.11126961483594856,a1_spread_pct,spread_pct=0.1670,,2026-08-27T14:41:00Z,10:30
BMGL,5.32,-0.10362257792754834,a1_spread_pct,spread_pct=0.1015,,2026-08-27T14:41:00Z,10:30
VBIO,0.1298,-0.18782051282051276,a5_compliance,"financial_status_indicator=CC4;financial_status_description=Noncompliant;check=i,ii",a5;a6,2026-08-27T14:41:00Z,10:30
VEEA,0.099,-0.18122448979591835,a5_compliance,"financial_status_indicator=CC4;financial_status_description=Noncompliant;check=i,ii",a5,2026-08-27T14:41:00Z,10:30
SOAR,0.2003,-0.17496912309592427,a5_compliance,"financial_status_indicator=CB4;financial_status_description=Noncompliant;check=i,ii",a5;a6,2026-08-27T14:41:00Z,10:30
CALC,0.4902,-0.1642553191489362,a5_compliance,"financial_status_indicator=CC4;financial_status_description=Noncompliant;check=i,ii",a5,2026-08-27T14:41:00Z,10:30
OMH,0.0823,-0.15918367346938778,a5_compliance,"financial_status_indicator=CC4;financial_status_description=Noncompliant;check=i,ii",a5;a6,2026-08-27T14:41:00Z,10:30
NXL,0.2499,-0.1528813559322033,a5_compliance,"financial_status_indicator=CC4;financial_status_description=Noncompliant;check=i,ii",a5,2026-08-27T14:41:00Z,10:30
APRE,0.8426,-0.14020408163265302,a5_compliance,"financial_status_indicator=CC4;financial_status_description=Noncompliant;check=i,ii",a5,2026-08-27T14:41:00Z,10:30
SMTK,3.67,-0.13744075829383878,a5_compliance,"financial_status_indicator=CC4;financial_status_description=Noncompliant;check=i,ii",a5;a6,2026-08-27T14:41:00Z,10:30
MSTZ,4.795,-0.2021630615640599,a8_leveraged_inverse_etf,industry=Investment Trusts Or Mutual Funds;check=i,a8,2026-08-27T14:41:00Z,10:30
VWAV,0.8498,-0.17401960784313725,a6_reverse_split_proxy,split_ratio_proxy=18.59,a6,2026-08-27T14:41:00Z,10:30
FTFT,0.5874,-0.13477684489615543,a6_reverse_split_proxy,split_ratio_proxy=105.68,a6,2026-08-27T14:41:00Z,10:30
YAAS,2.245,-0.11111111111111104,a6_reverse_split_proxy,split_ratio_proxy=60.09,a6,2026-08-27T14:41:00Z,10:30
WSHP,5.573,-0.10913500404203716,a6_reverse_split_proxy,split_ratio_proxy=44.85,a6,2026-08-27T14:41:00Z,10:30
BDRX,0.8766,-0.1030389849585592,a6_reverse_split_proxy,split_ratio_proxy=67.76,a6,2026-08-27T14:41:00Z,10:30
CRCD,2.2599,-0.10742187499999996,a6_reverse_split_proxy,split_ratio_proxy=32.36,a6;a8,2026-08-27T14:41:00Z,10:30
NBIZ,6.29,-0.10571428571428575,a6_reverse_split_proxy,split_ratio_proxy=190.78,a6;a8,2026-08-27T14:41:00Z,10:30
NVD,3.8501,-0.14467706013363038,a8_leveraged_inverse_etf,industry=Investment Trusts Or Mutual Funds;check=i,a8,2026-08-27T14:41:00Z,10:30
NVDQ,8.721,-0.14377154111275225,a8_leveraged_inverse_etf,industry=Investment Trusts Or Mutual Funds;check=i,a8,2026-08-27T14:41:00Z,10:30
CRE,5.5,-0.19236417033773856,a3_prior_spike,peak_to_baseline_ratio=3.245;volume_spike_ratio=3060.45,,2026-08-27T14:41:00Z,10:30
EXYN,3.38,-0.15000000000000002,a3_prior_spike,peak_to_baseline_ratio=2.266;volume_spike_ratio=81.63,,2026-08-27T14:41:00Z,10:30
XPON,7.925,-0.13576881134133043,a3_prior_spike,peak_to_baseline_ratio=3.499;volume_spike_ratio=4615.64,,2026-08-27T14:41:00Z,10:30
LUCY,1.005,-0.11495575221238931,a3_prior_spike,peak_to_baseline_ratio=1.812;volume_spike_ratio=1658.38,,2026-08-27T14:41:00Z,10:30
FBDT,1.0699,-0.10933333333333332,a2_atr_guardrail,atr_14_pct=0.6929;atr_3_pct=1.2056,,2026-08-27T14:41:00Z,10:30
APUS,4.09,-0.11413043478260859,a7_stale_quote,ask_gap_pct=0.0437;last_real_price=4.005;reason=gap_exceeded,,2026-08-27T14:41:00Z,10:30
