timestamp_utc,symbol,old_target,new_target,peak_price,low_since_buy,decay_pct,reason
2026-08-26T15:38:38Z,ADBT,5.46,5.46,5.24,4.9485,0.05,no_change_target_correct
2026-08-26T15:38:38Z,BAK,1.55,1.55,1.515,1.46,0.05,no_change_target_correct
2026-08-26T15:38:38Z,AARD,6.83,6.83,6.60,6.3401,0.05,no_change_target_correct
