symbol,old_target,new_target,peak_price,decay_pct,reason
PLTD,6.78,6.78,6.47,0.05,"unchanged - decay target (trailing 6.35 invalid, peak 6.47 vs avg 6.45 since 8/4 fill)"
CRIS,3.25,3.25,3.119,0.05,"unchanged - decay target (trailing 3.06 invalid, peak 3.119 vs avg 3.09 since 8/11 fill)"
RECT,1.30,1.30,1.2899,0.05,unchanged - decay target higher than trailing 1.27 (peak 1.2899 vs avg 1.23 since 8/12 fill)
LUNL,5.72,5.72,5.49,0.05,"unchanged - decay target (trailing 5.39 invalid, peak 5.49 vs avg 5.44 since todays 13:46:48Z fill; auto-liquidate check: peak already exceeded avg_buy_price, breakeven touched, no liquidation)"
