symbol,name,last_price,pct_change,market_cap,volume
SANM,Sanmina,165.015,-0.2100765916706559,1.1216398003e+10,549475.898197
CVLT,CommVault Systems,121.71,-0.18566840626254524,6.190885637e+09,459048.146722
AMUU,Direxion Daily AMD Bull 2X ETF,165.12,-0.18406878489894746,,50428.914582
COHR,Coherent,230.84,-0.1491651616232354,5.307890418e+10,2.812123025214e+06
BE,Bloom Energy,161.88,-0.13975980444255506,5.352664708e+10,6.42854817898e+06
WDC,Western Digital,431.6075,-0.13317902474293059,1.71624126667e+11,3.930788048043e+06
DELL,Dell,372.29,-0.12794265770302873,2.75844663936e+11,3.962384396782e+06
NBIS,Nebius Group,164.1799,-0.12614487971045343,4.7702392688e+10,9.346582542375e+06
VICR,Vicor,181.17,-0.12240844797519866,9.40526752e+09,247285.747314
ONTO,Onto Innovation,230.99,-0.11946784584302206,1.3049229931e+10,336700.562973
CIEN,Ciena,332.275,-0.11926471757627165,5.3403670882e+10,1.57678653206e+06
MKSI,MKS Inc,279.47,-0.11476084890719025,2.1323681525e+10,565391.137586
SIMO,Silicon Motion,216.62,-0.11384741255880543,8.283005933e+09,360399.217766
TSEM,Tower Semiconductor,199.8,-0.10887114758485347,2.5149541779e+10,702406.000312
SITM,Sitime,468.535,-0.10357395679874479,1.5659547112e+10,143124.599006
CRDO,Credo Technology Group,186.82,-0.10243105601998652,3.8813509689e+10,2.003085062592e+06
MRVL,Marvell Technology,169.89,-0.10191890891790455,1.66047074238e+11,1.0399876177097e+07
LRCX,Lam Research Corp,262.08,-0.10126538870409117,3.6467900931e+11,5.408228050696e+06
ALAB,"Astera Labs, Inc.",254.19,-0.10027608664873279,4.8426170926e+10,1.304374377622e+06
MTRN,Materion,217.6,-0.10015714167562649,5.030215102e+09,90192.121712
AGX,Argan,488.92,-0.09879820098798195,7.605721882e+09,79169.539594
MYRG,MYR Group,333,-0.0975609756097561,5.745556573e+09,105706.701091
CAMT,Camtek,136.74,-0.09718737620493859,7.06659667e+09,176965.35949
VRT,Vertiv,260.52,-0.09415855354659262,1.10469695481e+11,2.643886808159e+06
AEIS,Advanced Energy,265,-0.09231032711080661,1.1681111311e+10,117346.198796
TECL,Direxion Daily Technology Bull 3x ETF,156.74,-0.09183614346138243,,671657.132254
TER,Teradyne,304.52,-0.09036054604653943,5.2405619572e+10,1.049802285318e+06
POWL,Powell Industries,199.555,-0.0897459289330839,7.987639043e+09,298389.619896
MTZ,Mastec,306.62,-0.08958104456783163,2.6612659475e+10,285018.028453
PSI,Invesco Semiconductors ETF,127.035,-0.08889765473714416,,203911.078218
AMD,AMD,451.17,-0.08845337912920492,8.07065786273e+11,1.3058777623522e+07
MOD,Modine,210.245,-0.08747829861111112,1.2235894041e+10,314922.054756
AMAT,Applied Materials,472.35,-0.08616920427944043,4.10389689772e+11,2.618338280258e+06
BELFA,Bel Fuse Class A,206.48,-0.0854004252303331,3.749699589e+09,43981.87322
ARM,Arm Holdings plc,243.62,-0.08527015356888064,2.8446141615e+11,1.97913501758e+06
TLN,Talen Energy,318.165,-0.08328291122828241,1.6588212385e+10,308178.125788
DY,Dycom,389.1071,-0.082748874378256,1.2739643525e+10,96123.316768
SKHY,SK hynix Inc. ADR,131.4524,-0.08088099566494195,8.8293672846e+11,1.9692043087802e+07
DAVE,Dave,373.87,-0.07834339948231228,5.157534295e+09,109856.327412
LEU,Centrus Energy,162.2,-0.07830435276735993,3.462018288e+09,253551.405862
BELFB,Bel Fuse Class B,249.34,-0.07740694146377558,3.749699589e+09,162589.257521
KLAC,KLA,188.46,-0.07326907946498822,2.65644126705e+11,3.803289988131e+06
PLPC,Preformed Line Products,289.14,-0.07270453160578562,1.524033261e+09,37474.664684
NVMI,Nova,398.45,-0.07095224771497856,1.3643570822e+10,201747.828025
NVT,nVent Electric,138.97,-0.06912720208989212,2.4143246279e+10,545440.635182
FTAI,FTAI Aviation,199.54,-0.06822320803175351,2.1987634218e+10,360629.723642
FTXL,First Trust NASDAQ Semiconductor ETF,210.55,-0.06609004213794623,,192525.425562
PRN,Invesco Exchange-Traded Fund Trust Invesco Dorsey Wright Industrials Momentum ETF,207,-0.06537836373487443,,25721.142211
XSD,State Street SPDR S&P Semiconductor ETF,460.98,-0.06466470528558385,,26754.199982
JBL,Jabil Inc.,291.3901,-0.06452823525634849,3.2640130352e+10,187072.021537
ROG,Rogers,121.085,-0.06367924528301887,2.308172546e+09,37742.306076
CBRS,Cerebras Systems,176.64,-0.06346429139494209,4.2018474407e+10,1.237498434401e+06
ENS,Enersys,178.34,-0.06255256518082425,6.93541341e+09,82356.306246
