symbol,old_target,new_target,peak_price,decay_pct,reason
PLTD,6.77,6.78,6.4901,0.05,decay_target_corrected_stale_resting_order
TJGC,3.99,3.99,3.85,0.05,unchanged_trailing_invalid_decay_target_correct
SSM,2.90,2.90,2.7599,0.05,new_position_fresh_1.05x_fill_target_no_change
COHH,9.91,9.91,9.4299,0.05,new_position_fresh_1.05x_fill_target_no_change
VIVS,0.42,0.42,0.3952,0.05,new_position_fresh_1.05x_fill_target_no_change
STIM,2.30,2.30,2.1899,0.05,new_position_fresh_1.05x_fill_target_no_change
