symbol,name,last_price,pct_change,market_cap,volume
HWO,Hotchkis & Wiley Funds Hotchkis & Wiley Opportunities Fund,27.37,-0.9968968389775527,,309.8868
HXC,Mast HedgeIndex Strategic Commodities ETF,25.01,-0.9958332228884715,,5
TRBG,TurboGen,7.49,-0.36739864864864863,1.54640399e+08,517229.460393
LULG,Leverage Shares 2X Long LULU Daily ETF,4.18,-0.36474164133738607,,3.814675836677e+06
NCT,Intercont (Cayman) Limited Class A,0.342,-0.325044404973357,5.173222e+06,8.34799526885e+06
FGL,Founder Group Limited Class A,9.2001,-0.29501149425287354,149500,37572.381675
BTAI,BioXcel Therapeutics,0.09,-0.23404255319148934,3.512476e+06,1.1680815632357e+07
EGAN,eGain,5.55,-0.219409282700422,1.95170075e+08,381064.873919
DVLT,Datavault AI Inc.,0.2145,-0.21110702464141223,2.32326756e+08,6.4383299608706e+07
CBRZ,Tradr 2X Short CBRS Daily ETF,8.1,-0.19801980198019803,,529956.242711
FAMI,Farmmi,0.0993,-0.19595141700404858,4.623586e+06,9.161844570689e+06
WETO,Wetour Robotics,2.61,-0.18944099378881996,3.470627e+06,1.5608110478174e+07
LULU,Lululemon,99.825,-0.18021680216802163,1.3828079937e+10,1.8649186917444e+07
DETX,Liberty Defense Holdings,2.15,-0.17307692307692313,1.4773319e+07,180098.362221
DSS,DSS,0.7069,-0.1683529411764706,8.53614e+06,7.858592182994e+06
ASAN,Asana,8.46,-0.16154608523290376,2.325844154e+09,4.854061733313e+06
BRZX,Corgi Brazil 2x Daily ETF,23.3349,-0.15936019597600737,,0
GYGY,Game Your Game,1.27,-0.15894039735099338,2.1588e+07,922360.389668
VACI,Viking Acquisition Corp. I,7.2558,-0.15728222996515676,2.69722602e+08,18551.897692
AXTQ,Tradr 2X Short AXTI Daily ETF,52.08,-0.15624255758304323,,109951.42979
OXM,Oxford Industries,31.17,-0.14905814905814907,5.46920039e+08,789966.137001
CMND,Clearmind Medicine,1.4501,-0.14700000000000002,2.525436e+06,1.3700147822286e+07
ADBG,Leverage Shares 2X Long ADBE Daily ETF,4.665,-0.1424632352941177,,1.648594793717e+06
PATH,UiPath,15.69,-0.13885839736553235,9.440151246e+09,3.4130269280975e+07
ADBU,Direxion Daily ADBE Bull 2X ETF,26.4807,-0.1365927616563418,,11364.274947
PFAI,Pinnacle Food Group Limited,2.62,-0.12956810631229226,3.5327105e+07,2754.378801
BRNX,BrenX Ltd.,2.65,-0.12828947368421056,2.241961e+06,257649.870449
GIXI,Gix Internet,5.92,-0.12296296296296297,1.7063053e+07,50097.595281
USDE,StablecoinX Inc. Class A,7.6881,-0.12286366229321165,2.10617471e+08,1.995880056278e+06
JAGX,Jaguar Health,0.61,-0.12154377880184336,3.588867e+06,150832.101482
ABTC,American Bitcoin Corp.,8.25,-0.11670235546038543,6.80136118e+08,1.300671966602e+06
