timestamp_utc,symbol,old_target,new_target,peak_price,low_since_buy,decay_pct,reason
2026-09-21T15:41:14Z,BAK,1.89,1.89,1.840000,1.695000,0.05,no_change_needed;decay_dominant;sessions_held=3;dd=-0.0389
2026-09-21T15:41:14Z,RADX,1.91,1.91,1.910000,1.500000,0.05,no_change_needed;decay_dominant;sessions_held=4;dd=-0.0746
2026-09-21T15:41:14Z,MRLN,2.51,2.51,2.400000,1.810100,0.05,no_change_needed;decay_dominant;sessions_held=3;dd=-0.1653
2026-09-21T15:41:14Z,TNON,4.77,4.77,4.650000,3.720000,0.05,no_change_needed;decay_dominant;sessions_held=3;dd=-0.1806
2026-09-21T15:41:14Z,NUWE,0.977,0.977,0.970000,0.840000,0.05,no_change_needed;decay_dominant;sessions_held=1;dd=-0.0940
2026-09-21T15:41:14Z,FLX,0.679,0.679,0.644500,0.611000,0.05,no_change_needed;decay_dominant;too_new_for_a2_60min_check;sessions_held=0;dd=-0.0461
