symbol,name,last_price,pct_change,market_cap,volume
AMUU,Direxion Daily AMD Bull 2X ETF,159.455,-0.07261307862447439,,14808.684108
CRWD,CrowdStrike Holdings,216.53,-0.06264069264069264,2.36528948502e+11,3.913232770691e+06
CBRS,Cerebras Systems,172.96,-0.06122448979591837,4.3768798912e+10,2.321198721783e+06
ALAB,"Astera Labs, Inc.",279.05,-0.060374435988955505,5.1521606185e+10,814229.599355
ENTG,Entegris,127.15,-0.060167048562347454,2.0672312e+10,486613.552269
CIEN,Ciena,361.765,-0.05495036572622786,5.4186458541e+10,397492.445268
TER,Teradyne,330.9,-0.054111997255809986,5.4692684572e+10,520961.271196
VICR,Vicor,177.63,-0.05354859335038369,8.653311461e+09,162687.161467
PANW,Palo Alto Networks,361.675,-0.05352890377620177,3.1143595e+11,1.708329529824e+06
SIMO,Silicon Motion,233.915,-0.052361853832442115,8.36978901e+09,217702.875238
CAMT,Camtek,127.01,-0.05216417910447757,6.253535718e+09,103404.117212
CRDO,Credo Technology Group,214.7987,-0.05036164286661657,4.2508942102e+10,1.486543763961e+06
