symbol,source_list,first_seen_timestamp,time_bucket,first_seen_price,pct_change_at_first_seen,in_experiment_bracket,decline_bucket,price_bucket,simulated,closed,closed_at,decay_close_roi_pct,peak_price_reached,pct_of_target_reached_if_not_closed,liquidation_triggered,liquidation_exit_price,liquidation_roi_pct,eod_sell_price,eod_sell_roi_pct
CTNT,under120,2026-09-14T13:37:00Z,morning,0.79,-0.3189655172413792,False,other_price_or_range,<1,False,,,,,,,,,,
MASK,under120,2026-09-14T13:37:00Z,morning,0.9262,-0.24699186991869915,True,in_bracket,<1,True,True,2026-09-14T14:10:00Z,5.0529,,,False,,,1.02,10.1274
PCLA,under120,2026-09-14T13:37:00Z,morning,7.6765,-0.24070227497527197,True,in_bracket,3-10,True,False,,,8.0499,102.0266,False,,,7.7,0.3061
EU,under120,2026-09-14T13:37:00Z,morning,0.8619,-0.2164545454545455,True,in_bracket,<1,True,True,2026-09-14T15:30:00Z,5.3486,,,False,,,0.927,7.5531
AEHL,under120,2026-09-14T13:37:00Z,morning,6.17,-0.20998719590268883,True,in_bracket,3-10,True,True,2026-09-14T14:50:00Z,5.0243,,,False,,,6.1265,-0.705
CNTB,under120,2026-09-14T13:37:00Z,morning,1.6193,-0.20622549019607847,True,in_bracket,1-3,True,True,2026-09-14T13:40:00Z,5.6012,,,False,,,1.72,6.2187
BENF,under120,2026-09-14T13:37:00Z,morning,0.85,-0.19811320754716988,True,in_bracket,<1,True,False,,,0.8798,101.4764,False,,,0.8199,-3.5412
HVII,under120,2026-09-14T13:37:00Z,morning,8.51,-0.19679093912222753,True,in_bracket,3-10,True,True,2026-09-14T14:15:00Z,15.2761,,,False,,,10.36,21.7391
DAIC,under120,2026-09-14T13:37:00Z,morning,2.0401,-0.19363636363636366,True,in_bracket,1-3,True,True,2026-09-14T13:40:00Z,8.8182,,,False,,,2.26,10.7789
UCAR,under120,2026-09-14T13:37:00Z,morning,4.055,-0.1841046277665996,True,in_bracket,3-10,True,False,,,4.15,100.2415,False,,,3.91,-3.5758
GIFT,under120,2026-09-14T13:37:00Z,morning,0.6273,-0.18000000000000005,True,in_bracket,<1,True,True,2026-09-14T13:55:00Z,14.14,,,False,,,0.7005,11.6691
HQ,under120,2026-09-14T13:37:00Z,morning,12.62,-0.17082785808147183,False,other_price_or_range,10-120,False,,,,,,,,,,
WALD,under120,2026-09-14T13:37:00Z,morning,1.0922,-0.1662595419847328,True,in_bracket,1-3,True,True,2026-09-14T18:15:00Z,4.3765,,,False,,,1.17,7.1232
